Forked 30796
Starting to reopen 0 and 1
Calling execv `tournament0/pzakorko.py` (pid 30796)
Strategy 0: first ans is 0
Forked 30797
Starting to reopen 0 and 1
Calling execv `tournament0/the_best_strategy.py` (pid 30797)
Strategy 1: first ans is 0
Forked 30798
Starting to reopen 0 and 1
Calling execv `tournament0/lounres.py` (pid 30798)
Strategy 2: first ans is 1
Forked 30799
Starting to reopen 0 and 1
Calling execv `tournament0/elexunix.py` (pid 30799)
Strategy 3: first ans is 1
Forked 30823
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 30823)
30823: Started!
30823: Number of players: 6, position: 4, number of turns: 1000
30823: Random seed: 2035319739
Strategy 4: first ans is 1
Forked 30824
Starting to reopen 0 and 1
Calling execv `tournament0/fedro.py` (pid 30824)
Strategy 5: first ans is 0
30823: 1.956693e+00 1.677165e+00 1.562992e+00 5.590551e-01 2.047244e-01 3.937008e-02
30823: 1.956863e+00 1.682353e+00 1.560784e+00 5.568627e-01 2.039216e-01 3.921569e-02
30823: 1.957031e+00 1.683594e+00 1.562500e+00 5.546875e-01 2.031250e-01 3.906250e-02
30823: 1.953307e+00 1.684825e+00 1.564202e+00 5.564202e-01 2.023346e-01 3.891051e-02
30823: 1.957364e+00 1.682171e+00 1.565891e+00 5.542636e-01 2.015504e-01 3.875969e-02
30823: 1.953668e+00 1.683398e+00 1.571429e+00 5.521236e-01 2.007722e-01 3.861004e-02
30823: 1.957692e+00 1.684615e+00 1.565385e+00 5.538462e-01 2.000000e-01 3.846154e-02
30823: 1.957854e+00 1.681992e+00 1.570881e+00 5.517241e-01 1.992337e-01 3.831418e-02
30823: 1.954198e+00 1.683206e+00 1.564885e+00 5.572519e-01 2.022901e-01 3.816794e-02
30823: 1.954373e+00 1.676806e+00 1.570342e+00 5.589354e-01 2.015209e-01 3.802281e-02
30823: 1.954545e+00 1.681818e+00 1.564394e+00 5.606061e-01 2.007576e-01 3.787879e-02
30823: 1.954717e+00 1.679245e+00 1.569811e+00 5.584906e-01 2.000000e-01 3.773585e-02
30823: 1.954887e+00 1.676692e+00 1.575188e+00 5.563910e-01 1.992481e-01 3.759398e-02
30823: 1.951311e+00 1.677903e+00 1.573034e+00 5.580524e-01 2.022472e-01 3.745318e-02
30823: 1.951493e+00 1.675373e+00 1.570896e+00 5.634328e-01 2.014925e-01 3.731343e-02
30823: 1.951673e+00 1.672862e+00 1.568773e+00 5.687732e-01 2.007435e-01 3.717472e-02
30823: 1.948148e+00 1.681481e+00 1.566667e+00 5.666667e-01 2.000000e-01 3.703704e-02
30823: 1.948339e+00 1.686347e+00 1.564576e+00 5.645756e-01 1.992620e-01 3.690037e-02
30823: 1.948529e+00 1.683824e+00 1.569853e+00 5.625000e-01 1.985294e-01 3.676471e-02
30823: 1.945055e+00 1.684982e+00 1.571429e+00 5.604396e-01 1.978022e-01 4.029304e-02
30823: 1.945255e+00 1.682482e+00 1.569343e+00 5.656934e-01 1.970803e-01 4.014599e-02
30823: 1.945455e+00 1.683636e+00 1.570909e+00 5.636364e-01 1.963636e-01 4.000000e-02
30823: 1.949275e+00 1.681159e+00 1.565217e+00 5.688406e-01 1.956522e-01 3.985507e-02
30823: 1.945848e+00 1.685921e+00 1.566787e+00 5.667870e-01 1.949458e-01 3.971119e-02
30823: 1.946043e+00 1.687050e+00 1.568345e+00 5.647482e-01 1.942446e-01 3.956835e-02
30823: 1.942652e+00 1.684588e+00 1.569892e+00 5.698925e-01 1.935484e-01 3.942652e-02
30823: 1.942857e+00 1.685714e+00 1.567857e+00 5.714286e-01 1.928571e-01 3.928571e-02
30823: 1.943060e+00 1.679715e+00 1.576512e+00 5.693950e-01 1.921708e-01 3.914591e-02
30823: 1.943262e+00 1.680851e+00 1.574468e+00 5.709220e-01 1.914894e-01 3.900709e-02
30823: 1.939929e+00 1.678445e+00 1.579505e+00 5.724382e-01 1.908127e-01 3.886926e-02
30823: 1.940141e+00 1.676056e+00 1.577465e+00 5.774648e-01 1.901408e-01 3.873239e-02
30823: 1.940351e+00 1.677193e+00 1.575439e+00 5.789474e-01 1.894737e-01 3.859649e-02
30823: 1.944056e+00 1.671329e+00 1.576923e+00 5.804196e-01 1.888112e-01 3.846154e-02
30823: 1.944251e+00 1.672474e+00 1.571429e+00 5.818815e-01 1.916376e-01 3.832753e-02
30823: 1.947917e+00 1.670139e+00 1.569444e+00 5.833333e-01 1.909722e-01 3.819444e-02
30823: 1.944637e+00 1.674740e+00 1.567474e+00 5.847751e-01 1.903114e-01 3.806228e-02
30823: 1.944828e+00 1.672414e+00 1.572414e+00 5.827586e-01 1.896552e-01 3.793103e-02
30823: 1.945017e+00 1.673540e+00 1.567010e+00 5.841924e-01 1.924399e-01 3.780069e-02
30823: 1.945205e+00 1.667808e+00 1.575342e+00 5.821918e-01 1.917808e-01 3.767123e-02
30823: 1.945392e+00 1.668942e+00 1.569966e+00 5.836177e-01 1.945392e-01 3.754266e-02
30823: 1.942177e+00 1.666667e+00 1.574830e+00 5.850340e-01 1.938776e-01 3.741497e-02
30823: 1.949153e+00 1.664407e+00 1.569492e+00 5.864407e-01 1.932203e-01 3.728814e-02
30823: 1.945946e+00 1.665541e+00 1.567568e+00 5.912162e-01 1.925676e-01 3.716216e-02
30823: 1.942761e+00 1.670034e+00 1.565657e+00 5.925926e-01 1.919192e-01 3.703704e-02
30823: 1.946309e+00 1.664430e+00 1.567114e+00 5.939597e-01 1.912752e-01 3.691275e-02
30823: 1.949833e+00 1.665552e+00 1.565217e+00 5.919732e-01 1.906355e-01 3.678930e-02
30823: 1.946667e+00 1.666667e+00 1.570000e+00 5.900000e-01 1.900000e-01 3.666667e-02
30823: 1.950166e+00 1.664452e+00 1.564784e+00 5.913621e-01 1.893688e-01 3.986711e-02
30823: 1.950331e+00 1.665563e+00 1.566225e+00 5.894040e-01 1.887417e-01 3.973510e-02
30823: 1.950495e+00 1.663366e+00 1.567657e+00 5.907591e-01 1.881188e-01 3.960396e-02
30823: 1.947368e+00 1.667763e+00 1.565789e+00 5.921053e-01 1.875000e-01 3.947368e-02
30823: 1.950820e+00 1.665574e+00 1.563934e+00 5.934426e-01 1.868852e-01 3.934426e-02
30823: 1.950980e+00 1.666667e+00 1.565359e+00 5.915033e-01 1.862745e-01 3.921569e-02
30823: 1.951140e+00 1.664495e+00 1.563518e+00 5.928339e-01 1.889251e-01 3.908795e-02
30823: 1.948052e+00 1.672078e+00 1.561688e+00 5.909091e-01 1.883117e-01 3.896104e-02
30823: 1.948220e+00 1.669903e+00 1.566343e+00 5.889968e-01 1.877023e-01 3.883495e-02
30823: 1.948387e+00 1.670968e+00 1.567742e+00 5.870968e-01 1.870968e-01 3.870968e-02
30823: 1.945338e+00 1.668810e+00 1.565916e+00 5.916399e-01 1.897106e-01 3.858521e-02
30823: 1.948718e+00 1.663462e+00 1.570513e+00 5.897436e-01 1.891026e-01 3.846154e-02
30823: 1.948882e+00 1.661342e+00 1.568690e+00 5.942492e-01 1.884984e-01 3.833866e-02
30823: 1.949045e+00 1.662420e+00 1.570064e+00 5.923567e-01 1.878981e-01 3.821656e-02
30823: 1.946032e+00 1.660317e+00 1.571429e+00 5.968254e-01 1.873016e-01 3.809524e-02
30823: 1.949367e+00 1.658228e+00 1.569620e+00 5.981013e-01 1.867089e-01 3.797468e-02
30823: 1.946372e+00 1.659306e+00 1.574132e+00 5.962145e-01 1.861199e-01 3.785489e-02
30823: 1.949686e+00 1.657233e+00 1.572327e+00 5.974843e-01 1.855346e-01 3.773585e-02
30823: 1.949843e+00 1.661442e+00 1.567398e+00 5.987461e-01 1.849530e-01 3.761755e-02
30823: 1.950000e+00 1.656250e+00 1.575000e+00 5.968750e-01 1.843750e-01 3.750000e-02
30823: 1.950156e+00 1.657321e+00 1.570093e+00 5.981308e-01 1.838006e-01 4.049844e-02
30823: 1.947205e+00 1.658385e+00 1.571429e+00 5.993789e-01 1.832298e-01 4.037267e-02
30823: 1.950464e+00 1.656347e+00 1.569659e+00 6.006192e-01 1.826625e-01 4.024768e-02
30823: 1.950617e+00 1.657407e+00 1.570988e+00 5.987654e-01 1.820988e-01 4.012346e-02
30823: 1.947692e+00 1.658462e+00 1.566154e+00 6.030769e-01 1.846154e-01 4.000000e-02
30823: 1.953988e+00 1.656442e+00 1.564417e+00 6.012270e-01 1.840491e-01 3.987730e-02
30823: 1.951070e+00 1.660550e+00 1.565749e+00 5.993884e-01 1.834862e-01 3.975535e-02
30823: 1.954268e+00 1.655488e+00 1.570122e+00 5.975610e-01 1.829268e-01 3.963415e-02
30823: 1.954407e+00 1.656535e+00 1.565350e+00 6.018237e-01 1.823708e-01 3.951368e-02
30823: 1.954545e+00 1.654545e+00 1.566667e+00 6.000000e-01 1.848485e-01 3.939394e-02
30823: 1.954683e+00 1.655589e+00 1.564955e+00 6.012085e-01 1.842900e-01 3.927492e-02
30823: 1.954819e+00 1.653614e+00 1.569277e+00 5.993976e-01 1.837349e-01 3.915663e-02
30823: 1.951952e+00 1.657658e+00 1.567568e+00 6.006006e-01 1.831832e-01 3.903904e-02
30823: 1.955090e+00 1.655689e+00 1.568862e+00 5.988024e-01 1.826347e-01 3.892216e-02
30823: 1.955224e+00 1.656716e+00 1.567164e+00 5.970149e-01 1.850746e-01 3.880597e-02
30823: 1.952381e+00 1.654762e+00 1.571429e+00 5.952381e-01 1.875000e-01 3.869048e-02
30823: 1.955490e+00 1.655786e+00 1.566766e+00 5.964392e-01 1.869436e-01 3.857567e-02
30823: 1.952663e+00 1.656805e+00 1.568047e+00 5.976331e-01 1.863905e-01 3.846154e-02
30823: 1.955752e+00 1.654867e+00 1.569322e+00 5.958702e-01 1.858407e-01 3.834808e-02
30823: 1.952941e+00 1.655882e+00 1.573529e+00 5.941176e-01 1.852941e-01 3.823529e-02
30823: 1.953079e+00 1.653959e+00 1.571848e+00 5.982405e-01 1.847507e-01 3.812317e-02
30823: 1.956140e+00 1.654971e+00 1.567251e+00 5.994152e-01 1.842105e-01 3.801170e-02
30823: 1.956268e+00 1.653061e+00 1.568513e+00 5.976676e-01 1.865889e-01 3.790087e-02
30823: 1.956395e+00 1.654070e+00 1.566860e+00 5.988372e-01 1.860465e-01 3.779070e-02
30823: 1.956522e+00 1.655072e+00 1.568116e+00 5.971014e-01 1.855072e-01 3.768116e-02
30823: 1.956647e+00 1.653179e+00 1.569364e+00 5.982659e-01 1.849711e-01 3.757225e-02
30823: 1.956772e+00 1.654179e+00 1.570605e+00 5.965418e-01 1.844380e-01 3.746398e-02
30823: 1.954023e+00 1.652299e+00 1.568966e+00 6.034483e-01 1.839080e-01 3.735632e-02
30823: 1.957020e+00 1.647564e+00 1.570201e+00 6.017192e-01 1.862464e-01 3.724928e-02
30823: 1.957143e+00 1.648571e+00 1.565714e+00 6.028571e-01 1.885714e-01 3.714286e-02
30823: 1.954416e+00 1.649573e+00 1.569801e+00 6.011396e-01 1.880342e-01 3.703704e-02
30823: 1.954545e+00 1.647727e+00 1.573864e+00 5.994318e-01 1.875000e-01 3.693182e-02
30823: 1.954674e+00 1.648725e+00 1.572238e+00 6.005666e-01 1.869688e-01 3.682720e-02
30823: 1.954802e+00 1.644068e+00 1.573446e+00 6.045198e-01 1.864407e-01 3.672316e-02
30823: 1.954930e+00 1.645070e+00 1.571831e+00 6.056338e-01 1.859155e-01 3.661972e-02
30823: 1.955056e+00 1.643258e+00 1.573034e+00 6.067416e-01 1.853933e-01 3.651685e-02
30823: 1.955182e+00 1.647059e+00 1.568627e+00 6.078431e-01 1.848739e-01 3.641457e-02
30823: 1.958101e+00 1.645251e+00 1.569832e+00 6.061453e-01 1.843575e-01 3.631285e-02
30823: 1.961003e+00 1.646240e+00 1.568245e+00 6.044568e-01 1.838440e-01 3.621170e-02
30823: 1.961111e+00 1.644444e+00 1.572222e+00 6.027778e-01 1.833333e-01 3.611111e-02
30823: 1.958449e+00 1.648199e+00 1.570637e+00 6.038781e-01 1.828255e-01 3.601108e-02
30823: 1.958564e+00 1.646409e+00 1.571823e+00 6.049724e-01 1.823204e-01 3.591160e-02
30823: 1.955923e+00 1.650138e+00 1.567493e+00 6.060606e-01 1.845730e-01 3.581267e-02
30823: 1.956044e+00 1.648352e+00 1.565934e+00 6.071429e-01 1.868132e-01 3.571429e-02
30823: 1.953425e+00 1.649315e+00 1.567123e+00 6.054795e-01 1.890411e-01 3.561644e-02
30823: 1.953552e+00 1.647541e+00 1.568306e+00 6.065574e-01 1.885246e-01 3.551913e-02
30823: 1.950954e+00 1.648501e+00 1.569482e+00 6.049046e-01 1.907357e-01 3.542234e-02
30823: 1.951087e+00 1.644022e+00 1.570652e+00 6.059783e-01 1.902174e-01 3.804348e-02
30823: 1.948509e+00 1.650407e+00 1.566396e+00 6.070461e-01 1.897019e-01 3.794038e-02
30823: 1.948649e+00 1.648649e+00 1.570270e+00 6.054054e-01 1.891892e-01 3.783784e-02
30823: 1.948787e+00 1.652291e+00 1.566038e+00 6.064690e-01 1.886792e-01 3.773585e-02
30823: 1.948925e+00 1.650538e+00 1.569892e+00 6.048387e-01 1.881720e-01 3.763441e-02
30823: 1.946381e+00 1.654155e+00 1.571046e+00 6.032172e-01 1.876676e-01 3.753351e-02
30823: 1.949198e+00 1.652406e+00 1.566845e+00 6.069519e-01 1.871658e-01 3.743316e-02
30823: 1.949333e+00 1.653333e+00 1.565333e+00 6.053333e-01 1.893333e-01 3.733333e-02
30823: 1.946809e+00 1.654255e+00 1.569149e+00 6.037234e-01 1.888298e-01 3.723404e-02
30823: 1.946950e+00 1.655172e+00 1.567639e+00 6.047745e-01 1.883289e-01 3.713528e-02
30823: 1.944444e+00 1.653439e+00 1.574074e+00 6.031746e-01 1.878307e-01 3.703704e-02
30823: 1.944591e+00 1.651715e+00 1.572559e+00 6.068602e-01 1.873351e-01 3.693931e-02
30823: 1.942105e+00 1.652632e+00 1.573684e+00 6.078947e-01 1.868421e-01 3.684211e-02
30823: 1.947507e+00 1.650919e+00 1.569554e+00 6.089239e-01 1.863517e-01 3.674541e-02
30823: 1.945026e+00 1.651832e+00 1.570681e+00 6.073298e-01 1.884817e-01 3.664921e-02
30823: 1.947781e+00 1.652742e+00 1.566580e+00 6.083551e-01 1.879896e-01 3.655352e-02
30823: 1.945312e+00 1.653646e+00 1.567708e+00 6.093750e-01 1.875000e-01 3.645833e-02
30823: 1.948052e+00 1.651948e+00 1.568831e+00 6.077922e-01 1.870130e-01 3.636364e-02
30823: 1.948187e+00 1.650259e+00 1.569948e+00 6.088083e-01 1.865285e-01 3.626943e-02
30823: 1.945736e+00 1.653747e+00 1.568475e+00 6.072351e-01 1.886305e-01 3.617571e-02
30823: 1.948454e+00 1.652062e+00 1.569588e+00 6.056701e-01 1.881443e-01 3.608247e-02
30823: 1.948586e+00 1.655527e+00 1.568123e+00 6.041131e-01 1.876607e-01 3.598972e-02
30823: 1.946154e+00 1.653846e+00 1.569231e+00 6.051282e-01 1.897436e-01 3.589744e-02
30823: 1.948849e+00 1.652174e+00 1.567775e+00 6.061381e-01 1.892583e-01 3.580563e-02
30823: 1.948980e+00 1.650510e+00 1.571429e+00 6.045918e-01 1.887755e-01 3.571429e-02
30823: 1.946565e+00 1.656489e+00 1.567430e+00 6.055980e-01 1.882952e-01 3.562341e-02
30823: 1.949239e+00 1.652284e+00 1.571066e+00 6.040609e-01 1.878173e-01 3.553299e-02
30823: 1.949367e+00 1.655696e+00 1.567089e+00 6.050633e-01 1.873418e-01 3.544304e-02
30823: 1.946970e+00 1.654040e+00 1.568182e+00 6.035354e-01 1.893939e-01 3.787879e-02
30823: 1.947103e+00 1.654912e+00 1.566751e+00 6.045340e-01 1.889169e-01 3.778338e-02
30823: 1.944724e+00 1.653266e+00 1.570352e+00 6.055276e-01 1.884422e-01 3.768844e-02
30823: 1.947368e+00 1.651629e+00 1.566416e+00 6.090226e-01 1.879699e-01 3.759398e-02
30823: 1.945000e+00 1.652500e+00 1.570000e+00 6.075000e-01 1.875000e-01 3.750000e-02
30823: 1.945137e+00 1.653367e+00 1.566085e+00 6.084788e-01 1.870324e-01 3.990025e-02
30823: 1.942786e+00 1.651741e+00 1.569652e+00 6.094527e-01 1.865672e-01 3.980100e-02
30823: 1.942928e+00 1.652605e+00 1.570720e+00 6.079404e-01 1.861042e-01 3.970223e-02
30823: 1.940594e+00 1.650990e+00 1.569307e+00 6.138614e-01 1.856436e-01 3.960396e-02
30823: 1.940741e+00 1.651852e+00 1.570370e+00 6.123457e-01 1.851852e-01 3.950617e-02
30823: 1.938424e+00 1.647783e+00 1.573892e+00 6.157635e-01 1.847291e-01 3.940887e-02
30823: 1.936118e+00 1.651106e+00 1.572482e+00 6.167076e-01 1.842752e-01 3.931204e-02
30823: 1.936275e+00 1.649510e+00 1.571078e+00 6.176471e-01 1.862745e-01 3.921569e-02
30823: 1.936430e+00 1.652812e+00 1.567237e+00 6.185819e-01 1.858191e-01 3.911980e-02
30823: 1.934146e+00 1.651220e+00 1.568293e+00 6.219512e-01 1.853659e-01 3.902439e-02
30823: 1.936740e+00 1.649635e+00 1.566910e+00 6.228710e-01 1.849148e-01 3.892944e-02
30823: 1.936893e+00 1.652913e+00 1.565534e+00 6.213592e-01 1.844660e-01 3.883495e-02
30823: 1.937046e+00 1.653753e+00 1.566586e+00 6.198547e-01 1.840194e-01 3.874092e-02
30823: 1.937198e+00 1.649758e+00 1.570048e+00 6.207729e-01 1.835749e-01 3.864734e-02
30823: 1.937349e+00 1.650602e+00 1.566265e+00 6.216867e-01 1.855422e-01 3.855422e-02
30823: 1.935096e+00 1.649038e+00 1.572115e+00 6.201923e-01 1.850962e-01 3.846154e-02
30823: 1.935252e+00 1.649880e+00 1.570743e+00 6.211031e-01 1.846523e-01 3.836930e-02
30823: 1.933014e+00 1.650718e+00 1.569378e+00 6.220096e-01 1.866029e-01 3.827751e-02
30823: 1.930788e+00 1.651551e+00 1.570406e+00 6.229117e-01 1.861575e-01 3.818616e-02
30823: 1.933333e+00 1.650000e+00 1.569048e+00 6.238095e-01 1.857143e-01 3.809524e-02
30823: 1.931116e+00 1.655582e+00 1.567696e+00 6.223278e-01 1.852732e-01 3.800475e-02
30823: 1.931280e+00 1.656398e+00 1.566351e+00 6.208531e-01 1.872038e-01 3.791469e-02
30823: 1.931442e+00 1.654846e+00 1.567376e+00 6.193853e-01 1.891253e-01 3.782506e-02
30823: 1.929245e+00 1.658019e+00 1.566038e+00 6.179245e-01 1.910377e-01 3.773585e-02
30823: 1.929412e+00 1.661176e+00 1.564706e+00 6.164706e-01 1.905882e-01 3.764706e-02
30823: 1.929577e+00 1.659624e+00 1.568075e+00 6.150235e-01 1.901408e-01 3.755869e-02
30823: 1.927400e+00 1.660422e+00 1.566745e+00 6.159251e-01 1.920375e-01 3.747073e-02
30823: 1.929907e+00 1.658879e+00 1.567757e+00 6.144860e-01 1.915888e-01 3.738318e-02
30823: 1.927739e+00 1.659674e+00 1.566434e+00 6.153846e-01 1.934732e-01 3.729604e-02
30823: 1.927907e+00 1.660465e+00 1.565116e+00 6.139535e-01 1.953488e-01 3.720930e-02
30823: 1.928074e+00 1.658933e+00 1.568445e+00 6.125290e-01 1.948956e-01 3.712297e-02
30823: 1.928241e+00 1.659722e+00 1.567130e+00 6.111111e-01 1.967593e-01 3.703704e-02
30823: 1.926097e+00 1.658199e+00 1.568129e+00 6.120092e-01 1.986143e-01 3.695150e-02
30823: 1.926267e+00 1.656682e+00 1.569124e+00 6.129032e-01 1.981567e-01 3.686636e-02
30823: 1.924138e+00 1.657471e+00 1.567816e+00 6.160920e-01 1.977011e-01 3.678161e-02
30823: 1.924312e+00 1.660550e+00 1.566514e+00 6.146789e-01 1.972477e-01 3.669725e-02
30823: 1.924485e+00 1.661327e+00 1.567506e+00 6.132723e-01 1.967963e-01 3.661327e-02
30823: 1.922374e+00 1.659817e+00 1.568493e+00 6.164384e-01 1.963470e-01 3.652968e-02
30823: 1.922551e+00 1.660592e+00 1.567198e+00 6.173121e-01 1.958998e-01 3.644647e-02
30823: 1.922727e+00 1.659091e+00 1.570455e+00 6.159091e-01 1.954545e-01 3.636364e-02
30823: 1.920635e+00 1.664399e+00 1.566893e+00 6.167800e-01 1.950113e-01 3.628118e-02
30823: 1.920814e+00 1.662896e+00 1.565611e+00 6.153846e-01 1.990950e-01 3.619910e-02
30823: 1.918736e+00 1.661400e+00 1.566591e+00 6.162528e-01 2.009029e-01 3.611738e-02
30823: 1.918919e+00 1.659910e+00 1.569820e+00 6.148649e-01 2.004505e-01 3.603604e-02
30823: 1.919101e+00 1.660674e+00 1.570787e+00 6.134831e-01 2.000000e-01 3.595506e-02
30823: 1.919283e+00 1.659193e+00 1.567265e+00 6.188341e-01 1.995516e-01 3.587444e-02
30823: 1.917226e+00 1.662192e+00 1.568233e+00 6.174497e-01 1.991051e-01 3.579418e-02
30823: 1.917411e+00 1.660714e+00 1.569196e+00 6.183036e-01 1.986607e-01 3.571429e-02
30823: 1.915367e+00 1.663697e+00 1.570156e+00 6.169265e-01 1.982183e-01 3.563474e-02
30823: 1.915556e+00 1.664444e+00 1.568889e+00 6.177778e-01 1.977778e-01 3.555556e-02
30823: 1.915743e+00 1.662971e+00 1.572062e+00 6.164080e-01 1.973392e-01 3.547672e-02
30823: 1.913717e+00 1.665929e+00 1.568584e+00 6.172566e-01 1.969027e-01 3.761062e-02
30823: 1.913907e+00 1.666667e+00 1.567329e+00 6.181015e-01 1.964680e-01 3.752759e-02
30823: 1.914097e+00 1.665198e+00 1.570485e+00 6.167401e-01 1.960352e-01 3.744493e-02
30823: 1.912088e+00 1.665934e+00 1.571429e+00 6.175824e-01 1.956044e-01 3.736264e-02
30823: 1.912281e+00 1.668860e+00 1.567982e+00 6.184211e-01 1.951754e-01 3.728070e-02
30823: 1.910284e+00 1.667396e+00 1.571116e+00 6.170678e-01 1.969365e-01 3.719912e-02
30823: 1.912664e+00 1.665939e+00 1.567686e+00 6.179039e-01 1.986900e-01 3.711790e-02
30823: 1.910675e+00 1.666667e+00 1.568627e+00 6.187364e-01 1.982571e-01 3.703704e-02
30823: 1.910870e+00 1.665217e+00 1.567391e+00 6.173913e-01 2.021739e-01 3.695652e-02
30823: 1.911063e+00 1.665944e+00 1.566161e+00 6.182213e-01 2.017354e-01 3.687636e-02
30823: 1.909091e+00 1.666667e+00 1.567100e+00 6.168831e-01 2.034632e-01 3.679654e-02
30823: 1.909287e+00 1.667387e+00 1.568035e+00 6.155508e-01 2.030238e-01 3.671706e-02
30823: 1.909483e+00 1.668103e+00 1.566810e+00 6.163793e-01 2.025862e-01 3.663793e-02
30823: 1.907527e+00 1.666667e+00 1.572043e+00 6.150538e-01 2.021505e-01 3.655914e-02
30823: 1.909871e+00 1.665236e+00 1.570815e+00 6.158798e-01 2.017167e-01 3.648069e-02
30823: 1.907923e+00 1.668094e+00 1.567452e+00 6.188437e-01 2.012848e-01 3.640257e-02
30823: 1.908120e+00 1.664530e+00 1.572650e+00 6.175214e-01 2.008547e-01 3.632479e-02
30823: 1.908316e+00 1.665245e+00 1.569296e+00 6.204691e-01 2.004264e-01 3.624733e-02
30823: 1.908511e+00 1.663830e+00 1.570213e+00 6.212766e-01 2.000000e-01 3.617021e-02
30823: 1.908705e+00 1.666667e+00 1.566879e+00 6.220807e-01 1.995754e-01 3.609342e-02
30823: 1.906780e+00 1.667373e+00 1.567797e+00 6.207627e-01 2.012712e-01 3.601695e-02
30823: 1.911205e+00 1.665962e+00 1.566596e+00 6.194503e-01 2.008457e-01 3.594080e-02
30823: 1.911392e+00 1.666667e+00 1.567511e+00 6.181435e-01 2.004219e-01 3.586498e-02
30823: 1.909474e+00 1.667368e+00 1.566316e+00 6.189474e-01 2.021053e-01 3.578947e-02
30823: 1.913866e+00 1.663866e+00 1.567227e+00 6.176471e-01 2.016807e-01 3.571429e-02
30823: 1.911950e+00 1.664570e+00 1.570231e+00 6.163522e-01 2.012579e-01 3.563941e-02
30823: 1.910042e+00 1.663180e+00 1.573222e+00 6.171548e-01 2.008368e-01 3.556485e-02
30823: 1.910230e+00 1.661795e+00 1.569937e+00 6.221294e-01 2.004175e-01 3.549061e-02
30823: 1.908333e+00 1.662500e+00 1.570833e+00 6.208333e-01 2.020833e-01 3.541667e-02
30823: 1.910603e+00 1.661123e+00 1.567568e+00 6.216216e-01 2.037422e-01 3.534304e-02
30823: 1.912863e+00 1.661826e+00 1.566390e+00 6.203320e-01 2.033195e-01 3.526971e-02
30823: 1.910973e+00 1.660455e+00 1.571429e+00 6.190476e-01 2.028986e-01 3.519669e-02
30823: 1.909091e+00 1.661157e+00 1.572314e+00 6.198347e-01 2.024793e-01 3.512397e-02
30823: 1.909278e+00 1.659794e+00 1.569072e+00 6.206186e-01 2.041237e-01 3.711340e-02
30823: 1.909465e+00 1.660494e+00 1.567901e+00 6.193416e-01 2.057613e-01 3.703704e-02
30823: 1.907598e+00 1.659138e+00 1.570842e+00 6.201232e-01 2.053388e-01 3.696099e-02
30823: 1.907787e+00 1.659836e+00 1.569672e+00 6.209016e-01 2.049180e-01 3.688525e-02
30823: 1.905930e+00 1.660532e+00 1.572597e+00 6.196319e-01 2.044990e-01 3.680982e-02
30823: 1.906122e+00 1.663265e+00 1.569388e+00 6.204082e-01 2.040816e-01 3.673469e-02
30823: 1.906314e+00 1.661914e+00 1.570265e+00 6.211813e-01 2.036660e-01 3.665988e-02
30823: 1.904472e+00 1.666667e+00 1.567073e+00 6.219512e-01 2.032520e-01 3.658537e-02
30823: 1.906694e+00 1.665314e+00 1.567951e+00 6.206897e-01 2.028398e-01 3.651116e-02
30823: 1.904858e+00 1.668016e+00 1.568826e+00 6.194332e-01 2.024291e-01 3.643725e-02
30823: 1.905051e+00 1.666667e+00 1.569697e+00 6.181818e-01 2.040404e-01 3.636364e-02
30823: 1.907258e+00 1.667339e+00 1.568548e+00 6.169355e-01 2.036290e-01 3.629032e-02
30823: 1.907445e+00 1.668008e+00 1.569416e+00 6.156942e-01 2.032193e-01 3.621730e-02
30823: 1.905622e+00 1.670683e+00 1.568273e+00 6.164659e-01 2.028112e-01 3.614458e-02
30823: 1.905812e+00 1.671343e+00 1.567134e+00 6.152305e-01 2.044088e-01 3.607214e-02
30823: 1.904000e+00 1.672000e+00 1.570000e+00 6.140000e-01 2.040000e-01 3.600000e-02
30823: 1.904192e+00 1.674651e+00 1.566866e+00 6.147705e-01 2.035928e-01 3.592814e-02
30823: 1.902390e+00 1.677291e+00 1.567729e+00 6.135458e-01 2.031873e-01 3.585657e-02
30823: 1.904573e+00 1.677932e+00 1.566600e+00 6.123260e-01 2.027833e-01 3.578529e-02
30823: 1.902778e+00 1.678571e+00 1.567460e+00 6.130952e-01 2.023810e-01 3.571429e-02
30823: 1.902970e+00 1.677228e+00 1.566337e+00 6.138614e-01 2.039604e-01 3.564356e-02
30823: 1.901186e+00 1.681818e+00 1.565217e+00 6.126482e-01 2.035573e-01 3.557312e-02
30823: 1.903353e+00 1.682446e+00 1.564103e+00 6.114398e-01 2.031558e-01 3.550296e-02
30823: 1.901575e+00 1.681102e+00 1.566929e+00 6.102362e-01 2.027559e-01 3.740157e-02
30823: 1.899804e+00 1.679764e+00 1.569745e+00 6.090373e-01 2.043222e-01 3.732809e-02
30823: 1.900000e+00 1.680392e+00 1.568627e+00 6.078431e-01 2.039216e-01 3.921569e-02
30823: 1.902153e+00 1.679061e+00 1.569472e+00 6.066536e-01 2.035225e-01 3.913894e-02
30823: 1.902344e+00 1.679688e+00 1.570312e+00 6.054688e-01 2.031250e-01 3.906250e-02
30823: 1.900585e+00 1.678363e+00 1.569201e+00 6.101365e-01 2.027290e-01 3.898635e-02
30823: 1.900778e+00 1.678988e+00 1.570039e+00 6.089494e-01 2.023346e-01 3.891051e-02
