Forked 39375
Starting to reopen 0 and 1
Calling execv `tournament0/pzakorko.py` (pid 39375)
Strategy 0: first ans is 0
Forked 39376
Starting to reopen 0 and 1
Calling execv `tournament0/fedro.py` (pid 39376)
Strategy 1: first ans is 0
Forked 39400
Starting to reopen 0 and 1
Calling execv `tournament0/the_best_strategy.py` (pid 39400)
Strategy 2: first ans is 0
Forked 39401
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 39401)
39401: Started!
39401: Number of players: 4, position: 3, number of turns: 1000
39401: Random seed: 3710352401
Strategy 3: first ans is 0
39401: 4.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
39401: 3.500000e+00 5.000000e-01 0.000000e+00 0.000000e+00
39401: 3.000000e+00 6.666667e-01 3.333333e-01 0.000000e+00
39401: 2.750000e+00 1.000000e+00 2.500000e-01 0.000000e+00
39401: 2.800000e+00 1.000000e+00 2.000000e-01 0.000000e+00
39401: 2.666667e+00 1.000000e+00 3.333333e-01 0.000000e+00
39401: 2.714286e+00 1.000000e+00 2.857143e-01 0.000000e+00
39401: 2.625000e+00 1.000000e+00 3.750000e-01 0.000000e+00
39401: 2.555556e+00 1.111111e+00 3.333333e-01 0.000000e+00
39401: 2.500000e+00 1.100000e+00 4.000000e-01 0.000000e+00
39401: 2.545455e+00 1.090909e+00 3.636364e-01 0.000000e+00
39401: 2.500000e+00 1.166667e+00 3.333333e-01 0.000000e+00
39401: 2.538462e+00 1.153846e+00 3.076923e-01 0.000000e+00
39401: 2.500000e+00 1.142857e+00 3.571429e-01 0.000000e+00
39401: 2.533333e+00 1.133333e+00 3.333333e-01 0.000000e+00
39401: 2.500000e+00 1.187500e+00 3.125000e-01 0.000000e+00
39401: 2.529412e+00 1.176471e+00 2.941176e-01 0.000000e+00
39401: 2.500000e+00 1.222222e+00 2.777778e-01 0.000000e+00
39401: 2.473684e+00 1.210526e+00 3.157895e-01 0.000000e+00
39401: 2.450000e+00 1.200000e+00 3.500000e-01 0.000000e+00
39401: 2.428571e+00 1.190476e+00 3.809524e-01 0.000000e+00
39401: 2.409091e+00 1.181818e+00 4.090909e-01 0.000000e+00
39401: 2.434783e+00 1.173913e+00 3.913043e-01 0.000000e+00
39401: 2.416667e+00 1.166667e+00 4.166667e-01 0.000000e+00
39401: 2.440000e+00 1.160000e+00 4.000000e-01 0.000000e+00
39401: 2.423077e+00 1.192308e+00 3.846154e-01 0.000000e+00
39401: 2.444444e+00 1.185185e+00 3.703704e-01 0.000000e+00
39401: 2.464286e+00 1.178571e+00 3.571429e-01 0.000000e+00
39401: 2.448276e+00 1.206897e+00 3.448276e-01 0.000000e+00
39401: 2.466667e+00 1.200000e+00 3.333333e-01 0.000000e+00
39401: 2.483871e+00 1.193548e+00 3.225806e-01 0.000000e+00
39401: 2.468750e+00 1.218750e+00 3.125000e-01 0.000000e+00
39401: 2.484848e+00 1.212121e+00 3.030303e-01 0.000000e+00
39401: 2.470588e+00 1.235294e+00 2.941176e-01 0.000000e+00
39401: 2.457143e+00 1.228571e+00 3.142857e-01 0.000000e+00
39401: 2.444444e+00 1.222222e+00 3.333333e-01 0.000000e+00
39401: 2.432432e+00 1.216216e+00 3.513514e-01 0.000000e+00
39401: 2.447368e+00 1.210526e+00 3.421053e-01 0.000000e+00
39401: 2.435897e+00 1.205128e+00 3.589744e-01 0.000000e+00
39401: 2.425000e+00 1.200000e+00 3.750000e-01 0.000000e+00
39401: 2.414634e+00 1.219512e+00 3.658537e-01 0.000000e+00
39401: 2.428571e+00 1.214286e+00 3.571429e-01 0.000000e+00
39401: 2.418605e+00 1.209302e+00 3.720930e-01 0.000000e+00
39401: 2.431818e+00 1.204545e+00 3.636364e-01 0.000000e+00
39401: 2.422222e+00 1.222222e+00 3.555556e-01 0.000000e+00
39401: 2.413043e+00 1.217391e+00 3.695652e-01 0.000000e+00
39401: 2.425532e+00 1.212766e+00 3.617021e-01 0.000000e+00
39401: 2.437500e+00 1.208333e+00 3.541667e-01 0.000000e+00
39401: 2.448980e+00 1.204082e+00 3.469388e-01 0.000000e+00
39401: 2.440000e+00 1.200000e+00 3.600000e-01 0.000000e+00
39401: 2.431373e+00 1.196078e+00 3.725490e-01 0.000000e+00
39401: 2.442308e+00 1.192308e+00 3.653846e-01 0.000000e+00
39401: 2.433962e+00 1.207547e+00 3.584906e-01 0.000000e+00
39401: 2.444444e+00 1.203704e+00 3.518519e-01 0.000000e+00
39401: 2.436364e+00 1.218182e+00 3.454545e-01 0.000000e+00
39401: 2.446429e+00 1.214286e+00 3.392857e-01 0.000000e+00
39401: 2.438596e+00 1.210526e+00 3.508772e-01 0.000000e+00
39401: 2.431034e+00 1.224138e+00 3.448276e-01 0.000000e+00
39401: 2.423729e+00 1.220339e+00 3.559322e-01 0.000000e+00
39401: 2.416667e+00 1.216667e+00 3.666667e-01 0.000000e+00
39401: 2.426230e+00 1.213115e+00 3.606557e-01 0.000000e+00
39401: 2.435484e+00 1.209677e+00 3.548387e-01 0.000000e+00
39401: 2.444444e+00 1.206349e+00 3.492063e-01 0.000000e+00
39401: 2.453125e+00 1.203125e+00 3.437500e-01 0.000000e+00
39401: 2.446154e+00 1.200000e+00 3.538462e-01 0.000000e+00
39401: 2.439394e+00 1.196970e+00 3.636364e-01 0.000000e+00
39401: 2.432836e+00 1.194030e+00 3.731343e-01 0.000000e+00
39401: 2.426471e+00 1.191176e+00 3.823529e-01 0.000000e+00
39401: 2.420290e+00 1.188406e+00 3.913043e-01 0.000000e+00
39401: 2.414286e+00 1.200000e+00 3.857143e-01 0.000000e+00
39401: 2.408451e+00 1.211268e+00 3.802817e-01 0.000000e+00
39401: 2.402778e+00 1.208333e+00 3.888889e-01 0.000000e+00
39401: 2.410959e+00 1.205479e+00 3.835616e-01 0.000000e+00
39401: 2.405405e+00 1.216216e+00 3.783784e-01 0.000000e+00
39401: 2.400000e+00 1.213333e+00 3.866667e-01 0.000000e+00
39401: 2.394737e+00 1.223684e+00 3.815789e-01 0.000000e+00
39401: 2.389610e+00 1.220779e+00 3.896104e-01 0.000000e+00
39401: 2.384615e+00 1.217949e+00 3.974359e-01 0.000000e+00
39401: 2.379747e+00 1.215190e+00 4.050633e-01 0.000000e+00
39401: 2.375000e+00 1.212500e+00 4.125000e-01 0.000000e+00
39401: 2.370370e+00 1.209877e+00 4.197531e-01 0.000000e+00
39401: 2.378049e+00 1.207317e+00 4.146341e-01 0.000000e+00
39401: 2.373494e+00 1.204819e+00 4.216867e-01 0.000000e+00
39401: 2.380952e+00 1.202381e+00 4.166667e-01 0.000000e+00
39401: 2.376471e+00 1.200000e+00 4.235294e-01 0.000000e+00
39401: 2.372093e+00 1.209302e+00 4.186047e-01 0.000000e+00
39401: 2.367816e+00 1.206897e+00 4.252874e-01 0.000000e+00
39401: 2.375000e+00 1.204545e+00 4.204545e-01 0.000000e+00
39401: 2.382022e+00 1.202247e+00 4.157303e-01 0.000000e+00
39401: 2.388889e+00 1.200000e+00 4.111111e-01 0.000000e+00
39401: 2.384615e+00 1.197802e+00 4.175824e-01 0.000000e+00
