Forked 41176
Starting to reopen 0 and 1
Calling execv `tournament0/elexunix.py` (pid 41176)
41202: 1.653333e+00 1.520000e+00 6.600000e-01 1.666667e-01
41202: 1.655629e+00 1.516556e+00 6.622517e-01 1.655629e-01
41202: 1.657895e+00 1.513158e+00 6.644737e-01 1.644737e-01
41202: 1.660131e+00 1.516340e+00 6.601307e-01 1.633987e-01
41202: 1.655844e+00 1.525974e+00 6.558442e-01 1.623377e-01
41202: 1.651613e+00 1.529032e+00 6.580645e-01 1.612903e-01
41202: 1.653846e+00 1.525641e+00 6.602564e-01 1.602564e-01
41202: 1.656051e+00 1.522293e+00 6.624204e-01 1.592357e-01
41202: 1.658228e+00 1.518987e+00 6.645570e-01 1.582278e-01
41202: 1.666667e+00 1.515723e+00 6.603774e-01 1.572327e-01
41202: 1.668750e+00 1.512500e+00 6.562500e-01 1.625000e-01
41202: 1.664596e+00 1.515528e+00 6.583851e-01 1.614907e-01
41202: 1.666667e+00 1.512346e+00 6.604938e-01 1.604938e-01
41202: 1.674847e+00 1.509202e+00 6.564417e-01 1.595092e-01
41202: 1.676829e+00 1.506098e+00 6.585366e-01 1.585366e-01
41202: 1.678788e+00 1.509091e+00 6.545455e-01 1.575758e-01
41202: 1.668675e+00 1.518072e+00 6.566265e-01 1.566265e-01
41202: 1.664671e+00 1.526946e+00 6.526946e-01 1.556886e-01
41202: 1.660714e+00 1.523810e+00 6.607143e-01 1.547619e-01
41202: 1.662722e+00 1.526627e+00 6.568047e-01 1.538462e-01
41202: 1.664706e+00 1.523529e+00 6.588235e-01 1.529412e-01
41202: 1.666667e+00 1.520468e+00 6.608187e-01 1.520468e-01
41202: 1.662791e+00 1.523256e+00 6.627907e-01 1.511628e-01
41202: 1.664740e+00 1.520231e+00 6.647399e-01 1.502890e-01
41202: 1.666667e+00 1.517241e+00 6.666667e-01 1.494253e-01
41202: 1.668571e+00 1.520000e+00 6.628571e-01 1.485714e-01
41202: 1.664773e+00 1.522727e+00 6.590909e-01 1.534091e-01
41202: 1.661017e+00 1.525424e+00 6.610169e-01 1.525424e-01
41202: 1.668539e+00 1.522472e+00 6.573034e-01 1.516854e-01
41202: 1.670391e+00 1.519553e+00 6.592179e-01 1.508380e-01
41202: 1.666667e+00 1.516667e+00 6.611111e-01 1.555556e-01
41202: 1.674033e+00 1.513812e+00 6.574586e-01 1.546961e-01
41202: 1.670330e+00 1.521978e+00 6.538462e-01 1.538462e-01
41202: 1.672131e+00 1.519126e+00 6.502732e-01 1.584699e-01
41202: 1.668478e+00 1.521739e+00 6.521739e-01 1.576087e-01
41202: 1.664865e+00 1.529730e+00 6.486486e-01 1.567568e-01
41202: 1.666667e+00 1.526882e+00 6.505376e-01 1.559140e-01
41202: 1.673797e+00 1.524064e+00 6.470588e-01 1.550802e-01
41202: 1.675532e+00 1.521277e+00 6.489362e-01 1.542553e-01
41202: 1.671958e+00 1.518519e+00 6.560847e-01 1.534392e-01
41202: 1.668421e+00 1.526316e+00 6.526316e-01 1.526316e-01
41202: 1.664921e+00 1.534031e+00 6.492147e-01 1.518325e-01
41202: 1.661458e+00 1.541667e+00 6.458333e-01 1.510417e-01
41202: 1.663212e+00 1.538860e+00 6.476684e-01 1.502591e-01
41202: 1.659794e+00 1.536082e+00 6.494845e-01 1.546392e-01
41202: 1.656410e+00 1.538462e+00 6.512821e-01 1.538462e-01
41202: 1.658163e+00 1.535714e+00 6.530612e-01 1.530612e-01
41202: 1.654822e+00 1.538071e+00 6.548223e-01 1.522843e-01
41202: 1.656566e+00 1.535354e+00 6.565657e-01 1.515152e-01
41202: 1.653266e+00 1.542714e+00 6.532663e-01 1.507538e-01
41202: 1.660000e+00 1.540000e+00 6.500000e-01 1.500000e-01
41202: 1.661692e+00 1.537313e+00 6.517413e-01 1.492537e-01
41202: 1.663366e+00 1.539604e+00 6.485149e-01 1.485149e-01
41202: 1.665025e+00 1.536946e+00 6.502463e-01 1.477833e-01
41202: 1.666667e+00 1.534314e+00 6.519608e-01 1.470588e-01
41202: 1.668293e+00 1.531707e+00 6.487805e-01 1.512195e-01
41202: 1.674757e+00 1.529126e+00 6.456311e-01 1.504854e-01
41202: 1.671498e+00 1.526570e+00 6.521739e-01 1.497585e-01
41202: 1.673077e+00 1.524038e+00 6.538462e-01 1.490385e-01
41202: 1.669856e+00 1.521531e+00 6.555024e-01 1.531100e-01
41202: 1.676190e+00 1.519048e+00 6.523810e-01 1.523810e-01
41202: 1.672986e+00 1.516588e+00 6.587678e-01 1.516588e-01
41202: 1.669811e+00 1.523585e+00 6.556604e-01 1.509434e-01
41202: 1.666667e+00 1.525822e+00 6.572770e-01 1.502347e-01
41202: 1.668224e+00 1.528037e+00 6.542056e-01 1.495327e-01
41202: 1.665116e+00 1.530233e+00 6.511628e-01 1.534884e-01
41202: 1.662037e+00 1.527778e+00 6.574074e-01 1.527778e-01
41202: 1.663594e+00 1.529954e+00 6.543779e-01 1.520737e-01
41202: 1.665138e+00 1.527523e+00 6.559633e-01 1.513761e-01
41202: 1.666667e+00 1.529680e+00 6.529680e-01 1.506849e-01
41202: 1.663636e+00 1.531818e+00 6.545455e-01 1.500000e-01
41202: 1.660633e+00 1.538462e+00 6.515837e-01 1.493213e-01
41202: 1.657658e+00 1.536036e+00 6.576577e-01 1.486486e-01
41202: 1.663677e+00 1.533632e+00 6.547085e-01 1.479821e-01
41202: 1.660714e+00 1.535714e+00 6.562500e-01 1.473214e-01
41202: 1.657778e+00 1.533333e+00 6.622222e-01 1.466667e-01
41202: 1.659292e+00 1.530973e+00 6.637168e-01 1.460177e-01
41202: 1.660793e+00 1.533040e+00 6.607930e-01 1.453744e-01
41202: 1.662281e+00 1.535088e+00 6.578947e-01 1.447368e-01
41202: 1.659389e+00 1.537118e+00 6.593886e-01 1.441048e-01
41202: 1.656522e+00 1.534783e+00 6.608696e-01 1.478261e-01
41202: 1.653680e+00 1.536797e+00 6.623377e-01 1.471861e-01
41202: 1.650862e+00 1.534483e+00 6.681034e-01 1.465517e-01
41202: 1.656652e+00 1.532189e+00 6.652361e-01 1.459227e-01
41202: 1.653846e+00 1.534188e+00 6.666667e-01 1.452991e-01
41202: 1.655319e+00 1.531915e+00 6.680851e-01 1.446809e-01
41202: 1.661017e+00 1.529661e+00 6.652542e-01 1.440678e-01
41202: 1.658228e+00 1.527426e+00 6.708861e-01 1.434599e-01
41202: 1.655462e+00 1.525210e+00 6.722689e-01 1.470588e-01
41202: 1.656904e+00 1.527197e+00 6.694561e-01 1.464435e-01
41202: 1.654167e+00 1.529167e+00 6.666667e-01 1.500000e-01
41202: 1.651452e+00 1.531120e+00 6.680498e-01 1.493776e-01
41202: 1.648760e+00 1.533058e+00 6.694215e-01 1.487603e-01
41202: 1.646091e+00 1.534979e+00 6.707819e-01 1.481481e-01
41202: 1.647541e+00 1.532787e+00 6.680328e-01 1.516393e-01
41202: 1.648980e+00 1.530612e+00 6.653061e-01 1.551020e-01
41202: 1.650407e+00 1.528455e+00 6.626016e-01 1.585366e-01
41202: 1.651822e+00 1.526316e+00 6.639676e-01 1.578947e-01
41202: 1.653226e+00 1.528226e+00 6.612903e-01 1.572581e-01
41202: 1.650602e+00 1.526104e+00 6.626506e-01 1.606426e-01
41202: 1.648000e+00 1.528000e+00 6.640000e-01 1.600000e-01
41202: 1.645418e+00 1.525896e+00 6.693227e-01 1.593625e-01
41202: 1.650794e+00 1.523810e+00 6.666667e-01 1.587302e-01
41202: 1.648221e+00 1.525692e+00 6.679842e-01 1.581028e-01
41202: 1.649606e+00 1.523622e+00 6.692913e-01 1.574803e-01
41202: 1.647059e+00 1.525490e+00 6.705882e-01 1.568627e-01
41202: 1.648438e+00 1.523438e+00 6.718750e-01 1.562500e-01
41202: 1.645914e+00 1.525292e+00 6.731518e-01 1.556420e-01
41202: 1.647287e+00 1.523256e+00 6.744186e-01 1.550388e-01
41202: 1.648649e+00 1.525097e+00 6.718147e-01 1.544402e-01
41202: 1.650000e+00 1.523077e+00 6.730769e-01 1.538462e-01
41202: 1.647510e+00 1.521073e+00 6.743295e-01 1.570881e-01
41202: 1.652672e+00 1.519084e+00 6.717557e-01 1.564885e-01
41202: 1.653992e+00 1.517110e+00 6.730038e-01 1.558935e-01
41202: 1.659091e+00 1.515152e+00 6.704545e-01 1.553030e-01
41202: 1.656604e+00 1.513208e+00 6.754717e-01 1.547170e-01
41202: 1.654135e+00 1.511278e+00 6.766917e-01 1.578947e-01
41202: 1.655431e+00 1.513109e+00 6.741573e-01 1.573034e-01
41202: 1.656716e+00 1.511194e+00 6.753731e-01 1.567164e-01
41202: 1.657993e+00 1.513011e+00 6.728625e-01 1.561338e-01
41202: 1.662963e+00 1.511111e+00 6.703704e-01 1.555556e-01
41202: 1.660517e+00 1.512915e+00 6.715867e-01 1.549815e-01
41202: 1.658088e+00 1.518382e+00 6.691176e-01 1.544118e-01
41202: 1.659341e+00 1.520147e+00 6.666667e-01 1.538462e-01
41202: 1.660584e+00 1.518248e+00 6.678832e-01 1.532847e-01
41202: 1.658182e+00 1.516364e+00 6.690909e-01 1.563636e-01
41202: 1.659420e+00 1.514493e+00 6.702899e-01 1.557971e-01
41202: 1.660650e+00 1.512635e+00 6.714801e-01 1.552347e-01
41202: 1.661871e+00 1.514388e+00 6.690647e-01 1.546763e-01
41202: 1.663082e+00 1.516129e+00 6.666667e-01 1.541219e-01
41202: 1.660714e+00 1.514286e+00 6.678571e-01 1.571429e-01
41202: 1.661922e+00 1.512456e+00 6.690391e-01 1.565836e-01
41202: 1.659574e+00 1.514184e+00 6.702128e-01 1.560284e-01
41202: 1.660777e+00 1.512367e+00 6.678445e-01 1.590106e-01
41202: 1.658451e+00 1.514085e+00 6.690141e-01 1.584507e-01
41202: 1.659649e+00 1.512281e+00 6.701754e-01 1.578947e-01
41202: 1.657343e+00 1.510490e+00 6.748252e-01 1.573427e-01
41202: 1.662021e+00 1.508711e+00 6.724739e-01 1.567944e-01
41202: 1.659722e+00 1.506944e+00 6.770833e-01 1.562500e-01
41202: 1.657439e+00 1.508651e+00 6.782007e-01 1.557093e-01
41202: 1.658621e+00 1.506897e+00 6.758621e-01 1.586207e-01
41202: 1.659794e+00 1.505155e+00 6.769759e-01 1.580756e-01
41202: 1.664384e+00 1.503425e+00 6.746575e-01 1.575342e-01
41202: 1.665529e+00 1.501706e+00 6.723549e-01 1.604096e-01
41202: 1.663265e+00 1.503401e+00 6.700680e-01 1.632653e-01
41202: 1.664407e+00 1.501695e+00 6.711864e-01 1.627119e-01
41202: 1.665541e+00 1.500000e+00 6.722973e-01 1.621622e-01
41202: 1.666667e+00 1.498316e+00 6.734007e-01 1.616162e-01
41202: 1.664430e+00 1.496644e+00 6.744966e-01 1.644295e-01
41202: 1.668896e+00 1.494983e+00 6.722408e-01 1.638796e-01
41202: 1.666667e+00 1.500000e+00 6.700000e-01 1.633333e-01
41202: 1.664452e+00 1.498339e+00 6.710963e-01 1.661130e-01
41202: 1.668874e+00 1.496689e+00 6.688742e-01 1.655629e-01
41202: 1.673267e+00 1.495050e+00 6.666667e-01 1.650165e-01
41202: 1.667763e+00 1.500000e+00 6.677632e-01 1.644737e-01
41202: 1.665574e+00 1.501639e+00 6.655738e-01 1.672131e-01
41202: 1.669935e+00 1.500000e+00 6.633987e-01 1.666667e-01
41202: 1.671010e+00 1.501629e+00 6.612378e-01 1.661238e-01
41202: 1.672078e+00 1.500000e+00 6.623377e-01 1.655844e-01
41202: 1.673139e+00 1.498382e+00 6.601942e-01 1.682848e-01
41202: 1.670968e+00 1.503226e+00 6.580645e-01 1.677419e-01
41202: 1.668810e+00 1.504823e+00 6.591640e-01 1.672026e-01
41202: 1.669872e+00 1.506410e+00 6.570513e-01 1.666667e-01
41202: 1.667732e+00 1.507987e+00 6.581470e-01 1.661342e-01
41202: 1.671975e+00 1.506369e+00 6.560510e-01 1.656051e-01
41202: 1.669841e+00 1.507937e+00 6.571429e-01 1.650794e-01
41202: 1.667722e+00 1.509494e+00 6.582278e-01 1.645570e-01
41202: 1.665615e+00 1.511041e+00 6.593060e-01 1.640379e-01
41202: 1.663522e+00 1.512579e+00 6.603774e-01 1.635220e-01
41202: 1.664577e+00 1.510972e+00 6.614420e-01 1.630094e-01
41202: 1.662500e+00 1.512500e+00 6.625000e-01 1.625000e-01
41202: 1.660436e+00 1.514019e+00 6.635514e-01 1.619938e-01
41202: 1.661491e+00 1.515528e+00 6.614907e-01 1.614907e-01
41202: 1.665635e+00 1.513932e+00 6.594427e-01 1.609907e-01
41202: 1.666667e+00 1.512346e+00 6.604938e-01 1.604938e-01
41202: 1.664615e+00 1.513846e+00 6.615385e-01 1.600000e-01
41202: 1.665644e+00 1.512270e+00 6.625767e-01 1.595092e-01
41202: 1.666667e+00 1.510703e+00 6.605505e-01 1.620795e-01
41202: 1.667683e+00 1.509146e+00 6.615854e-01 1.615854e-01
41202: 1.668693e+00 1.510638e+00 6.595745e-01 1.610942e-01
41202: 1.669697e+00 1.509091e+00 6.575758e-01 1.636364e-01
41202: 1.670695e+00 1.510574e+00 6.555891e-01 1.631420e-01
41202: 1.674699e+00 1.509036e+00 6.536145e-01 1.626506e-01
41202: 1.675676e+00 1.510511e+00 6.516517e-01 1.621622e-01
41202: 1.676647e+00 1.508982e+00 6.526946e-01 1.616766e-01
41202: 1.674627e+00 1.510448e+00 6.507463e-01 1.641791e-01
41202: 1.675595e+00 1.511905e+00 6.488095e-01 1.636905e-01
41202: 1.673591e+00 1.510386e+00 6.498516e-01 1.661721e-01
41202: 1.677515e+00 1.508876e+00 6.479290e-01 1.656805e-01
41202: 1.678466e+00 1.507375e+00 6.489676e-01 1.651917e-01
41202: 1.676471e+00 1.508824e+00 6.500000e-01 1.647059e-01
41202: 1.677419e+00 1.507331e+00 6.510264e-01 1.642229e-01
41202: 1.675439e+00 1.508772e+00 6.491228e-01 1.666667e-01
41202: 1.676385e+00 1.510204e+00 6.472303e-01 1.661808e-01
41202: 1.677326e+00 1.511628e+00 6.453488e-01 1.656977e-01
41202: 1.678261e+00 1.510145e+00 6.463768e-01 1.652174e-01
41202: 1.676301e+00 1.511561e+00 6.473988e-01 1.647399e-01
41202: 1.677233e+00 1.510086e+00 6.484150e-01 1.642651e-01
41202: 1.678161e+00 1.508621e+00 6.494253e-01 1.637931e-01
41202: 1.679083e+00 1.510029e+00 6.475645e-01 1.633238e-01
41202: 1.677143e+00 1.511429e+00 6.485714e-01 1.628571e-01
41202: 1.675214e+00 1.515670e+00 6.467236e-01 1.623932e-01
41202: 1.673295e+00 1.517045e+00 6.477273e-01 1.619318e-01
41202: 1.671388e+00 1.515581e+00 6.515581e-01 1.614731e-01
41202: 1.669492e+00 1.519774e+00 6.497175e-01 1.610169e-01
41202: 1.667606e+00 1.521127e+00 6.507042e-01 1.605634e-01
41202: 1.668539e+00 1.522472e+00 6.488764e-01 1.601124e-01
41202: 1.669468e+00 1.521008e+00 6.470588e-01 1.624650e-01
41202: 1.670391e+00 1.519553e+00 6.480447e-01 1.620112e-01
41202: 1.668524e+00 1.520891e+00 6.490251e-01 1.615599e-01
41202: 1.669444e+00 1.522222e+00 6.472222e-01 1.611111e-01
41202: 1.673130e+00 1.520776e+00 6.454294e-01 1.606648e-01
41202: 1.671271e+00 1.519337e+00 6.491713e-01 1.602210e-01
41202: 1.672176e+00 1.517906e+00 6.501377e-01 1.597796e-01
41202: 1.670330e+00 1.516484e+00 6.510989e-01 1.620879e-01
41202: 1.671233e+00 1.517808e+00 6.493151e-01 1.616438e-01
41202: 1.674863e+00 1.516393e+00 6.475410e-01 1.612022e-01
41202: 1.675749e+00 1.517711e+00 6.457766e-01 1.607629e-01
41202: 1.676630e+00 1.516304e+00 6.440217e-01 1.630435e-01
41202: 1.674797e+00 1.517615e+00 6.449864e-01 1.626016e-01
41202: 1.672973e+00 1.518919e+00 6.459459e-01 1.621622e-01
41202: 1.671159e+00 1.520216e+00 6.469003e-01 1.617251e-01
41202: 1.672043e+00 1.518817e+00 6.478495e-01 1.612903e-01
41202: 1.670241e+00 1.522788e+00 6.461126e-01 1.608579e-01
41202: 1.671123e+00 1.521390e+00 6.470588e-01 1.604278e-01
41202: 1.669333e+00 1.522667e+00 6.480000e-01 1.600000e-01
41202: 1.670213e+00 1.523936e+00 6.462766e-01 1.595745e-01
41202: 1.671088e+00 1.522546e+00 6.472149e-01 1.591512e-01
41202: 1.674603e+00 1.521164e+00 6.455026e-01 1.587302e-01
41202: 1.675462e+00 1.519789e+00 6.464380e-01 1.583113e-01
