Forked 37221
Starting to reopen 0 and 1
Calling execv `tournament0/the_best_strategy.py` (pid 37221)
Strategy 0: first ans is 0
Forked 37222
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 37222)
37222: Started!
37222: Number of players: 5, position: 1, number of turns: 1000
37222: Random seed: 1920164629
Strategy 1: first ans is 1
Forked 37223
Starting to reopen 0 and 1
Calling execv `tournament0/elexunix.py` (pid 37223)
Strategy 2: first ans is 1
Forked 37247
Starting to reopen 0 and 1
Calling execv `tournament0/lounres.py` (pid 37247)
Strategy 3: first ans is 1
Forked 37248
Starting to reopen 0 and 1
Calling execv `tournament0/pzakorko.py` (pid 37248)
Strategy 4: first ans is 0
37222: 2.000000e+00 3.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
37222: 1.500000e+00 1.500000e+00 1.500000e+00 5.000000e-01 0.000000e+00
37222: 2.333333e+00 1.333333e+00 1.000000e+00 3.333333e-01 0.000000e+00
37222: 2.000000e+00 2.000000e+00 7.500000e-01 2.500000e-01 0.000000e+00
37222: 2.200000e+00 1.600000e+00 1.000000e+00 2.000000e-01 0.000000e+00
37222: 2.166667e+00 1.500000e+00 1.000000e+00 3.333333e-01 0.000000e+00
37222: 2.000000e+00 1.857143e+00 8.571429e-01 2.857143e-01 0.000000e+00
37222: 2.125000e+00 1.625000e+00 1.000000e+00 2.500000e-01 0.000000e+00
37222: 2.000000e+00 1.666667e+00 1.111111e+00 2.222222e-01 0.000000e+00
37222: 2.100000e+00 1.500000e+00 1.200000e+00 2.000000e-01 0.000000e+00
37222: 2.000000e+00 1.636364e+00 1.181818e+00 1.818182e-01 0.000000e+00
37222: 2.083333e+00 1.583333e+00 1.166667e+00 1.666667e-01 0.000000e+00
37222: 2.076923e+00 1.615385e+00 1.153846e+00 1.538462e-01 0.000000e+00
37222: 2.000000e+00 1.571429e+00 1.285714e+00 1.428571e-01 0.000000e+00
37222: 2.066667e+00 1.466667e+00 1.333333e+00 1.333333e-01 0.000000e+00
37222: 2.000000e+00 1.500000e+00 1.312500e+00 1.250000e-01 6.250000e-02
37222: 2.058824e+00 1.470588e+00 1.235294e+00 1.764706e-01 5.882353e-02
37222: 1.944444e+00 1.611111e+00 1.166667e+00 2.222222e-01 5.555556e-02
37222: 1.947368e+00 1.578947e+00 1.157895e+00 2.105263e-01 1.052632e-01
37222: 1.850000e+00 1.600000e+00 1.200000e+00 2.500000e-01 1.000000e-01
37222: 1.952381e+00 1.523810e+00 1.190476e+00 2.380952e-01 9.523810e-02
37222: 1.954545e+00 1.545455e+00 1.181818e+00 2.272727e-01 9.090909e-02
37222: 1.913043e+00 1.565217e+00 1.173913e+00 2.608696e-01 8.695652e-02
37222: 2.000000e+00 1.541667e+00 1.125000e+00 2.500000e-01 8.333333e-02
37222: 1.920000e+00 1.640000e+00 1.120000e+00 2.400000e-01 8.000000e-02
37222: 1.923077e+00 1.576923e+00 1.115385e+00 2.692308e-01 1.153846e-01
37222: 1.925926e+00 1.592593e+00 1.111111e+00 2.592593e-01 1.111111e-01
37222: 1.892857e+00 1.607143e+00 1.142857e+00 2.500000e-01 1.071429e-01
37222: 1.931034e+00 1.586207e+00 1.137931e+00 2.413793e-01 1.034483e-01
37222: 1.866667e+00 1.633333e+00 1.166667e+00 2.333333e-01 1.000000e-01
37222: 1.935484e+00 1.580645e+00 1.161290e+00 2.258065e-01 9.677419e-02
37222: 1.937500e+00 1.593750e+00 1.156250e+00 2.187500e-01 9.375000e-02
37222: 1.909091e+00 1.575758e+00 1.181818e+00 2.424242e-01 9.090909e-02
37222: 1.882353e+00 1.558824e+00 1.235294e+00 2.352941e-01 8.823529e-02
37222: 1.857143e+00 1.571429e+00 1.200000e+00 2.857143e-01 8.571429e-02
37222: 1.888889e+00 1.555556e+00 1.194444e+00 2.777778e-01 8.333333e-02
37222: 1.891892e+00 1.567568e+00 1.189189e+00 2.702703e-01 8.108108e-02
37222: 1.868421e+00 1.552632e+00 1.210526e+00 2.894737e-01 7.894737e-02
37222: 1.871795e+00 1.538462e+00 1.205128e+00 3.076923e-01 7.692308e-02
37222: 1.850000e+00 1.600000e+00 1.175000e+00 3.000000e-01 7.500000e-02
37222: 1.853659e+00 1.560976e+00 1.195122e+00 3.170732e-01 7.317073e-02
37222: 1.833333e+00 1.595238e+00 1.190476e+00 3.095238e-01 7.142857e-02
37222: 1.860465e+00 1.558140e+00 1.186047e+00 3.255814e-01 6.976744e-02
37222: 1.818182e+00 1.613636e+00 1.159091e+00 3.409091e-01 6.818182e-02
37222: 1.800000e+00 1.600000e+00 1.177778e+00 3.555556e-01 6.666667e-02
37222: 1.782609e+00 1.608696e+00 1.173913e+00 3.478261e-01 8.695652e-02
37222: 1.808511e+00 1.595745e+00 1.170213e+00 3.404255e-01 8.510638e-02
37222: 1.791667e+00 1.604167e+00 1.187500e+00 3.333333e-01 8.333333e-02
37222: 1.816327e+00 1.571429e+00 1.183673e+00 3.265306e-01 1.020408e-01
37222: 1.820000e+00 1.580000e+00 1.180000e+00 3.200000e-01 1.000000e-01
37222: 1.823529e+00 1.568627e+00 1.196078e+00 3.137255e-01 9.803922e-02
37222: 1.807692e+00 1.596154e+00 1.192308e+00 3.076923e-01 9.615385e-02
37222: 1.811321e+00 1.584906e+00 1.188679e+00 3.207547e-01 9.433962e-02
37222: 1.814815e+00 1.574074e+00 1.185185e+00 3.333333e-01 9.259259e-02
37222: 1.800000e+00 1.581818e+00 1.181818e+00 3.454545e-01 9.090909e-02
37222: 1.821429e+00 1.553571e+00 1.178571e+00 3.571429e-01 8.928571e-02
37222: 1.807018e+00 1.578947e+00 1.157895e+00 3.684211e-01 8.771930e-02
37222: 1.810345e+00 1.568966e+00 1.172414e+00 3.620690e-01 8.620690e-02
37222: 1.796610e+00 1.610169e+00 1.152542e+00 3.559322e-01 8.474576e-02
37222: 1.800000e+00 1.600000e+00 1.150000e+00 3.500000e-01 1.000000e-01
37222: 1.786885e+00 1.606557e+00 1.163934e+00 3.442623e-01 9.836066e-02
37222: 1.790323e+00 1.596774e+00 1.161290e+00 3.387097e-01 1.129032e-01
37222: 1.793651e+00 1.603175e+00 1.158730e+00 3.333333e-01 1.111111e-01
37222: 1.781250e+00 1.609375e+00 1.171875e+00 3.281250e-01 1.093750e-01
37222: 1.769231e+00 1.615385e+00 1.184615e+00 3.230769e-01 1.076923e-01
37222: 1.757576e+00 1.621212e+00 1.181818e+00 3.181818e-01 1.212121e-01
37222: 1.761194e+00 1.611940e+00 1.179104e+00 3.134328e-01 1.343284e-01
37222: 1.750000e+00 1.632353e+00 1.176471e+00 3.088235e-01 1.323529e-01
