Forked 35046
Starting to reopen 0 and 1
Calling execv `tournament0/pzakorko.py` (pid 35046)
Strategy 0: first ans is 0
Forked 35047
Starting to reopen 0 and 1
Calling execv `tournament0/the_best_strategy.py` (pid 35047)
Strategy 1: first ans is 0
Forked 35048
Starting to reopen 0 and 1
Calling execv `tournament0/fedro.py` (pid 35048)
Strategy 2: first ans is 0
Forked 35072
Starting to reopen 0 and 1
Calling execv `tournament0/elexunix.py` (pid 35072)
Strategy 3: first ans is 3
Forked 35096
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 35096)
35096: Started!
35096: Number of players: 5, position: 4, number of turns: 1000
35096: Random seed: 1385390674
Strategy 4: first ans is 0
35096: 4.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
35096: 3.500000e+00 1.000000e+00 0.000000e+00 5.000000e-01 0.000000e+00
35096: 3.000000e+00 1.333333e+00 3.333333e-01 3.333333e-01 0.000000e+00
35096: 2.750000e+00 1.500000e+00 5.000000e-01 2.500000e-01 0.000000e+00
35096: 2.800000e+00 1.400000e+00 4.000000e-01 4.000000e-01 0.000000e+00
35096: 2.666667e+00 1.333333e+00 6.666667e-01 3.333333e-01 0.000000e+00
35096: 2.714286e+00 1.285714e+00 5.714286e-01 2.857143e-01 1.428571e-01
35096: 2.750000e+00 1.250000e+00 6.250000e-01 2.500000e-01 1.250000e-01
35096: 2.666667e+00 1.333333e+00 5.555556e-01 3.333333e-01 1.111111e-01
35096: 2.800000e+00 1.300000e+00 5.000000e-01 3.000000e-01 1.000000e-01
35096: 2.727273e+00 1.272727e+00 5.454545e-01 3.636364e-01 9.090909e-02
35096: 2.666667e+00 1.250000e+00 6.666667e-01 3.333333e-01 8.333333e-02
35096: 2.615385e+00 1.230769e+00 6.153846e-01 4.615385e-01 7.692308e-02
35096: 2.642857e+00 1.285714e+00 5.714286e-01 4.285714e-01 7.142857e-02
35096: 2.600000e+00 1.266667e+00 6.666667e-01 4.000000e-01 6.666667e-02
35096: 2.562500e+00 1.312500e+00 6.250000e-01 4.375000e-01 6.250000e-02
35096: 2.588235e+00 1.294118e+00 6.470588e-01 4.117647e-01 5.882353e-02
35096: 2.555556e+00 1.277778e+00 6.666667e-01 4.444444e-01 5.555556e-02
35096: 2.526316e+00 1.263158e+00 7.368421e-01 4.210526e-01 5.263158e-02
35096: 2.550000e+00 1.250000e+00 7.000000e-01 4.500000e-01 5.000000e-02
35096: 2.523810e+00 1.238095e+00 7.619048e-01 4.285714e-01 4.761905e-02
35096: 2.500000e+00 1.272727e+00 7.727273e-01 4.090909e-01 4.545455e-02
35096: 2.478261e+00 1.260870e+00 7.826087e-01 4.347826e-01 4.347826e-02
35096: 2.541667e+00 1.250000e+00 7.500000e-01 4.166667e-01 4.166667e-02
35096: 2.560000e+00 1.240000e+00 7.600000e-01 4.000000e-01 4.000000e-02
35096: 2.538462e+00 1.269231e+00 7.692308e-01 3.846154e-01 3.846154e-02
35096: 2.555556e+00 1.259259e+00 7.407407e-01 3.703704e-01 7.407407e-02
35096: 2.535714e+00 1.250000e+00 7.142857e-01 3.928571e-01 1.071429e-01
35096: 2.517241e+00 1.275862e+00 6.896552e-01 4.137931e-01 1.034483e-01
35096: 2.500000e+00 1.300000e+00 7.000000e-01 4.000000e-01 1.000000e-01
35096: 2.483871e+00 1.290323e+00 6.774194e-01 4.193548e-01 1.290323e-01
35096: 2.468750e+00 1.281250e+00 6.875000e-01 4.062500e-01 1.562500e-01
35096: 2.454545e+00 1.303030e+00 6.666667e-01 4.242424e-01 1.515152e-01
35096: 2.441176e+00 1.323529e+00 6.470588e-01 4.411765e-01 1.470588e-01
35096: 2.428571e+00 1.314286e+00 6.857143e-01 4.285714e-01 1.428571e-01
35096: 2.416667e+00 1.333333e+00 6.944444e-01 4.166667e-01 1.388889e-01
35096: 2.432432e+00 1.351351e+00 6.756757e-01 4.054054e-01 1.351351e-01
35096: 2.421053e+00 1.368421e+00 6.578947e-01 4.210526e-01 1.315789e-01
35096: 2.461538e+00 1.358974e+00 6.410256e-01 4.102564e-01 1.282051e-01
35096: 2.475000e+00 1.350000e+00 6.500000e-01 4.000000e-01 1.250000e-01
35096: 2.463415e+00 1.365854e+00 6.585366e-01 3.902439e-01 1.219512e-01
35096: 2.452381e+00 1.380952e+00 6.428571e-01 3.809524e-01 1.428571e-01
35096: 2.441860e+00 1.372093e+00 6.279070e-01 4.186047e-01 1.395349e-01
35096: 2.431818e+00 1.386364e+00 6.363636e-01 4.090909e-01 1.363636e-01
35096: 2.444444e+00 1.400000e+00 6.222222e-01 4.000000e-01 1.333333e-01
35096: 2.456522e+00 1.391304e+00 6.304348e-01 3.913043e-01 1.304348e-01
35096: 2.446809e+00 1.382979e+00 6.382979e-01 3.829787e-01 1.489362e-01
35096: 2.458333e+00 1.375000e+00 6.250000e-01 3.958333e-01 1.458333e-01
35096: 2.448980e+00 1.408163e+00 6.122449e-01 3.877551e-01 1.428571e-01
35096: 2.460000e+00 1.400000e+00 6.000000e-01 3.800000e-01 1.600000e-01
35096: 2.450980e+00 1.392157e+00 6.274510e-01 3.725490e-01 1.568627e-01
35096: 2.442308e+00 1.403846e+00 6.153846e-01 3.846154e-01 1.538462e-01
35096: 2.433962e+00 1.415094e+00 6.037736e-01 3.962264e-01 1.509434e-01
35096: 2.425926e+00 1.425926e+00 5.925926e-01 4.074074e-01 1.481481e-01
35096: 2.436364e+00 1.418182e+00 5.818182e-01 4.000000e-01 1.636364e-01
35096: 2.446429e+00 1.410714e+00 5.892857e-01 3.928571e-01 1.607143e-01
35096: 2.456140e+00 1.403509e+00 5.789474e-01 4.035088e-01 1.578947e-01
35096: 2.465517e+00 1.413793e+00 5.689655e-01 3.965517e-01 1.551724e-01
35096: 2.457627e+00 1.423729e+00 5.762712e-01 3.898305e-01 1.525424e-01
35096: 2.450000e+00 1.416667e+00 5.833333e-01 3.833333e-01 1.666667e-01
35096: 2.442623e+00 1.409836e+00 5.901639e-01 3.934426e-01 1.639344e-01
35096: 2.435484e+00 1.403226e+00 5.967742e-01 4.032258e-01 1.612903e-01
35096: 2.428571e+00 1.412698e+00 5.873016e-01 3.968254e-01 1.746032e-01
35096: 2.437500e+00 1.421875e+00 5.781250e-01 3.906250e-01 1.718750e-01
35096: 2.446154e+00 1.430769e+00 5.692308e-01 3.846154e-01 1.692308e-01
35096: 2.439394e+00 1.424242e+00 5.757576e-01 3.939394e-01 1.666667e-01
35096: 2.462687e+00 1.417910e+00 5.671642e-01 3.880597e-01 1.641791e-01
35096: 2.470588e+00 1.411765e+00 5.735294e-01 3.823529e-01 1.617647e-01
35096: 2.463768e+00 1.420290e+00 5.797101e-01 3.768116e-01 1.594203e-01
35096: 2.471429e+00 1.428571e+00 5.714286e-01 3.714286e-01 1.571429e-01
35096: 2.464789e+00 1.422535e+00 5.774648e-01 3.661972e-01 1.690141e-01
35096: 2.472222e+00 1.416667e+00 5.694444e-01 3.750000e-01 1.666667e-01
35096: 2.465753e+00 1.424658e+00 5.616438e-01 3.698630e-01 1.780822e-01
35096: 2.472973e+00 1.418919e+00 5.540541e-01 3.783784e-01 1.756757e-01
35096: 2.466667e+00 1.413333e+00 5.733333e-01 3.733333e-01 1.733333e-01
35096: 2.473684e+00 1.407895e+00 5.789474e-01 3.684211e-01 1.710526e-01
35096: 2.467532e+00 1.415584e+00 5.714286e-01 3.766234e-01 1.688312e-01
35096: 2.474359e+00 1.423077e+00 5.641026e-01 3.717949e-01 1.666667e-01
35096: 2.455696e+00 1.417722e+00 5.822785e-01 3.797468e-01 1.645570e-01
35096: 2.437500e+00 1.412500e+00 6.000000e-01 3.875000e-01 1.625000e-01
35096: 2.419753e+00 1.407407e+00 6.172840e-01 3.950617e-01 1.604938e-01
35096: 2.426829e+00 1.402439e+00 6.219512e-01 3.902439e-01 1.585366e-01
35096: 2.409639e+00 1.409639e+00 6.385542e-01 3.855422e-01 1.566265e-01
35096: 2.404762e+00 1.404762e+00 6.547619e-01 3.809524e-01 1.547619e-01
35096: 2.400000e+00 1.400000e+00 6.705882e-01 3.764706e-01 1.529412e-01
35096: 2.395349e+00 1.395349e+00 6.860465e-01 3.720930e-01 1.511628e-01
35096: 2.379310e+00 1.390805e+00 7.126437e-01 3.678161e-01 1.494253e-01
35096: 2.363636e+00 1.397727e+00 7.045455e-01 3.863636e-01 1.477273e-01
35096: 2.359551e+00 1.393258e+00 7.191011e-01 3.820225e-01 1.460674e-01
35096: 2.344444e+00 1.400000e+00 7.333333e-01 3.777778e-01 1.444444e-01
35096: 2.340659e+00 1.395604e+00 7.472527e-01 3.736264e-01 1.428571e-01
35096: 2.326087e+00 1.391304e+00 7.608696e-01 3.804348e-01 1.413043e-01
35096: 2.311828e+00 1.387097e+00 7.849462e-01 3.763441e-01 1.397849e-01
35096: 2.297872e+00 1.382979e+00 8.085106e-01 3.723404e-01 1.382979e-01
35096: 2.284211e+00 1.389474e+00 8.105263e-01 3.684211e-01 1.473684e-01
35096: 2.270833e+00 1.406250e+00 8.125000e-01 3.645833e-01 1.458333e-01
35096: 2.268041e+00 1.402062e+00 8.247423e-01 3.608247e-01 1.443299e-01
35096: 2.265306e+00 1.397959e+00 8.367347e-01 3.571429e-01 1.428571e-01
35096: 2.252525e+00 1.393939e+00 8.383838e-01 3.636364e-01 1.515152e-01
35096: 2.240000e+00 1.400000e+00 8.500000e-01 3.600000e-01 1.500000e-01
35096: 2.227723e+00 1.405941e+00 8.613861e-01 3.564356e-01 1.485149e-01
35096: 2.215686e+00 1.411765e+00 8.627451e-01 3.529412e-01 1.568627e-01
35096: 2.223301e+00 1.417476e+00 8.543689e-01 3.495146e-01 1.553398e-01
35096: 2.211538e+00 1.423077e+00 8.557692e-01 3.557692e-01 1.538462e-01
35096: 2.209524e+00 1.419048e+00 8.666667e-01 3.523810e-01 1.523810e-01
35096: 2.198113e+00 1.443396e+00 8.584906e-01 3.490566e-01 1.509434e-01
35096: 2.196262e+00 1.448598e+00 8.598131e-01 3.457944e-01 1.495327e-01
35096: 2.194444e+00 1.444444e+00 8.703704e-01 3.425926e-01 1.481481e-01
35096: 2.183486e+00 1.458716e+00 8.715596e-01 3.394495e-01 1.467890e-01
35096: 2.172727e+00 1.463636e+00 8.727273e-01 3.363636e-01 1.545455e-01
35096: 2.171171e+00 1.459459e+00 8.738739e-01 3.423423e-01 1.531532e-01
35096: 2.160714e+00 1.473214e+00 8.750000e-01 3.392857e-01 1.517857e-01
35096: 2.159292e+00 1.477876e+00 8.672566e-01 3.451327e-01 1.504425e-01
35096: 2.149123e+00 1.482456e+00 8.771930e-01 3.421053e-01 1.491228e-01
35096: 2.139130e+00 1.495652e+00 8.782609e-01 3.391304e-01 1.478261e-01
35096: 2.137931e+00 1.491379e+00 8.793103e-01 3.448276e-01 1.465517e-01
35096: 2.128205e+00 1.495726e+00 8.803419e-01 3.504274e-01 1.452991e-01
35096: 2.127119e+00 1.491525e+00 8.813559e-01 3.559322e-01 1.440678e-01
35096: 2.126050e+00 1.495798e+00 8.823529e-01 3.529412e-01 1.428571e-01
35096: 2.133333e+00 1.491667e+00 8.833333e-01 3.500000e-01 1.416667e-01
35096: 2.123967e+00 1.487603e+00 8.925620e-01 3.471074e-01 1.487603e-01
35096: 2.114754e+00 1.491803e+00 9.016393e-01 3.442623e-01 1.475410e-01
35096: 2.105691e+00 1.495935e+00 9.105691e-01 3.414634e-01 1.463415e-01
35096: 2.096774e+00 1.500000e+00 9.193548e-01 3.387097e-01 1.451613e-01
35096: 2.088000e+00 1.504000e+00 9.280000e-01 3.360000e-01 1.440000e-01
35096: 2.087302e+00 1.500000e+00 9.365079e-01 3.333333e-01 1.428571e-01
35096: 2.078740e+00 1.511811e+00 9.370079e-01 3.307087e-01 1.417323e-01
