Forked 35260
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 35260)
35260: Started!
35260: Number of players: 5, position: 0, number of turns: 1000
35260: Random seed: 3267040897
Strategy 0: first ans is 0
Forked 35261
Starting to reopen 0 and 1
Calling execv `tournament0/fedro.py` (pid 35261)
Strategy 1: first ans is 0
Forked 35285
Starting to reopen 0 and 1
Calling execv `tournament0/the_best_strategy.py` (pid 35285)
Strategy 2: first ans is 0
Forked 35286
Starting to reopen 0 and 1
Calling execv `tournament0/elexunix.py` (pid 35286)
Strategy 3: first ans is 1
Forked 35310
Starting to reopen 0 and 1
Calling execv `tournament0/pzakorko.py` (pid 35310)
Strategy 4: first ans is 0
35260: 4.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
35260: 3.000000e+00 1.500000e+00 0.000000e+00 5.000000e-01 0.000000e+00
35260: 3.000000e+00 1.666667e+00 0.000000e+00 3.333333e-01 0.000000e+00
35260: 2.750000e+00 1.500000e+00 2.500000e-01 5.000000e-01 0.000000e+00
35260: 2.800000e+00 1.600000e+00 2.000000e-01 4.000000e-01 0.000000e+00
35260: 2.833333e+00 1.333333e+00 5.000000e-01 3.333333e-01 0.000000e+00
35260: 2.714286e+00 1.285714e+00 4.285714e-01 5.714286e-01 0.000000e+00
35260: 2.625000e+00 1.500000e+00 3.750000e-01 5.000000e-01 0.000000e+00
35260: 2.555556e+00 1.444444e+00 3.333333e-01 5.555556e-01 1.111111e-01
35260: 2.500000e+00 1.500000e+00 3.000000e-01 5.000000e-01 2.000000e-01
35260: 2.454545e+00 1.636364e+00 2.727273e-01 4.545455e-01 1.818182e-01
35260: 2.416667e+00 1.583333e+00 4.166667e-01 4.166667e-01 1.666667e-01
35260: 2.384615e+00 1.461538e+00 4.615385e-01 4.615385e-01 2.307692e-01
35260: 2.357143e+00 1.428571e+00 5.000000e-01 5.000000e-01 2.142857e-01
35260: 2.333333e+00 1.466667e+00 5.333333e-01 4.666667e-01 2.000000e-01
35260: 2.312500e+00 1.500000e+00 5.000000e-01 4.375000e-01 2.500000e-01
35260: 2.294118e+00 1.529412e+00 5.294118e-01 4.117647e-01 2.352941e-01
35260: 2.277778e+00 1.611111e+00 5.000000e-01 3.888889e-01 2.222222e-01
35260: 2.315789e+00 1.578947e+00 5.263158e-01 3.684211e-01 2.105263e-01
35260: 2.300000e+00 1.500000e+00 6.000000e-01 3.500000e-01 2.500000e-01
35260: 2.333333e+00 1.523810e+00 5.714286e-01 3.333333e-01 2.380952e-01
35260: 2.363636e+00 1.545455e+00 5.454545e-01 3.181818e-01 2.272727e-01
35260: 2.391304e+00 1.521739e+00 5.217391e-01 3.043478e-01 2.608696e-01
35260: 2.416667e+00 1.541667e+00 5.000000e-01 2.916667e-01 2.500000e-01
35260: 2.400000e+00 1.600000e+00 4.800000e-01 2.800000e-01 2.400000e-01
35260: 2.384615e+00 1.576923e+00 5.384615e-01 2.692308e-01 2.307692e-01
35260: 2.370370e+00 1.555556e+00 5.925926e-01 2.592593e-01 2.222222e-01
35260: 2.357143e+00 1.535714e+00 5.714286e-01 2.857143e-01 2.500000e-01
35260: 2.379310e+00 1.551724e+00 5.517241e-01 2.758621e-01 2.413793e-01
35260: 2.400000e+00 1.566667e+00 5.333333e-01 2.666667e-01 2.333333e-01
35260: 2.387097e+00 1.548387e+00 5.806452e-01 2.580645e-01 2.258065e-01
35260: 2.375000e+00 1.531250e+00 5.625000e-01 3.125000e-01 2.187500e-01
35260: 2.363636e+00 1.545455e+00 5.757576e-01 3.030303e-01 2.121212e-01
35260: 2.382353e+00 1.529412e+00 5.588235e-01 3.235294e-01 2.058824e-01
35260: 2.371429e+00 1.514286e+00 5.714286e-01 3.142857e-01 2.285714e-01
35260: 2.388889e+00 1.500000e+00 5.555556e-01 3.333333e-01 2.222222e-01
35260: 2.405405e+00 1.486486e+00 5.675676e-01 3.243243e-01 2.162162e-01
35260: 2.447368e+00 1.473684e+00 5.526316e-01 3.157895e-01 2.105263e-01
35260: 2.461538e+00 1.461538e+00 5.384615e-01 3.076923e-01 2.307692e-01
35260: 2.450000e+00 1.450000e+00 5.250000e-01 3.250000e-01 2.500000e-01
35260: 2.439024e+00 1.439024e+00 5.365854e-01 3.414634e-01 2.439024e-01
35260: 2.428571e+00 1.452381e+00 5.476190e-01 3.333333e-01 2.380952e-01
35260: 2.418605e+00 1.465116e+00 5.581395e-01 3.255814e-01 2.325581e-01
35260: 2.409091e+00 1.454545e+00 5.909091e-01 3.181818e-01 2.272727e-01
35260: 2.444444e+00 1.444444e+00 5.777778e-01 3.111111e-01 2.222222e-01
35260: 2.434783e+00 1.456522e+00 5.869565e-01 3.043478e-01 2.173913e-01
35260: 2.425532e+00 1.468085e+00 5.957447e-01 2.978723e-01 2.127660e-01
35260: 2.416667e+00 1.458333e+00 5.833333e-01 3.333333e-01 2.083333e-01
35260: 2.408163e+00 1.469388e+00 5.714286e-01 3.469388e-01 2.040816e-01
35260: 2.400000e+00 1.480000e+00 5.600000e-01 3.600000e-01 2.000000e-01
35260: 2.411765e+00 1.470588e+00 5.686275e-01 3.529412e-01 1.960784e-01
35260: 2.423077e+00 1.480769e+00 5.576923e-01 3.461538e-01 1.923077e-01
35260: 2.433962e+00 1.471698e+00 5.660377e-01 3.396226e-01 1.886792e-01
35260: 2.425926e+00 1.500000e+00 5.555556e-01 3.333333e-01 1.851852e-01
35260: 2.418182e+00 1.490909e+00 5.454545e-01 3.636364e-01 1.818182e-01
35260: 2.410714e+00 1.482143e+00 5.535714e-01 3.571429e-01 1.964286e-01
35260: 2.421053e+00 1.473684e+00 5.614035e-01 3.508772e-01 1.929825e-01
35260: 2.413793e+00 1.465517e+00 5.689655e-01 3.448276e-01 2.068966e-01
35260: 2.406780e+00 1.457627e+00 5.593220e-01 3.559322e-01 2.203390e-01
35260: 2.416667e+00 1.450000e+00 5.666667e-01 3.500000e-01 2.166667e-01
35260: 2.426230e+00 1.442623e+00 5.573770e-01 3.606557e-01 2.131148e-01
35260: 2.435484e+00 1.435484e+00 5.645161e-01 3.548387e-01 2.096774e-01
