Forked 43638
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 43638)
43638: Started!
43638: Number of players: 3, position: 0, number of turns: 1000
43638: Random seed: 1967621988
Strategy 0: first ans is 0
Forked 43639
Starting to reopen 0 and 1
Calling execv `tournament0/the_best_strategy.py` (pid 43639)
Strategy 1: first ans is 0
Forked 43640
Starting to reopen 0 and 1
Calling execv `tournament0/lounres.py` (pid 43640)
Strategy 2: first ans is 1
43638: 2.000000e+00 1.000000e+00 0.000000e+00
43638: 1.500000e+00 1.500000e+00 0.000000e+00
43638: 2.000000e+00 1.000000e+00 0.000000e+00
43638: 1.750000e+00 1.250000e+00 0.000000e+00
43638: 1.800000e+00 1.200000e+00 0.000000e+00
43638: 1.666667e+00 1.333333e+00 0.000000e+00
43638: 1.714286e+00 1.285714e+00 0.000000e+00
43638: 1.625000e+00 1.375000e+00 0.000000e+00
43638: 1.666667e+00 1.333333e+00 0.000000e+00
43638: 1.600000e+00 1.400000e+00 0.000000e+00
43638: 1.636364e+00 1.363636e+00 0.000000e+00
43638: 1.583333e+00 1.416667e+00 0.000000e+00
43638: 1.615385e+00 1.384615e+00 0.000000e+00
43638: 1.571429e+00 1.428571e+00 0.000000e+00
43638: 1.600000e+00 1.400000e+00 0.000000e+00
43638: 1.562500e+00 1.437500e+00 0.000000e+00
43638: 1.647059e+00 1.352941e+00 0.000000e+00
43638: 1.611111e+00 1.388889e+00 0.000000e+00
43638: 1.578947e+00 1.421053e+00 0.000000e+00
43638: 1.600000e+00 1.400000e+00 0.000000e+00
43638: 1.523810e+00 1.476190e+00 0.000000e+00
43638: 1.590909e+00 1.409091e+00 0.000000e+00
43638: 1.565217e+00 1.434783e+00 0.000000e+00
43638: 1.583333e+00 1.416667e+00 0.000000e+00
43638: 1.560000e+00 1.440000e+00 0.000000e+00
43638: 1.615385e+00 1.384615e+00 0.000000e+00
43638: 1.592593e+00 1.407407e+00 0.000000e+00
43638: 1.607143e+00 1.392857e+00 0.000000e+00
43638: 1.586207e+00 1.413793e+00 0.000000e+00
43638: 1.600000e+00 1.400000e+00 0.000000e+00
43638: 1.580645e+00 1.419355e+00 0.000000e+00
43638: 1.593750e+00 1.406250e+00 0.000000e+00
43638: 1.575758e+00 1.424242e+00 0.000000e+00
43638: 1.588235e+00 1.411765e+00 0.000000e+00
43638: 1.571429e+00 1.428571e+00 0.000000e+00
43638: 1.583333e+00 1.416667e+00 0.000000e+00
43638: 1.567568e+00 1.432432e+00 0.000000e+00
43638: 1.605263e+00 1.394737e+00 0.000000e+00
43638: 1.589744e+00 1.410256e+00 0.000000e+00
43638: 1.575000e+00 1.425000e+00 0.000000e+00
43638: 1.585366e+00 1.414634e+00 0.000000e+00
43638: 1.571429e+00 1.428571e+00 0.000000e+00
43638: 1.581395e+00 1.418605e+00 0.000000e+00
43638: 1.568182e+00 1.431818e+00 0.000000e+00
43638: 1.600000e+00 1.400000e+00 0.000000e+00
43638: 1.586957e+00 1.413043e+00 0.000000e+00
43638: 1.574468e+00 1.425532e+00 0.000000e+00
43638: 1.583333e+00 1.416667e+00 0.000000e+00
43638: 1.571429e+00 1.428571e+00 0.000000e+00
43638: 1.560000e+00 1.440000e+00 0.000000e+00
43638: 1.568627e+00 1.431373e+00 0.000000e+00
43638: 1.557692e+00 1.442308e+00 0.000000e+00
43638: 1.566038e+00 1.433962e+00 0.000000e+00
43638: 1.574074e+00 1.425926e+00 0.000000e+00
43638: 1.563636e+00 1.436364e+00 0.000000e+00
43638: 1.589286e+00 1.410714e+00 0.000000e+00
43638: 1.561404e+00 1.438596e+00 0.000000e+00
43638: 1.586207e+00 1.413793e+00 0.000000e+00
43638: 1.576271e+00 1.423729e+00 0.000000e+00
43638: 1.566667e+00 1.433333e+00 0.000000e+00
43638: 1.590164e+00 1.409836e+00 0.000000e+00
43638: 1.564516e+00 1.435484e+00 0.000000e+00
43638: 1.571429e+00 1.428571e+00 0.000000e+00
43638: 1.562500e+00 1.437500e+00 0.000000e+00
43638: 1.584615e+00 1.415385e+00 0.000000e+00
43638: 1.560606e+00 1.439394e+00 0.000000e+00
43638: 1.567164e+00 1.432836e+00 0.000000e+00
43638: 1.573529e+00 1.426471e+00 0.000000e+00
43638: 1.565217e+00 1.434783e+00 0.000000e+00
43638: 1.571429e+00 1.428571e+00 0.000000e+00
43638: 1.549296e+00 1.450704e+00 0.000000e+00
43638: 1.569444e+00 1.430556e+00 0.000000e+00
43638: 1.561644e+00 1.438356e+00 0.000000e+00
43638: 1.567568e+00 1.432432e+00 0.000000e+00
43638: 1.573333e+00 1.426667e+00 0.000000e+00
43638: 1.565789e+00 1.434211e+00 0.000000e+00
43638: 1.584416e+00 1.415584e+00 0.000000e+00
43638: 1.564103e+00 1.435897e+00 0.000000e+00
43638: 1.569620e+00 1.430380e+00 0.000000e+00
43638: 1.562500e+00 1.437500e+00 0.000000e+00
43638: 1.567901e+00 1.432099e+00 0.000000e+00
43638: 1.560976e+00 1.439024e+00 0.000000e+00
43638: 1.578313e+00 1.421687e+00 0.000000e+00
43638: 1.559524e+00 1.440476e+00 0.000000e+00
43638: 1.564706e+00 1.435294e+00 0.000000e+00
43638: 1.569767e+00 1.430233e+00 0.000000e+00
43638: 1.563218e+00 1.436782e+00 0.000000e+00
43638: 1.579545e+00 1.420455e+00 0.000000e+00
43638: 1.573034e+00 1.426966e+00 0.000000e+00
