Forked 43009
Starting to reopen 0 and 1
Calling execv `tournament0/pzakorko.py` (pid 43009)
Strategy 0: first ans is 0
Forked 43010
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 43010)
43010: Started!
43010: Number of players: 3, position: 1, number of turns: 1000
43010: Random seed: 1324539730
43010: 1.575163e+00 9.803922e-01 4.444444e-01
43010: 1.571429e+00 9.870130e-01 4.415584e-01
43010: 1.567742e+00 9.935484e-01 4.387097e-01
43010: 1.576923e+00 9.871795e-01 4.358974e-01
43010: 1.573248e+00 9.936306e-01 4.331210e-01
43010: 1.569620e+00 1.000000e+00 4.303797e-01
43010: 1.572327e+00 1.000000e+00 4.276730e-01
43010: 1.568750e+00 1.000000e+00 4.312500e-01
43010: 1.571429e+00 9.937888e-01 4.347826e-01
43010: 1.574074e+00 9.938272e-01 4.320988e-01
43010: 1.570552e+00 9.938650e-01 4.355828e-01
43010: 1.573171e+00 9.939024e-01 4.329268e-01
43010: 1.569697e+00 1.000000e+00 4.303030e-01
43010: 1.572289e+00 9.939759e-01 4.337349e-01
43010: 1.568862e+00 9.940120e-01 4.371257e-01
43010: 1.571429e+00 9.880952e-01 4.404762e-01
43010: 1.573964e+00 9.881657e-01 4.378698e-01
43010: 1.570588e+00 9.882353e-01 4.411765e-01
43010: 1.561404e+00 9.941520e-01 4.444444e-01
43010: 1.569767e+00 9.883721e-01 4.418605e-01
43010: 1.578035e+00 9.826590e-01 4.393064e-01
43010: 1.574713e+00 9.885057e-01 4.367816e-01
43010: 1.577143e+00 9.885714e-01 4.342857e-01
43010: 1.573864e+00 9.943182e-01 4.318182e-01
43010: 1.576271e+00 9.943503e-01 4.293785e-01
43010: 1.573034e+00 1.000000e+00 4.269663e-01
43010: 1.569832e+00 1.000000e+00 4.301676e-01
43010: 1.577778e+00 9.944444e-01 4.277778e-01
43010: 1.574586e+00 1.000000e+00 4.254144e-01
43010: 1.571429e+00 1.000000e+00 4.285714e-01
43010: 1.568306e+00 1.000000e+00 4.316940e-01
43010: 1.565217e+00 1.000000e+00 4.347826e-01
43010: 1.562162e+00 1.000000e+00 4.378378e-01
43010: 1.564516e+00 1.000000e+00 4.354839e-01
43010: 1.566845e+00 9.946524e-01 4.385027e-01
43010: 1.569149e+00 9.946809e-01 4.361702e-01
43010: 1.571429e+00 9.947090e-01 4.338624e-01
43010: 1.563158e+00 1.000000e+00 4.368421e-01
43010: 1.565445e+00 1.000000e+00 4.345550e-01
43010: 1.567708e+00 9.947917e-01 4.375000e-01
43010: 1.569948e+00 9.896373e-01 4.404145e-01
43010: 1.572165e+00 9.845361e-01 4.432990e-01
43010: 1.569231e+00 9.846154e-01 4.461538e-01
43010: 1.571429e+00 9.846939e-01 4.438776e-01
43010: 1.573604e+00 9.847716e-01 4.416244e-01
43010: 1.570707e+00 9.848485e-01 4.444444e-01
43010: 1.567839e+00 9.849246e-01 4.472362e-01
43010: 1.575000e+00 9.800000e-01 4.450000e-01
43010: 1.572139e+00 9.800995e-01 4.477612e-01
43010: 1.569307e+00 9.801980e-01 4.504950e-01
43010: 1.571429e+00 9.802956e-01 4.482759e-01
43010: 1.568627e+00 9.852941e-01 4.460784e-01
43010: 1.575610e+00 9.804878e-01 4.439024e-01
43010: 1.572816e+00 9.805825e-01 4.466019e-01
43010: 1.565217e+00 9.855072e-01 4.492754e-01
43010: 1.567308e+00 9.807692e-01 4.519231e-01
43010: 1.564593e+00 9.808612e-01 4.545455e-01
43010: 1.561905e+00 9.809524e-01 4.571429e-01
43010: 1.568720e+00 9.763033e-01 4.549763e-01
43010: 1.575472e+00 9.716981e-01 4.528302e-01
43010: 1.572770e+00 9.765258e-01 4.507042e-01
43010: 1.570093e+00 9.766355e-01 4.532710e-01
43010: 1.567442e+00 9.813953e-01 4.511628e-01
43010: 1.569444e+00 9.768519e-01 4.537037e-01
43010: 1.576037e+00 9.723502e-01 4.516129e-01
43010: 1.573394e+00 9.770642e-01 4.495413e-01
43010: 1.570776e+00 9.817352e-01 4.474886e-01
43010: 1.568182e+00 9.818182e-01 4.500000e-01
43010: 1.565611e+00 9.864253e-01 4.479638e-01
43010: 1.563063e+00 9.864865e-01 4.504505e-01
43010: 1.569507e+00 9.820628e-01 4.484305e-01
43010: 1.566964e+00 9.866071e-01 4.464286e-01
43010: 1.564444e+00 9.911111e-01 4.444444e-01
43010: 1.561947e+00 9.911504e-01 4.469027e-01
43010: 1.559471e+00 9.955947e-01 4.449339e-01
43010: 1.561404e+00 9.956140e-01 4.429825e-01
43010: 1.563319e+00 9.912664e-01 4.454148e-01
43010: 1.560870e+00 9.913043e-01 4.478261e-01
43010: 1.567100e+00 9.870130e-01 4.458874e-01
43010: 1.564655e+00 9.913793e-01 4.439655e-01
43010: 1.562232e+00 9.914163e-01 4.463519e-01
43010: 1.559829e+00 9.914530e-01 4.487179e-01
43010: 1.561702e+00 9.872340e-01 4.510638e-01
43010: 1.559322e+00 9.872881e-01 4.533898e-01
43010: 1.561181e+00 9.873418e-01 4.514768e-01
43010: 1.563025e+00 9.873950e-01 4.495798e-01
43010: 1.560669e+00 9.874477e-01 4.518828e-01
43010: 1.566667e+00 9.833333e-01 4.500000e-01
43010: 1.572614e+00 9.792531e-01 4.481328e-01
43010: 1.570248e+00 9.793388e-01 4.504132e-01
43010: 1.567901e+00 9.835391e-01 4.485597e-01
43010: 1.569672e+00 9.836066e-01 4.467213e-01
43010: 1.571429e+00 9.795918e-01 4.489796e-01
43010: 1.573171e+00 9.796748e-01 4.471545e-01
43010: 1.574899e+00 9.797571e-01 4.453441e-01
43010: 1.572581e+00 9.838710e-01 4.435484e-01
43010: 1.570281e+00 9.879518e-01 4.417671e-01
43010: 1.568000e+00 9.920000e-01 4.400000e-01
43010: 1.569721e+00 9.880478e-01 4.422311e-01
43010: 1.567460e+00 9.880952e-01 4.444444e-01
43010: 1.565217e+00 9.881423e-01 4.466403e-01
43010: 1.566929e+00 9.842520e-01 4.488189e-01
43010: 1.568627e+00 9.803922e-01 4.509804e-01
43010: 1.566406e+00 9.843750e-01 4.492188e-01
43010: 1.571984e+00 9.805447e-01 4.474708e-01
43010: 1.565891e+00 9.883721e-01 4.457364e-01
43010: 1.567568e+00 9.845560e-01 4.478764e-01
43010: 1.573077e+00 9.807692e-01 4.461538e-01
43010: 1.570881e+00 9.808429e-01 4.482759e-01
43010: 1.568702e+00 9.809160e-01 4.503817e-01
43010: 1.570342e+00 9.809886e-01 4.486692e-01
43010: 1.568182e+00 9.810606e-01 4.507576e-01
43010: 1.573585e+00 9.773585e-01 4.490566e-01
43010: 1.567669e+00 9.812030e-01 4.511278e-01
43010: 1.565543e+00 9.850187e-01 4.494382e-01
43010: 1.567164e+00 9.850746e-01 4.477612e-01
43010: 1.568773e+00 9.814126e-01 4.498141e-01
43010: 1.566667e+00 9.814815e-01 4.518519e-01
43010: 1.568266e+00 9.778598e-01 4.538745e-01
43010: 1.569853e+00 9.779412e-01 4.522059e-01
43010: 1.567766e+00 9.780220e-01 4.542125e-01
43010: 1.569343e+00 9.744526e-01 4.562044e-01
43010: 1.574545e+00 9.709091e-01 4.545455e-01
43010: 1.572464e+00 9.710145e-01 4.565217e-01
43010: 1.574007e+00 9.711191e-01 4.548736e-01
43010: 1.571942e+00 9.748201e-01 4.532374e-01
43010: 1.573477e+00 9.749104e-01 4.516129e-01
43010: 1.571429e+00 9.785714e-01 4.500000e-01
43010: 1.569395e+00 9.822064e-01 4.483986e-01
43010: 1.574468e+00 9.787234e-01 4.468085e-01
43010: 1.575972e+00 9.787986e-01 4.452297e-01
43010: 1.573944e+00 9.788732e-01 4.471831e-01
43010: 1.568421e+00 9.824561e-01 4.491228e-01
43010: 1.573427e+00 9.790210e-01 4.475524e-01
43010: 1.571429e+00 9.790941e-01 4.494774e-01
43010: 1.569444e+00 9.791667e-01 4.513889e-01
43010: 1.567474e+00 9.792388e-01 4.532872e-01
43010: 1.568966e+00 9.793103e-01 4.517241e-01
43010: 1.570447e+00 9.759450e-01 4.536082e-01
43010: 1.568493e+00 9.794521e-01 4.520548e-01
43010: 1.573379e+00 9.761092e-01 4.505119e-01
43010: 1.568027e+00 9.795918e-01 4.523810e-01
43010: 1.566102e+00 9.830508e-01 4.508475e-01
43010: 1.564189e+00 9.831081e-01 4.527027e-01
43010: 1.569024e+00 9.797980e-01 4.511785e-01
43010: 1.567114e+00 9.832215e-01 4.496644e-01
43010: 1.565217e+00 9.866221e-01 4.481605e-01
43010: 1.570000e+00 9.833333e-01 4.466667e-01
43010: 1.568106e+00 9.867110e-01 4.451827e-01
43010: 1.566225e+00 9.867550e-01 4.470199e-01
43010: 1.567657e+00 9.834983e-01 4.488449e-01
43010: 1.565789e+00 9.835526e-01 4.506579e-01
43010: 1.570492e+00 9.803279e-01 4.491803e-01
43010: 1.568627e+00 9.803922e-01 4.509804e-01
43010: 1.570033e+00 9.804560e-01 4.495114e-01
43010: 1.564935e+00 9.837662e-01 4.512987e-01
43010: 1.566343e+00 9.838188e-01 4.498382e-01
43010: 1.570968e+00 9.806452e-01 4.483871e-01
43010: 1.569132e+00 9.839228e-01 4.469453e-01
43010: 1.573718e+00 9.807692e-01 4.455128e-01
43010: 1.571885e+00 9.840256e-01 4.440895e-01
43010: 1.573248e+00 9.840764e-01 4.426752e-01
43010: 1.574603e+00 9.841270e-01 4.412698e-01
43010: 1.569620e+00 9.873418e-01 4.430380e-01
43010: 1.570978e+00 9.873817e-01 4.416404e-01
43010: 1.572327e+00 9.874214e-01 4.402516e-01
43010: 1.570533e+00 9.905956e-01 4.388715e-01
43010: 1.571875e+00 9.906250e-01 4.375000e-01
43010: 1.573209e+00 9.906542e-01 4.361371e-01
43010: 1.571429e+00 9.906832e-01 4.378882e-01
43010: 1.569659e+00 9.938080e-01 4.365325e-01
43010: 1.574074e+00 9.907407e-01 4.351852e-01
43010: 1.572308e+00 9.907692e-01 4.369231e-01
43010: 1.570552e+00 9.907975e-01 4.386503e-01
43010: 1.565749e+00 9.938838e-01 4.403670e-01
43010: 1.570122e+00 9.908537e-01 4.390244e-01
43010: 1.568389e+00 9.908815e-01 4.407295e-01
43010: 1.566667e+00 9.939394e-01 4.393939e-01
43010: 1.567976e+00 9.939577e-01 4.380665e-01
43010: 1.572289e+00 9.909639e-01 4.367470e-01
43010: 1.567568e+00 9.969970e-01 4.354354e-01
43010: 1.571856e+00 9.940120e-01 4.341317e-01
43010: 1.573134e+00 9.940299e-01 4.328358e-01
43010: 1.571429e+00 9.970238e-01 4.315476e-01
43010: 1.566766e+00 1.002967e+00 4.302671e-01
43010: 1.565089e+00 1.002959e+00 4.319527e-01
43010: 1.566372e+00 1.002950e+00 4.306785e-01
43010: 1.570588e+00 1.000000e+00 4.294118e-01
43010: 1.571848e+00 1.000000e+00 4.281525e-01
43010: 1.567251e+00 1.002924e+00 4.298246e-01
43010: 1.568513e+00 1.000000e+00 4.314869e-01
43010: 1.566860e+00 1.000000e+00 4.331395e-01
43010: 1.571014e+00 9.971014e-01 4.318841e-01
43010: 1.569364e+00 9.971098e-01 4.335260e-01
43010: 1.570605e+00 9.942363e-01 4.351585e-01
43010: 1.571839e+00 9.942529e-01 4.339080e-01
43010: 1.570201e+00 9.971347e-01 4.326648e-01
43010: 1.568571e+00 1.000000e+00 4.314286e-01
43010: 1.572650e+00 9.971510e-01 4.301994e-01
43010: 1.571023e+00 9.971591e-01 4.318182e-01
43010: 1.569405e+00 9.971671e-01 4.334278e-01
43010: 1.570621e+00 9.971751e-01 4.322034e-01
43010: 1.569014e+00 1.000000e+00 4.309859e-01
43010: 1.573034e+00 9.971910e-01 4.297753e-01
43010: 1.571429e+00 9.971989e-01 4.313725e-01
43010: 1.572626e+00 9.972067e-01 4.301676e-01
43010: 1.573816e+00 9.972145e-01 4.289694e-01
43010: 1.572222e+00 9.972222e-01 4.305556e-01
43010: 1.573407e+00 9.972299e-01 4.293629e-01
43010: 1.574586e+00 9.972376e-01 4.281768e-01
43010: 1.573003e+00 9.972452e-01 4.297521e-01
43010: 1.571429e+00 9.972527e-01 4.313187e-01
43010: 1.572603e+00 9.972603e-01 4.301370e-01
43010: 1.571038e+00 1.000000e+00 4.289617e-01
43010: 1.569482e+00 1.002725e+00 4.277929e-01
43010: 1.567935e+00 1.002717e+00 4.293478e-01
43010: 1.571816e+00 1.000000e+00 4.281843e-01
43010: 1.572973e+00 1.000000e+00 4.270270e-01
43010: 1.571429e+00 1.000000e+00 4.285714e-01
43010: 1.567204e+00 1.005376e+00 4.274194e-01
43010: 1.571046e+00 1.002681e+00 4.262735e-01
43010: 1.569519e+00 1.005348e+00 4.251337e-01
43010: 1.573333e+00 1.002667e+00 4.240000e-01
43010: 1.571809e+00 1.002660e+00 4.255319e-01
43010: 1.570292e+00 1.005305e+00 4.244032e-01
43010: 1.568783e+00 1.005291e+00 4.259259e-01
43010: 1.569921e+00 1.002639e+00 4.274406e-01
43010: 1.571053e+00 1.002632e+00 4.263158e-01
43010: 1.572178e+00 1.002625e+00 4.251969e-01
43010: 1.573298e+00 1.002618e+00 4.240838e-01
43010: 1.571802e+00 1.005222e+00 4.229765e-01
43010: 1.570312e+00 1.005208e+00 4.244792e-01
43010: 1.568831e+00 1.007792e+00 4.233766e-01
43010: 1.572539e+00 1.005181e+00 4.222798e-01
43010: 1.571059e+00 1.007752e+00 4.211886e-01
43010: 1.572165e+00 1.007732e+00 4.201031e-01
43010: 1.573265e+00 1.007712e+00 4.190231e-01
43010: 1.569231e+00 1.010256e+00 4.205128e-01
43010: 1.570332e+00 1.010230e+00 4.194373e-01
43010: 1.568878e+00 1.010204e+00 4.209184e-01
43010: 1.569975e+00 1.010178e+00 4.198473e-01
43010: 1.573604e+00 1.007614e+00 4.187817e-01
43010: 1.574684e+00 1.007595e+00 4.177215e-01
43010: 1.570707e+00 1.012626e+00 4.166667e-01
43010: 1.569270e+00 1.015113e+00 4.156171e-01
43010: 1.567839e+00 1.017588e+00 4.145729e-01
43010: 1.571429e+00 1.015038e+00 4.135338e-01
43010: 1.572500e+00 1.015000e+00 4.125000e-01
43010: 1.568579e+00 1.017456e+00 4.139651e-01
43010: 1.569652e+00 1.017413e+00 4.129353e-01
43010: 1.573201e+00 1.014888e+00 4.119107e-01
43010: 1.571782e+00 1.017327e+00 4.108911e-01
43010: 1.570370e+00 1.017284e+00 4.123457e-01
43010: 1.568966e+00 1.017241e+00 4.137931e-01
43010: 1.572482e+00 1.014742e+00 4.127764e-01
43010: 1.571078e+00 1.014706e+00 4.142157e-01
43010: 1.567237e+00 1.017115e+00 4.156479e-01
43010: 1.565854e+00 1.017073e+00 4.170732e-01
43010: 1.566910e+00 1.017032e+00 4.160584e-01
43010: 1.567961e+00 1.014563e+00 4.174757e-01
43010: 1.571429e+00 1.012107e+00 4.164649e-01
43010: 1.570048e+00 1.012077e+00 4.178744e-01
43010: 1.571084e+00 1.012048e+00 4.168675e-01
43010: 1.567308e+00 1.016827e+00 4.158654e-01
43010: 1.568345e+00 1.016787e+00 4.148681e-01
43010: 1.569378e+00 1.016746e+00 4.138756e-01
43010: 1.570406e+00 1.014320e+00 4.152745e-01
43010: 1.571429e+00 1.014286e+00 4.142857e-01
43010: 1.570071e+00 1.016627e+00 4.133017e-01
43010: 1.566351e+00 1.018957e+00 4.146919e-01
43010: 1.567376e+00 1.016548e+00 4.160757e-01
43010: 1.568396e+00 1.014151e+00 4.174528e-01
43010: 1.569412e+00 1.014118e+00 4.164706e-01
43010: 1.572770e+00 1.011737e+00 4.154930e-01
43010: 1.569087e+00 1.016393e+00 4.145199e-01
43010: 1.567757e+00 1.016355e+00 4.158879e-01
43010: 1.568765e+00 1.016317e+00 4.149184e-01
43010: 1.572093e+00 1.013953e+00 4.139535e-01
43010: 1.570766e+00 1.013921e+00 4.153132e-01
43010: 1.569444e+00 1.013889e+00 4.166667e-01
43010: 1.568129e+00 1.013857e+00 4.180139e-01
43010: 1.571429e+00 1.011521e+00 4.170507e-01
43010: 1.567816e+00 1.016092e+00 4.160920e-01
43010: 1.568807e+00 1.016055e+00 4.151376e-01
43010: 1.567506e+00 1.018307e+00 4.141876e-01
43010: 1.568493e+00 1.015982e+00 4.155251e-01
43010: 1.569476e+00 1.013667e+00 4.168565e-01
43010: 1.570455e+00 1.011364e+00 4.181818e-01
43010: 1.571429e+00 1.011338e+00 4.172336e-01
43010: 1.570136e+00 1.013575e+00 4.162896e-01
43010: 1.568849e+00 1.015801e+00 4.153499e-01
43010: 1.572072e+00 1.013514e+00 4.144144e-01
43010: 1.570787e+00 1.013483e+00 4.157303e-01
43010: 1.569507e+00 1.013453e+00 4.170404e-01
43010: 1.568233e+00 1.013423e+00 4.183445e-01
43010: 1.569196e+00 1.013393e+00 4.174107e-01
43010: 1.570156e+00 1.013363e+00 4.164811e-01
43010: 1.568889e+00 1.013333e+00 4.177778e-01
43010: 1.572062e+00 1.011086e+00 4.168514e-01
43010: 1.570796e+00 1.013274e+00 4.159292e-01
43010: 1.569536e+00 1.015453e+00 4.150110e-01
43010: 1.570485e+00 1.013216e+00 4.162996e-01
43010: 1.569231e+00 1.015385e+00 4.153846e-01
43010: 1.572368e+00 1.013158e+00 4.144737e-01
43010: 1.571116e+00 1.013129e+00 4.157549e-01
43010: 1.567686e+00 1.015284e+00 4.170306e-01
43010: 1.566449e+00 1.015251e+00 4.183007e-01
43010: 1.565217e+00 1.015217e+00 4.195652e-01
43010: 1.566161e+00 1.013015e+00 4.208243e-01
43010: 1.564935e+00 1.012987e+00 4.220779e-01
43010: 1.565875e+00 1.012959e+00 4.211663e-01
43010: 1.566810e+00 1.012931e+00 4.202586e-01
43010: 1.569892e+00 1.010753e+00 4.193548e-01
43010: 1.570815e+00 1.008584e+00 4.206009e-01
43010: 1.571734e+00 1.008565e+00 4.197002e-01
43010: 1.570513e+00 1.008547e+00 4.209402e-01
43010: 1.569296e+00 1.010661e+00 4.200426e-01
43010: 1.570213e+00 1.008511e+00 4.212766e-01
43010: 1.569002e+00 1.008493e+00 4.225053e-01
43010: 1.569915e+00 1.006356e+00 4.237288e-01
43010: 1.568710e+00 1.008457e+00 4.228330e-01
43010: 1.571730e+00 1.006329e+00 4.219409e-01
43010: 1.570526e+00 1.008421e+00 4.210526e-01
43010: 1.569328e+00 1.010504e+00 4.201681e-01
43010: 1.568134e+00 1.012579e+00 4.192872e-01
43010: 1.571130e+00 1.010460e+00 4.184100e-01
43010: 1.567850e+00 1.012526e+00 4.196242e-01
43010: 1.568750e+00 1.010417e+00 4.208333e-01
43010: 1.567568e+00 1.010395e+00 4.220374e-01
43010: 1.568465e+00 1.008299e+00 4.232365e-01
43010: 1.569358e+00 1.008282e+00 4.223602e-01
43010: 1.572314e+00 1.006198e+00 4.214876e-01
43010: 1.571134e+00 1.006186e+00 4.226804e-01
43010: 1.572016e+00 1.006173e+00 4.218107e-01
