Forked 42604
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 42604)
42604: Started!
42604: Number of players: 3, position: 0, number of turns: 1000
42604: Random seed: 3570404183
42604: 1.571429e+00 1.223214e+00 2.053571e-01
42604: 1.566372e+00 1.230088e+00 2.035398e-01
42604: 1.570175e+00 1.228070e+00 2.017544e-01
42604: 1.556522e+00 1.234783e+00 2.086957e-01
42604: 1.560345e+00 1.232759e+00 2.068966e-01
42604: 1.555556e+00 1.230769e+00 2.136752e-01
42604: 1.559322e+00 1.228814e+00 2.118644e-01
42604: 1.554622e+00 1.226891e+00 2.184874e-01
42604: 1.558333e+00 1.216667e+00 2.250000e-01
42604: 1.553719e+00 1.214876e+00 2.314050e-01
42604: 1.565574e+00 1.204918e+00 2.295082e-01
42604: 1.569106e+00 1.203252e+00 2.276423e-01
42604: 1.564516e+00 1.201613e+00 2.338710e-01
42604: 1.576000e+00 1.192000e+00 2.320000e-01
42604: 1.563492e+00 1.206349e+00 2.301587e-01
42604: 1.566929e+00 1.196850e+00 2.362205e-01
42604: 1.562500e+00 1.195312e+00 2.421875e-01
42604: 1.573643e+00 1.186047e+00 2.403101e-01
42604: 1.561538e+00 1.192308e+00 2.461538e-01
42604: 1.564885e+00 1.190840e+00 2.442748e-01
42604: 1.560606e+00 1.196970e+00 2.424242e-01
42604: 1.571429e+00 1.187970e+00 2.406015e-01
42604: 1.567164e+00 1.194030e+00 2.388060e-01
42604: 1.570370e+00 1.192593e+00 2.370370e-01
42604: 1.558824e+00 1.205882e+00 2.352941e-01
42604: 1.569343e+00 1.197080e+00 2.335766e-01
42604: 1.565217e+00 1.195652e+00 2.391304e-01
42604: 1.568345e+00 1.194245e+00 2.374101e-01
42604: 1.571429e+00 1.192857e+00 2.357143e-01
42604: 1.567376e+00 1.198582e+00 2.340426e-01
42604: 1.577465e+00 1.190141e+00 2.323944e-01
42604: 1.566434e+00 1.195804e+00 2.377622e-01
42604: 1.569444e+00 1.194444e+00 2.361111e-01
42604: 1.572414e+00 1.193103e+00 2.344828e-01
42604: 1.561644e+00 1.205479e+00 2.328767e-01
42604: 1.571429e+00 1.197279e+00 2.312925e-01
42604: 1.560811e+00 1.202703e+00 2.364865e-01
42604: 1.570470e+00 1.194631e+00 2.348993e-01
42604: 1.560000e+00 1.206667e+00 2.333333e-01
42604: 1.562914e+00 1.198675e+00 2.384106e-01
42604: 1.565789e+00 1.197368e+00 2.368421e-01
42604: 1.568627e+00 1.196078e+00 2.352941e-01
42604: 1.564935e+00 1.201299e+00 2.337662e-01
42604: 1.567742e+00 1.200000e+00 2.322581e-01
42604: 1.570513e+00 1.198718e+00 2.307692e-01
42604: 1.566879e+00 1.203822e+00 2.292994e-01
42604: 1.569620e+00 1.202532e+00 2.278481e-01
42604: 1.566038e+00 1.207547e+00 2.264151e-01
42604: 1.575000e+00 1.200000e+00 2.250000e-01
42604: 1.571429e+00 1.204969e+00 2.236025e-01
42604: 1.574074e+00 1.203704e+00 2.222222e-01
42604: 1.564417e+00 1.208589e+00 2.269939e-01
42604: 1.567073e+00 1.207317e+00 2.256098e-01
42604: 1.569697e+00 1.206061e+00 2.242424e-01
42604: 1.566265e+00 1.210843e+00 2.228916e-01
42604: 1.568862e+00 1.209581e+00 2.215569e-01
42604: 1.565476e+00 1.214286e+00 2.202381e-01
42604: 1.573964e+00 1.207101e+00 2.189349e-01
42604: 1.564706e+00 1.211765e+00 2.235294e-01
42604: 1.567251e+00 1.210526e+00 2.222222e-01
42604: 1.563953e+00 1.215116e+00 2.209302e-01
42604: 1.572254e+00 1.208092e+00 2.196532e-01
42604: 1.568966e+00 1.212644e+00 2.183908e-01
42604: 1.571429e+00 1.211429e+00 2.171429e-01
42604: 1.562500e+00 1.221591e+00 2.159091e-01
42604: 1.570621e+00 1.214689e+00 2.146893e-01
42604: 1.567416e+00 1.219101e+00 2.134831e-01
42604: 1.569832e+00 1.212291e+00 2.178771e-01
42604: 1.566667e+00 1.211111e+00 2.222222e-01
42604: 1.569061e+00 1.209945e+00 2.209945e-01
42604: 1.571429e+00 1.208791e+00 2.197802e-01
42604: 1.562842e+00 1.218579e+00 2.185792e-01
42604: 1.570652e+00 1.211957e+00 2.173913e-01
42604: 1.562162e+00 1.221622e+00 2.162162e-01
42604: 1.569892e+00 1.215054e+00 2.150538e-01
42604: 1.566845e+00 1.219251e+00 2.139037e-01
42604: 1.569149e+00 1.218085e+00 2.127660e-01
42604: 1.566138e+00 1.222222e+00 2.116402e-01
42604: 1.573684e+00 1.215789e+00 2.105263e-01
42604: 1.565445e+00 1.219895e+00 2.146597e-01
42604: 1.567708e+00 1.218750e+00 2.135417e-01
42604: 1.569948e+00 1.217617e+00 2.124352e-01
42604: 1.567010e+00 1.221649e+00 2.113402e-01
42604: 1.569231e+00 1.220513e+00 2.102564e-01
42604: 1.566327e+00 1.219388e+00 2.142857e-01
42604: 1.568528e+00 1.218274e+00 2.131980e-01
42604: 1.565657e+00 1.222222e+00 2.121212e-01
42604: 1.572864e+00 1.216080e+00 2.110553e-01
42604: 1.570000e+00 1.220000e+00 2.100000e-01
42604: 1.567164e+00 1.218905e+00 2.139303e-01
42604: 1.574257e+00 1.212871e+00 2.128713e-01
42604: 1.571429e+00 1.216749e+00 2.118227e-01
42604: 1.568627e+00 1.215686e+00 2.156863e-01
42604: 1.575610e+00 1.209756e+00 2.146341e-01
42604: 1.572816e+00 1.213592e+00 2.135922e-01
42604: 1.570048e+00 1.217391e+00 2.125604e-01
42604: 1.567308e+00 1.221154e+00 2.115385e-01
42604: 1.569378e+00 1.220096e+00 2.105263e-01
42604: 1.566667e+00 1.223810e+00 2.095238e-01
42604: 1.568720e+00 1.222749e+00 2.085308e-01
42604: 1.570755e+00 1.221698e+00 2.075472e-01
42604: 1.568075e+00 1.225352e+00 2.065728e-01
42604: 1.574766e+00 1.219626e+00 2.056075e-01
42604: 1.567442e+00 1.223256e+00 2.093023e-01
42604: 1.574074e+00 1.217593e+00 2.083333e-01
42604: 1.566820e+00 1.225806e+00 2.073733e-01
42604: 1.568807e+00 1.220183e+00 2.110092e-01
42604: 1.566210e+00 1.223744e+00 2.100457e-01
42604: 1.568182e+00 1.218182e+00 2.136364e-01
42604: 1.570136e+00 1.217195e+00 2.126697e-01
42604: 1.563063e+00 1.220721e+00 2.162162e-01
42604: 1.565022e+00 1.215247e+00 2.197309e-01
42604: 1.566964e+00 1.214286e+00 2.187500e-01
42604: 1.568889e+00 1.213333e+00 2.177778e-01
42604: 1.566372e+00 1.216814e+00 2.168142e-01
42604: 1.568282e+00 1.211454e+00 2.202643e-01
42604: 1.565789e+00 1.210526e+00 2.236842e-01
42604: 1.567686e+00 1.209607e+00 2.227074e-01
42604: 1.565217e+00 1.213043e+00 2.217391e-01
42604: 1.571429e+00 1.207792e+00 2.207792e-01
42604: 1.564655e+00 1.211207e+00 2.241379e-01
42604: 1.566524e+00 1.210300e+00 2.231760e-01
42604: 1.564103e+00 1.209402e+00 2.264957e-01
42604: 1.565957e+00 1.208511e+00 2.255319e-01
42604: 1.567797e+00 1.207627e+00 2.245763e-01
42604: 1.565401e+00 1.210970e+00 2.236287e-01
42604: 1.567227e+00 1.210084e+00 2.226891e-01
42604: 1.569038e+00 1.209205e+00 2.217573e-01
42604: 1.566667e+00 1.208333e+00 2.250000e-01
42604: 1.568465e+00 1.203320e+00 2.282158e-01
42604: 1.570248e+00 1.202479e+00 2.272727e-01
42604: 1.567901e+00 1.205761e+00 2.263374e-01
42604: 1.569672e+00 1.200820e+00 2.295082e-01
42604: 1.567347e+00 1.204082e+00 2.285714e-01
42604: 1.569106e+00 1.199187e+00 2.317073e-01
42604: 1.570850e+00 1.198381e+00 2.307692e-01
42604: 1.564516e+00 1.205645e+00 2.298387e-01
42604: 1.566265e+00 1.200803e+00 2.329317e-01
42604: 1.564000e+00 1.204000e+00 2.320000e-01
42604: 1.565737e+00 1.203187e+00 2.310757e-01
42604: 1.563492e+00 1.202381e+00 2.341270e-01
42604: 1.569170e+00 1.197628e+00 2.332016e-01
42604: 1.566929e+00 1.200787e+00 2.322835e-01
42604: 1.572549e+00 1.196078e+00 2.313725e-01
42604: 1.566406e+00 1.199219e+00 2.343750e-01
42604: 1.568093e+00 1.194553e+00 2.373541e-01
42604: 1.565891e+00 1.193798e+00 2.403101e-01
42604: 1.571429e+00 1.189189e+00 2.393822e-01
42604: 1.565385e+00 1.196154e+00 2.384615e-01
42604: 1.567050e+00 1.191571e+00 2.413793e-01
42604: 1.564885e+00 1.190840e+00 2.442748e-01
42604: 1.566540e+00 1.190114e+00 2.433460e-01
42604: 1.564394e+00 1.193182e+00 2.424242e-01
42604: 1.566038e+00 1.192453e+00 2.415094e-01
42604: 1.567669e+00 1.191729e+00 2.406015e-01
42604: 1.569288e+00 1.191011e+00 2.397004e-01
42604: 1.567164e+00 1.194030e+00 2.388060e-01
42604: 1.568773e+00 1.193309e+00 2.379182e-01
42604: 1.570370e+00 1.192593e+00 2.370370e-01
42604: 1.564576e+00 1.195572e+00 2.398524e-01
42604: 1.566176e+00 1.194853e+00 2.389706e-01
42604: 1.564103e+00 1.197802e+00 2.380952e-01
42604: 1.569343e+00 1.193431e+00 2.372263e-01
42604: 1.567273e+00 1.196364e+00 2.363636e-01
42604: 1.568841e+00 1.192029e+00 2.391304e-01
42604: 1.566787e+00 1.191336e+00 2.418773e-01
42604: 1.568345e+00 1.190647e+00 2.410072e-01
42604: 1.566308e+00 1.189964e+00 2.437276e-01
42604: 1.567857e+00 1.189286e+00 2.428571e-01
42604: 1.565836e+00 1.192171e+00 2.419929e-01
42604: 1.570922e+00 1.187943e+00 2.411348e-01
42604: 1.568905e+00 1.190813e+00 2.402827e-01
42604: 1.570423e+00 1.186620e+00 2.429577e-01
42604: 1.568421e+00 1.189474e+00 2.421053e-01
42604: 1.569930e+00 1.188811e+00 2.412587e-01
42604: 1.571429e+00 1.188153e+00 2.404181e-01
42604: 1.569444e+00 1.190972e+00 2.395833e-01
42604: 1.574394e+00 1.186851e+00 2.387543e-01
42604: 1.568966e+00 1.189655e+00 2.413793e-01
42604: 1.570447e+00 1.189003e+00 2.405498e-01
42604: 1.568493e+00 1.191781e+00 2.397260e-01
42604: 1.569966e+00 1.187713e+00 2.423208e-01
42604: 1.568027e+00 1.187075e+00 2.448980e-01
42604: 1.572881e+00 1.183051e+00 2.440678e-01
42604: 1.567568e+00 1.189189e+00 2.432432e-01
42604: 1.572391e+00 1.185185e+00 2.424242e-01
42604: 1.567114e+00 1.187919e+00 2.449664e-01
42604: 1.571906e+00 1.183946e+00 2.441472e-01
42604: 1.566667e+00 1.186667e+00 2.466667e-01
42604: 1.568106e+00 1.182724e+00 2.491694e-01
42604: 1.569536e+00 1.182119e+00 2.483444e-01
42604: 1.567657e+00 1.181518e+00 2.508251e-01
42604: 1.572368e+00 1.177632e+00 2.500000e-01
42604: 1.570492e+00 1.180328e+00 2.491803e-01
42604: 1.568627e+00 1.179739e+00 2.516340e-01
42604: 1.570033e+00 1.175896e+00 2.540717e-01
42604: 1.568182e+00 1.178571e+00 2.532468e-01
42604: 1.569579e+00 1.174757e+00 2.556634e-01
42604: 1.567742e+00 1.177419e+00 2.548387e-01
42604: 1.572347e+00 1.173633e+00 2.540193e-01
42604: 1.567308e+00 1.176282e+00 2.564103e-01
42604: 1.568690e+00 1.175719e+00 2.555911e-01
42604: 1.566879e+00 1.175159e+00 2.579618e-01
42604: 1.568254e+00 1.171429e+00 2.603175e-01
42604: 1.566456e+00 1.170886e+00 2.626582e-01
42604: 1.567823e+00 1.170347e+00 2.618297e-01
42604: 1.566038e+00 1.172956e+00 2.610063e-01
42604: 1.570533e+00 1.169279e+00 2.601881e-01
42604: 1.568750e+00 1.171875e+00 2.593750e-01
42604: 1.573209e+00 1.168224e+00 2.585670e-01
42604: 1.568323e+00 1.170807e+00 2.608696e-01
42604: 1.572755e+00 1.167183e+00 2.600619e-01
42604: 1.567901e+00 1.172840e+00 2.592593e-01
42604: 1.569231e+00 1.172308e+00 2.584615e-01
42604: 1.567485e+00 1.174847e+00 2.576687e-01
42604: 1.568807e+00 1.171254e+00 2.599388e-01
42604: 1.570122e+00 1.170732e+00 2.591463e-01
42604: 1.565350e+00 1.173252e+00 2.613982e-01
42604: 1.566667e+00 1.169697e+00 2.636364e-01
42604: 1.564955e+00 1.169184e+00 2.658610e-01
42604: 1.566265e+00 1.168675e+00 2.650602e-01
42604: 1.564565e+00 1.171171e+00 2.642643e-01
42604: 1.565868e+00 1.167665e+00 2.664671e-01
42604: 1.567164e+00 1.167164e+00 2.656716e-01
42604: 1.565476e+00 1.169643e+00 2.648810e-01
42604: 1.566766e+00 1.166172e+00 2.670623e-01
42604: 1.565089e+00 1.165680e+00 2.692308e-01
42604: 1.566372e+00 1.165192e+00 2.684366e-01
42604: 1.567647e+00 1.164706e+00 2.676471e-01
42604: 1.565982e+00 1.167155e+00 2.668622e-01
42604: 1.570175e+00 1.163743e+00 2.660819e-01
42604: 1.565598e+00 1.166181e+00 2.682216e-01
42604: 1.569767e+00 1.162791e+00 2.674419e-01
42604: 1.568116e+00 1.165217e+00 2.666667e-01
42604: 1.569364e+00 1.164740e+00 2.658960e-01
42604: 1.570605e+00 1.164265e+00 2.651297e-01
42604: 1.566092e+00 1.166667e+00 2.672414e-01
42604: 1.570201e+00 1.163324e+00 2.664756e-01
42604: 1.565714e+00 1.168571e+00 2.657143e-01
42604: 1.569801e+00 1.165242e+00 2.649573e-01
42604: 1.568182e+00 1.167614e+00 2.642045e-01
42604: 1.569405e+00 1.167139e+00 2.634561e-01
42604: 1.570621e+00 1.166667e+00 2.627119e-01
42604: 1.569014e+00 1.169014e+00 2.619718e-01
42604: 1.570225e+00 1.168539e+00 2.612360e-01
42604: 1.565826e+00 1.173669e+00 2.605042e-01
42604: 1.567039e+00 1.170391e+00 2.625698e-01
42604: 1.565460e+00 1.169916e+00 2.646240e-01
42604: 1.569444e+00 1.166667e+00 2.638889e-01
42604: 1.567867e+00 1.168975e+00 2.631579e-01
42604: 1.571823e+00 1.165746e+00 2.624309e-01
42604: 1.567493e+00 1.170799e+00 2.617080e-01
42604: 1.568681e+00 1.167582e+00 2.637363e-01
42604: 1.567123e+00 1.169863e+00 2.630137e-01
42604: 1.571038e+00 1.166667e+00 2.622951e-01
42604: 1.566757e+00 1.168937e+00 2.643052e-01
42604: 1.570652e+00 1.165761e+00 2.635870e-01
42604: 1.566396e+00 1.170732e+00 2.628726e-01
42604: 1.567568e+00 1.170270e+00 2.621622e-01
42604: 1.568733e+00 1.169811e+00 2.614555e-01
42604: 1.567204e+00 1.169355e+00 2.634409e-01
42604: 1.571046e+00 1.166220e+00 2.627346e-01
42604: 1.566845e+00 1.171123e+00 2.620321e-01
42604: 1.568000e+00 1.168000e+00 2.640000e-01
42604: 1.566489e+00 1.170213e+00 2.632979e-01
42604: 1.567639e+00 1.167109e+00 2.652520e-01
42604: 1.566138e+00 1.166667e+00 2.671958e-01
42604: 1.569921e+00 1.163588e+00 2.664908e-01
42604: 1.571053e+00 1.163158e+00 2.657895e-01
42604: 1.566929e+00 1.167979e+00 2.650919e-01
42604: 1.568063e+00 1.167539e+00 2.643979e-01
42604: 1.569191e+00 1.167102e+00 2.637076e-01
42604: 1.570312e+00 1.166667e+00 2.630208e-01
42604: 1.568831e+00 1.168831e+00 2.623377e-01
42604: 1.572539e+00 1.165803e+00 2.616580e-01
42604: 1.571059e+00 1.167959e+00 2.609819e-01
42604: 1.569588e+00 1.170103e+00 2.603093e-01
42604: 1.573265e+00 1.167095e+00 2.596401e-01
42604: 1.569231e+00 1.169231e+00 2.615385e-01
42604: 1.570332e+00 1.168798e+00 2.608696e-01
42604: 1.566327e+00 1.173469e+00 2.602041e-01
42604: 1.567430e+00 1.173028e+00 2.595420e-01
42604: 1.568528e+00 1.172589e+00 2.588832e-01
42604: 1.567089e+00 1.172152e+00 2.607595e-01
42604: 1.568182e+00 1.169192e+00 2.626263e-01
42604: 1.566751e+00 1.171285e+00 2.619647e-01
42604: 1.567839e+00 1.170854e+00 2.613065e-01
42604: 1.568922e+00 1.170426e+00 2.606516e-01
42604: 1.567500e+00 1.172500e+00 2.600000e-01
42604: 1.568579e+00 1.169576e+00 2.618454e-01
42604: 1.567164e+00 1.169154e+00 2.636816e-01
42604: 1.568238e+00 1.168734e+00 2.630273e-01
42604: 1.569307e+00 1.168317e+00 2.623762e-01
42604: 1.570370e+00 1.167901e+00 2.617284e-01
42604: 1.568966e+00 1.169951e+00 2.610837e-01
42604: 1.570025e+00 1.169533e+00 2.604423e-01
42604: 1.566176e+00 1.171569e+00 2.622549e-01
42604: 1.567237e+00 1.171149e+00 2.616137e-01
42604: 1.565854e+00 1.170732e+00 2.634146e-01
42604: 1.566910e+00 1.167883e+00 2.652068e-01
42604: 1.567961e+00 1.167476e+00 2.645631e-01
42604: 1.566586e+00 1.167070e+00 2.663438e-01
42604: 1.570048e+00 1.164251e+00 2.657005e-01
42604: 1.568675e+00 1.166265e+00 2.650602e-01
42604: 1.572115e+00 1.163462e+00 2.644231e-01
42604: 1.568345e+00 1.165468e+00 2.661871e-01
42604: 1.569378e+00 1.162679e+00 2.679426e-01
42604: 1.568019e+00 1.162291e+00 2.696897e-01
42604: 1.569048e+00 1.161905e+00 2.690476e-01
42604: 1.570071e+00 1.161520e+00 2.684086e-01
42604: 1.568720e+00 1.163507e+00 2.677725e-01
42604: 1.572104e+00 1.160757e+00 2.671395e-01
42604: 1.568396e+00 1.165094e+00 2.665094e-01
42604: 1.571765e+00 1.162353e+00 2.658824e-01
42604: 1.568075e+00 1.164319e+00 2.676056e-01
42604: 1.569087e+00 1.161593e+00 2.693208e-01
42604: 1.567757e+00 1.163551e+00 2.686916e-01
42604: 1.568765e+00 1.163170e+00 2.680653e-01
42604: 1.567442e+00 1.165116e+00 2.674419e-01
42604: 1.570766e+00 1.162413e+00 2.668213e-01
42604: 1.567130e+00 1.166667e+00 2.662037e-01
42604: 1.570439e+00 1.163972e+00 2.655889e-01
42604: 1.566820e+00 1.165899e+00 2.672811e-01
42604: 1.567816e+00 1.165517e+00 2.666667e-01
42604: 1.568807e+00 1.165138e+00 2.660550e-01
42604: 1.567506e+00 1.167048e+00 2.654462e-01
42604: 1.568493e+00 1.164384e+00 2.671233e-01
42604: 1.567198e+00 1.166287e+00 2.665148e-01
42604: 1.568182e+00 1.163636e+00 2.681818e-01
42604: 1.566893e+00 1.163265e+00 2.698413e-01
42604: 1.567873e+00 1.160633e+00 2.714932e-01
42604: 1.566591e+00 1.162528e+00 2.708804e-01
42604: 1.567568e+00 1.162162e+00 2.702703e-01
42604: 1.568539e+00 1.161798e+00 2.696629e-01
42604: 1.567265e+00 1.161435e+00 2.713004e-01
42604: 1.570470e+00 1.158837e+00 2.706935e-01
42604: 1.569196e+00 1.160714e+00 2.700893e-01
42604: 1.570156e+00 1.160356e+00 2.694878e-01
42604: 1.568889e+00 1.162222e+00 2.688889e-01
42604: 1.569845e+00 1.159645e+00 2.705100e-01
42604: 1.568584e+00 1.161504e+00 2.699115e-01
42604: 1.571744e+00 1.158940e+00 2.693157e-01
42604: 1.570485e+00 1.160793e+00 2.687225e-01
42604: 1.569231e+00 1.162637e+00 2.681319e-01
42604: 1.570175e+00 1.162281e+00 2.675439e-01
42604: 1.566740e+00 1.166302e+00 2.669584e-01
42604: 1.569869e+00 1.163755e+00 2.663755e-01
42604: 1.568627e+00 1.163399e+00 2.679739e-01
42604: 1.569565e+00 1.163043e+00 2.673913e-01
42604: 1.568330e+00 1.164859e+00 2.668113e-01
42604: 1.571429e+00 1.162338e+00 2.662338e-01
42604: 1.570194e+00 1.164147e+00 2.656587e-01
42604: 1.568966e+00 1.165948e+00 2.650862e-01
42604: 1.569892e+00 1.163441e+00 2.666667e-01
42604: 1.570815e+00 1.163090e+00 2.660944e-01
42604: 1.567452e+00 1.167024e+00 2.655246e-01
42604: 1.568376e+00 1.166667e+00 2.649573e-01
42604: 1.569296e+00 1.166311e+00 2.643923e-01
42604: 1.568085e+00 1.168085e+00 2.638298e-01
42604: 1.569002e+00 1.167728e+00 2.632696e-01
42604: 1.569915e+00 1.167373e+00 2.627119e-01
42604: 1.568710e+00 1.169133e+00 2.621564e-01
42604: 1.571730e+00 1.166667e+00 2.616034e-01
42604: 1.568421e+00 1.170526e+00 2.610526e-01
42604: 1.569328e+00 1.170168e+00 2.605042e-01
42604: 1.570231e+00 1.169811e+00 2.599581e-01
42604: 1.569038e+00 1.171548e+00 2.594142e-01
42604: 1.569937e+00 1.171190e+00 2.588727e-01
42604: 1.568750e+00 1.170833e+00 2.604167e-01
42604: 1.569647e+00 1.168399e+00 2.619543e-01
42604: 1.570539e+00 1.168050e+00 2.614108e-01
42604: 1.567288e+00 1.171843e+00 2.608696e-01
42604: 1.570248e+00 1.169421e+00 2.603306e-01
42604: 1.567010e+00 1.171134e+00 2.618557e-01
42604: 1.567901e+00 1.170782e+00 2.613169e-01
42604: 1.568789e+00 1.170431e+00 2.607803e-01
42604: 1.567623e+00 1.170082e+00 2.622951e-01
