Forked 35619
Starting to reopen 0 and 1
Calling execv `tournament0/pzakorko.py` (pid 35619)
Strategy 0: first ans is 0
Forked 35620
Starting to reopen 0 and 1
Calling execv `tournament0/fedro.py` (pid 35620)
Strategy 1: first ans is 0
Forked 35644
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 35644)
35644: Started!
35644: Number of players: 5, position: 2, number of turns: 1000
35644: Random seed: 1091815406
Strategy 2: first ans is 1
Forked 35645
Starting to reopen 0 and 1
Calling execv `tournament0/lounres.py` (pid 35645)
Strategy 3: first ans is 1
Forked 35646
Starting to reopen 0 and 1
Calling execv `tournament0/the_best_strategy.py` (pid 35646)
Strategy 4: first ans is 0
35644: 3.000000e+00 2.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
35644: 2.500000e+00 1.000000e+00 1.000000e+00 5.000000e-01 0.000000e+00
35644: 2.333333e+00 1.333333e+00 1.000000e+00 3.333333e-01 0.000000e+00
35644: 2.250000e+00 1.250000e+00 1.250000e+00 2.500000e-01 0.000000e+00
35644: 2.400000e+00 1.400000e+00 1.000000e+00 2.000000e-01 0.000000e+00
35644: 2.333333e+00 1.500000e+00 1.000000e+00 1.666667e-01 0.000000e+00
35644: 2.428571e+00 1.428571e+00 1.000000e+00 1.428571e-01 0.000000e+00
35644: 2.500000e+00 1.500000e+00 8.750000e-01 1.250000e-01 0.000000e+00
35644: 2.444444e+00 1.555556e+00 8.888889e-01 1.111111e-01 0.000000e+00
35644: 2.500000e+00 1.500000e+00 9.000000e-01 1.000000e-01 0.000000e+00
35644: 2.545455e+00 1.545455e+00 8.181818e-01 9.090909e-02 0.000000e+00
35644: 2.500000e+00 1.500000e+00 9.166667e-01 8.333333e-02 0.000000e+00
35644: 2.538462e+00 1.538462e+00 8.461538e-01 7.692308e-02 0.000000e+00
35644: 2.500000e+00 1.500000e+00 9.285714e-01 7.142857e-02 0.000000e+00
35644: 2.466667e+00 1.600000e+00 8.666667e-01 6.666667e-02 0.000000e+00
35644: 2.437500e+00 1.500000e+00 9.375000e-01 6.250000e-02 6.250000e-02
35644: 2.411765e+00 1.529412e+00 9.411765e-01 5.882353e-02 5.882353e-02
35644: 2.444444e+00 1.500000e+00 9.444444e-01 5.555556e-02 5.555556e-02
35644: 2.421053e+00 1.526316e+00 8.947368e-01 1.052632e-01 5.263158e-02
35644: 2.450000e+00 1.500000e+00 9.000000e-01 1.000000e-01 5.000000e-02
35644: 2.428571e+00 1.523810e+00 9.047619e-01 9.523810e-02 4.761905e-02
35644: 2.409091e+00 1.500000e+00 9.545455e-01 9.090909e-02 4.545455e-02
35644: 2.391304e+00 1.565217e+00 9.130435e-01 8.695652e-02 4.347826e-02
35644: 2.375000e+00 1.541667e+00 9.583333e-01 8.333333e-02 4.166667e-02
35644: 2.360000e+00 1.560000e+00 9.600000e-01 8.000000e-02 4.000000e-02
35644: 2.346154e+00 1.538462e+00 1.000000e+00 7.692308e-02 3.846154e-02
35644: 2.370370e+00 1.555556e+00 9.629630e-01 7.407407e-02 3.703704e-02
35644: 2.357143e+00 1.571429e+00 9.642857e-01 7.142857e-02 3.571429e-02
35644: 2.344828e+00 1.517241e+00 1.034483e+00 6.896552e-02 3.448276e-02
35644: 2.333333e+00 1.566667e+00 1.000000e+00 6.666667e-02 3.333333e-02
35644: 2.322581e+00 1.548387e+00 1.000000e+00 9.677419e-02 3.225806e-02
35644: 2.312500e+00 1.562500e+00 1.000000e+00 9.375000e-02 3.125000e-02
35644: 2.303030e+00 1.575758e+00 1.000000e+00 9.090909e-02 3.030303e-02
35644: 2.294118e+00 1.558824e+00 1.029412e+00 8.823529e-02 2.941176e-02
35644: 2.285714e+00 1.571429e+00 1.028571e+00 8.571429e-02 2.857143e-02
35644: 2.277778e+00 1.527778e+00 1.083333e+00 8.333333e-02 2.777778e-02
35644: 2.270270e+00 1.540541e+00 1.054054e+00 1.081081e-01 2.702703e-02
35644: 2.289474e+00 1.526316e+00 1.052632e+00 1.052632e-01 2.631579e-02
35644: 2.282051e+00 1.564103e+00 1.025641e+00 1.025641e-01 2.564103e-02
35644: 2.275000e+00 1.550000e+00 1.050000e+00 1.000000e-01 2.500000e-02
35644: 2.268293e+00 1.560976e+00 1.048780e+00 9.756098e-02 2.439024e-02
35644: 2.285714e+00 1.547619e+00 1.047619e+00 9.523810e-02 2.380952e-02
35644: 2.279070e+00 1.558140e+00 1.023256e+00 1.162791e-01 2.325581e-02
35644: 2.272727e+00 1.545455e+00 1.045455e+00 1.136364e-01 2.272727e-02
35644: 2.266667e+00 1.555556e+00 1.022222e+00 1.333333e-01 2.222222e-02
35644: 2.260870e+00 1.565217e+00 1.021739e+00 1.304348e-01 2.173913e-02
35644: 2.255319e+00 1.553191e+00 1.042553e+00 1.276596e-01 2.127660e-02
35644: 2.250000e+00 1.583333e+00 1.020833e+00 1.250000e-01 2.083333e-02
35644: 2.244898e+00 1.571429e+00 1.040816e+00 1.224490e-01 2.040816e-02
35644: 2.240000e+00 1.560000e+00 1.060000e+00 1.200000e-01 2.000000e-02
35644: 2.254902e+00 1.568627e+00 1.039216e+00 1.176471e-01 1.960784e-02
35644: 2.250000e+00 1.576923e+00 1.038462e+00 1.153846e-01 1.923077e-02
35644: 2.264151e+00 1.547170e+00 1.056604e+00 1.132075e-01 1.886792e-02
35644: 2.277778e+00 1.555556e+00 1.037037e+00 1.111111e-01 1.851852e-02
35644: 2.272727e+00 1.545455e+00 1.054545e+00 1.090909e-01 1.818182e-02
35644: 2.267857e+00 1.571429e+00 1.035714e+00 1.071429e-01 1.785714e-02
35644: 2.280702e+00 1.543860e+00 1.052632e+00 1.052632e-01 1.754386e-02
35644: 2.258621e+00 1.568966e+00 1.051724e+00 1.034483e-01 1.724138e-02
35644: 2.254237e+00 1.576271e+00 1.050847e+00 1.016949e-01 1.694915e-02
35644: 2.250000e+00 1.550000e+00 1.083333e+00 1.000000e-01 1.666667e-02
35644: 2.229508e+00 1.557377e+00 1.098361e+00 9.836066e-02 1.639344e-02
35644: 2.225806e+00 1.564516e+00 1.096774e+00 9.677419e-02 1.612903e-02
35644: 2.206349e+00 1.571429e+00 1.111111e+00 9.523810e-02 1.587302e-02
35644: 2.203125e+00 1.546875e+00 1.125000e+00 9.375000e-02 3.125000e-02
35644: 2.184615e+00 1.553846e+00 1.138462e+00 9.230769e-02 3.076923e-02
35644: 2.181818e+00 1.545455e+00 1.151515e+00 9.090909e-02 3.030303e-02
35644: 2.164179e+00 1.567164e+00 1.149254e+00 8.955224e-02 2.985075e-02
35644: 2.161765e+00 1.558824e+00 1.147059e+00 1.029412e-01 2.941176e-02
35644: 2.144928e+00 1.579710e+00 1.144928e+00 1.014493e-01 2.898551e-02
35644: 2.142857e+00 1.571429e+00 1.157143e+00 1.000000e-01 2.857143e-02
35644: 2.126761e+00 1.563380e+00 1.183099e+00 9.859155e-02 2.816901e-02
35644: 2.125000e+00 1.569444e+00 1.166667e+00 1.111111e-01 2.777778e-02
35644: 2.109589e+00 1.561644e+00 1.191781e+00 1.095890e-01 2.739726e-02
35644: 2.108108e+00 1.567568e+00 1.175676e+00 1.081081e-01 4.054054e-02
35644: 2.093333e+00 1.573333e+00 1.186667e+00 1.066667e-01 4.000000e-02
35644: 2.105263e+00 1.552632e+00 1.197368e+00 1.052632e-01 3.947368e-02
35644: 2.090909e+00 1.558442e+00 1.194805e+00 1.038961e-01 5.194805e-02
35644: 2.089744e+00 1.564103e+00 1.192308e+00 1.025641e-01 5.128205e-02
35644: 2.075949e+00 1.556962e+00 1.215190e+00 1.012658e-01 5.063291e-02
35644: 2.075000e+00 1.575000e+00 1.200000e+00 1.000000e-01 5.000000e-02
35644: 2.061728e+00 1.580247e+00 1.209877e+00 9.876543e-02 4.938272e-02
35644: 2.060976e+00 1.573171e+00 1.219512e+00 9.756098e-02 4.878049e-02
35644: 2.048193e+00 1.578313e+00 1.216867e+00 1.084337e-01 4.819277e-02
35644: 2.047619e+00 1.571429e+00 1.226190e+00 1.071429e-01 4.761905e-02
35644: 2.047059e+00 1.564706e+00 1.235294e+00 1.058824e-01 4.705882e-02
35644: 2.034884e+00 1.581395e+00 1.232558e+00 1.046512e-01 4.651163e-02
35644: 2.034483e+00 1.586207e+00 1.229885e+00 1.034483e-01 4.597701e-02
35644: 2.022727e+00 1.568182e+00 1.250000e+00 1.022727e-01 5.681818e-02
35644: 2.033708e+00 1.573034e+00 1.235955e+00 1.011236e-01 5.617978e-02
35644: 2.022222e+00 1.555556e+00 1.266667e+00 1.000000e-01 5.555556e-02
35644: 2.021978e+00 1.571429e+00 1.252747e+00 9.890110e-02 5.494505e-02
35644: 2.021739e+00 1.565217e+00 1.260870e+00 9.782609e-02 5.434783e-02
35644: 2.010753e+00 1.580645e+00 1.258065e+00 9.677419e-02 5.376344e-02
35644: 2.021277e+00 1.563830e+00 1.265957e+00 9.574468e-02 5.319149e-02
35644: 2.010526e+00 1.578947e+00 1.263158e+00 9.473684e-02 5.263158e-02
35644: 2.020833e+00 1.572917e+00 1.260417e+00 9.375000e-02 5.208333e-02
35644: 2.010309e+00 1.577320e+00 1.268041e+00 9.278351e-02 5.154639e-02
35644: 2.010204e+00 1.571429e+00 1.265306e+00 9.183673e-02 6.122449e-02
35644: 2.010101e+00 1.565657e+00 1.272727e+00 9.090909e-02 6.060606e-02
35644: 2.000000e+00 1.580000e+00 1.270000e+00 9.000000e-02 6.000000e-02
35644: 2.000000e+00 1.574257e+00 1.277228e+00 8.910891e-02 5.940594e-02
35644: 2.000000e+00 1.568627e+00 1.284314e+00 8.823529e-02 5.882353e-02
35644: 1.990291e+00 1.582524e+00 1.281553e+00 8.737864e-02 5.825243e-02
35644: 2.000000e+00 1.567308e+00 1.288462e+00 8.653846e-02 5.769231e-02
35644: 1.990476e+00 1.571429e+00 1.285714e+00 9.523810e-02 5.714286e-02
