Forked 43808
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 43808)
43808: Started!
43808: Number of players: 3, position: 0, number of turns: 1000
43808: Random seed: 389798139
Strategy 0: first ans is 1
Forked 43809
Starting to reopen 0 and 1
Calling execv `tournament0/the_best_strategy.py` (pid 43809)
Strategy 1: first ans is 0
Forked 43810
Starting to reopen 0 and 1
Calling execv `tournament0/fedro.py` (pid 43810)
Strategy 2: first ans is 0
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
43808: 2.000000e+00 1.000000e+00 0.000000e+00
