Forked 39110
Starting to reopen 0 and 1
Calling execv `tournament0/pzakorko.py` (pid 39110)
Strategy 0: first ans is 0
Forked 39111
Starting to reopen 0 and 1
Calling execv `tournament0/elexunix.py` (pid 39111)
Strategy 1: first ans is 2
Forked 39135
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 39135)
39135: Started!
39135: Number of players: 4, position: 2, number of turns: 1000
39135: Random seed: 34350509
Strategy 2: first ans is 0
Forked 39136
Starting to reopen 0 and 1
Calling execv `tournament0/lounres.py` (pid 39136)
Strategy 3: first ans is 1
39135: 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00
39135: 1.000000e+00 2.000000e+00 1.000000e+00 0.000000e+00
39135: 1.333333e+00 1.666667e+00 1.000000e+00 0.000000e+00
39135: 1.250000e+00 2.000000e+00 7.500000e-01 0.000000e+00
39135: 1.400000e+00 2.000000e+00 6.000000e-01 0.000000e+00
39135: 1.333333e+00 1.833333e+00 8.333333e-01 0.000000e+00
39135: 1.571429e+00 1.714286e+00 7.142857e-01 0.000000e+00
39135: 1.500000e+00 1.625000e+00 8.750000e-01 0.000000e+00
39135: 1.555556e+00 1.666667e+00 7.777778e-01 0.000000e+00
39135: 1.600000e+00 1.600000e+00 8.000000e-01 0.000000e+00
39135: 1.545455e+00 1.636364e+00 8.181818e-01 0.000000e+00
39135: 1.583333e+00 1.666667e+00 7.500000e-01 0.000000e+00
39135: 1.538462e+00 1.615385e+00 8.461538e-01 0.000000e+00
39135: 1.571429e+00 1.500000e+00 9.285714e-01 0.000000e+00
39135: 1.533333e+00 1.600000e+00 8.666667e-01 0.000000e+00
39135: 1.625000e+00 1.500000e+00 8.125000e-01 6.250000e-02
39135: 1.588235e+00 1.588235e+00 7.647059e-01 5.882353e-02
39135: 1.611111e+00 1.500000e+00 8.333333e-01 5.555556e-02
39135: 1.526316e+00 1.526316e+00 8.421053e-01 1.052632e-01
39135: 1.550000e+00 1.500000e+00 8.500000e-01 1.000000e-01
39135: 1.523810e+00 1.523810e+00 8.571429e-01 9.523810e-02
39135: 1.545455e+00 1.545455e+00 8.181818e-01 9.090909e-02
39135: 1.565217e+00 1.521739e+00 8.260870e-01 8.695652e-02
39135: 1.541667e+00 1.583333e+00 7.916667e-01 8.333333e-02
39135: 1.600000e+00 1.520000e+00 8.000000e-01 8.000000e-02
39135: 1.538462e+00 1.615385e+00 7.692308e-01 7.692308e-02
39135: 1.592593e+00 1.555556e+00 7.777778e-01 7.407407e-02
39135: 1.571429e+00 1.607143e+00 7.500000e-01 7.142857e-02
39135: 1.620690e+00 1.551724e+00 7.586207e-01 6.896552e-02
39135: 1.566667e+00 1.600000e+00 7.666667e-01 6.666667e-02
39135: 1.580645e+00 1.580645e+00 7.741935e-01 6.451613e-02
39135: 1.562500e+00 1.562500e+00 8.125000e-01 6.250000e-02
39135: 1.575758e+00 1.545455e+00 8.181818e-01 6.060606e-02
39135: 1.558824e+00 1.588235e+00 7.941176e-01 5.882353e-02
39135: 1.600000e+00 1.542857e+00 8.000000e-01 5.714286e-02
39135: 1.611111e+00 1.555556e+00 7.777778e-01 5.555556e-02
39135: 1.594595e+00 1.540541e+00 8.108108e-01 5.405405e-02
39135: 1.631579e+00 1.526316e+00 7.894737e-01 5.263158e-02
39135: 1.589744e+00 1.564103e+00 7.948718e-01 5.128205e-02
39135: 1.625000e+00 1.550000e+00 7.750000e-01 5.000000e-02
39135: 1.585366e+00 1.609756e+00 7.560976e-01 4.878049e-02
39135: 1.571429e+00 1.619048e+00 7.619048e-01 4.761905e-02
39135: 1.558140e+00 1.581395e+00 8.139535e-01 4.651163e-02
39135: 1.568182e+00 1.545455e+00 8.181818e-01 6.818182e-02
39135: 1.577778e+00 1.533333e+00 8.222222e-01 6.666667e-02
39135: 1.543478e+00 1.543478e+00 8.478261e-01 6.521739e-02
39135: 1.553191e+00 1.510638e+00 8.723404e-01 6.382979e-02
39135: 1.583333e+00 1.500000e+00 8.541667e-01 6.250000e-02
39135: 1.571429e+00 1.510204e+00 8.571429e-01 6.122449e-02
39135: 1.580000e+00 1.500000e+00 8.400000e-01 8.000000e-02
39135: 1.549020e+00 1.509804e+00 8.627451e-01 7.843137e-02
39135: 1.596154e+00 1.480769e+00 8.461538e-01 7.692308e-02
39135: 1.566038e+00 1.509434e+00 8.490566e-01 7.547170e-02
39135: 1.574074e+00 1.518519e+00 8.333333e-01 7.407407e-02
39135: 1.545455e+00 1.545455e+00 8.363636e-01 7.272727e-02
39135: 1.553571e+00 1.535714e+00 8.392857e-01 7.142857e-02
39135: 1.561404e+00 1.543860e+00 8.245614e-01 7.017544e-02
39135: 1.568966e+00 1.517241e+00 8.448276e-01 6.896552e-02
39135: 1.559322e+00 1.525424e+00 8.474576e-01 6.779661e-02
39135: 1.566667e+00 1.516667e+00 8.500000e-01 6.666667e-02
39135: 1.573770e+00 1.524590e+00 8.360656e-01 6.557377e-02
39135: 1.564516e+00 1.532258e+00 8.387097e-01 6.451613e-02
39135: 1.571429e+00 1.507937e+00 8.571429e-01 6.349206e-02
39135: 1.546875e+00 1.531250e+00 8.593750e-01 6.250000e-02
39135: 1.584615e+00 1.507692e+00 8.461538e-01 6.153846e-02
39135: 1.575758e+00 1.515152e+00 8.484848e-01 6.060606e-02
39135: 1.567164e+00 1.537313e+00 8.358209e-01 5.970149e-02
39135: 1.588235e+00 1.514706e+00 8.382353e-01 5.882353e-02
39135: 1.579710e+00 1.536232e+00 8.260870e-01 5.797101e-02
39135: 1.585714e+00 1.542857e+00 8.142857e-01 5.714286e-02
39135: 1.577465e+00 1.535211e+00 8.309859e-01 5.633803e-02
39135: 1.569444e+00 1.527778e+00 8.472222e-01 5.555556e-02
39135: 1.575342e+00 1.534247e+00 8.356164e-01 5.479452e-02
39135: 1.554054e+00 1.527027e+00 8.513514e-01 6.756757e-02
39135: 1.560000e+00 1.520000e+00 8.533333e-01 6.666667e-02
39135: 1.552632e+00 1.526316e+00 8.552632e-01 6.578947e-02
39135: 1.558442e+00 1.506494e+00 8.571429e-01 7.792208e-02
39135: 1.576923e+00 1.500000e+00 8.461538e-01 7.692308e-02
39135: 1.569620e+00 1.518987e+00 8.354430e-01 7.594937e-02
39135: 1.587500e+00 1.500000e+00 8.375000e-01 7.500000e-02
39135: 1.567901e+00 1.530864e+00 8.271605e-01 7.407407e-02
39135: 1.585366e+00 1.512195e+00 8.292683e-01 7.317073e-02
39135: 1.578313e+00 1.530120e+00 8.192771e-01 7.228916e-02
39135: 1.571429e+00 1.547619e+00 8.095238e-01 7.142857e-02
39135: 1.564706e+00 1.564706e+00 8.000000e-01 7.058824e-02
39135: 1.581395e+00 1.546512e+00 8.023256e-01 6.976744e-02
39135: 1.563218e+00 1.563218e+00 8.045977e-01 6.896552e-02
39135: 1.579545e+00 1.556818e+00 7.954545e-01 6.818182e-02
39135: 1.561798e+00 1.561798e+00 8.089888e-01 6.741573e-02
39135: 1.588889e+00 1.544444e+00 8.000000e-01 6.666667e-02
39135: 1.593407e+00 1.549451e+00 7.912088e-01 6.593407e-02
39135: 1.576087e+00 1.565217e+00 7.934783e-01 6.521739e-02
39135: 1.580645e+00 1.559140e+00 7.956989e-01 6.451613e-02
39135: 1.563830e+00 1.563830e+00 8.085106e-01 6.382979e-02
39135: 1.568421e+00 1.547368e+00 8.210526e-01 6.315789e-02
39135: 1.562500e+00 1.552083e+00 8.229167e-01 6.250000e-02
39135: 1.577320e+00 1.536082e+00 8.247423e-01 6.185567e-02
39135: 1.581633e+00 1.540816e+00 8.163265e-01 6.122449e-02
39135: 1.575758e+00 1.535354e+00 8.282828e-01 6.060606e-02
39135: 1.580000e+00 1.530000e+00 8.300000e-01 6.000000e-02
39135: 1.574257e+00 1.534653e+00 8.316832e-01 5.940594e-02
39135: 1.578431e+00 1.529412e+00 8.333333e-01 5.882353e-02
39135: 1.572816e+00 1.533981e+00 8.349515e-01 5.825243e-02
39135: 1.567308e+00 1.538462e+00 8.365385e-01 5.769231e-02
39135: 1.580952e+00 1.523810e+00 8.380952e-01 5.714286e-02
39135: 1.575472e+00 1.537736e+00 8.301887e-01 5.660377e-02
39135: 1.570093e+00 1.532710e+00 8.411215e-01 5.607477e-02
