Forked 39464
Starting to reopen 0 and 1
Calling execv `tournament0/pzakorko.py` (pid 39464)
Strategy 0: first ans is 0
Forked 39465
Starting to reopen 0 and 1
Calling execv `tournament0/fedro.py` (pid 39465)
Strategy 1: first ans is 0
Forked 39489
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 39489)
39489: Started!
39489: Number of players: 4, position: 2, number of turns: 1000
39489: Random seed: 3661680541
Strategy 2: first ans is 1
Forked 39490
Starting to reopen 0 and 1
Calling execv `tournament0/elexunix.py` (pid 39490)
Strategy 3: first ans is 2
39489: 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00
39489: 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00
39489: 2.333333e+00 1.000000e+00 6.666667e-01 0.000000e+00
39489: 2.250000e+00 1.250000e+00 5.000000e-01 0.000000e+00
39489: 2.400000e+00 1.200000e+00 4.000000e-01 0.000000e+00
39489: 2.166667e+00 1.333333e+00 5.000000e-01 0.000000e+00
39489: 2.142857e+00 1.285714e+00 5.714286e-01 0.000000e+00
39489: 2.125000e+00 1.250000e+00 6.250000e-01 0.000000e+00
39489: 2.111111e+00 1.222222e+00 5.555556e-01 1.111111e-01
39489: 2.100000e+00 1.200000e+00 6.000000e-01 1.000000e-01
39489: 2.090909e+00 1.181818e+00 6.363636e-01 9.090909e-02
39489: 2.083333e+00 1.250000e+00 5.833333e-01 8.333333e-02
39489: 2.000000e+00 1.307692e+00 5.384615e-01 1.538462e-01
39489: 1.928571e+00 1.285714e+00 5.714286e-01 2.142857e-01
39489: 1.933333e+00 1.266667e+00 6.000000e-01 2.000000e-01
39489: 1.937500e+00 1.250000e+00 6.250000e-01 1.875000e-01
39489: 1.882353e+00 1.235294e+00 7.058824e-01 1.764706e-01
39489: 1.833333e+00 1.277778e+00 7.222222e-01 1.666667e-01
39489: 1.789474e+00 1.263158e+00 7.894737e-01 1.578947e-01
39489: 1.750000e+00 1.250000e+00 8.500000e-01 1.500000e-01
39489: 1.761905e+00 1.285714e+00 8.095238e-01 1.428571e-01
39489: 1.727273e+00 1.318182e+00 8.181818e-01 1.363636e-01
39489: 1.695652e+00 1.304348e+00 8.260870e-01 1.739130e-01
39489: 1.666667e+00 1.333333e+00 8.333333e-01 1.666667e-01
39489: 1.680000e+00 1.360000e+00 8.000000e-01 1.600000e-01
39489: 1.692308e+00 1.384615e+00 7.692308e-01 1.538462e-01
39489: 1.703704e+00 1.407407e+00 7.407407e-01 1.481481e-01
39489: 1.678571e+00 1.464286e+00 7.142857e-01 1.428571e-01
39489: 1.655172e+00 1.482759e+00 7.241379e-01 1.379310e-01
39489: 1.666667e+00 1.500000e+00 7.000000e-01 1.333333e-01
39489: 1.645161e+00 1.483871e+00 7.096774e-01 1.612903e-01
39489: 1.687500e+00 1.468750e+00 6.875000e-01 1.562500e-01
39489: 1.696970e+00 1.454545e+00 6.969697e-01 1.515152e-01
39489: 1.735294e+00 1.441176e+00 6.764706e-01 1.470588e-01
39489: 1.714286e+00 1.457143e+00 6.857143e-01 1.428571e-01
39489: 1.722222e+00 1.472222e+00 6.666667e-01 1.388889e-01
39489: 1.729730e+00 1.459459e+00 6.756757e-01 1.351351e-01
39489: 1.736842e+00 1.473684e+00 6.578947e-01 1.315789e-01
39489: 1.743590e+00 1.461538e+00 6.666667e-01 1.282051e-01
39489: 1.725000e+00 1.475000e+00 6.500000e-01 1.500000e-01
39489: 1.731707e+00 1.487805e+00 6.341463e-01 1.463415e-01
39489: 1.738095e+00 1.476190e+00 6.428571e-01 1.428571e-01
39489: 1.744186e+00 1.488372e+00 6.279070e-01 1.395349e-01
39489: 1.750000e+00 1.477273e+00 6.363636e-01 1.363636e-01
39489: 1.755556e+00 1.466667e+00 6.222222e-01 1.555556e-01
39489: 1.760870e+00 1.456522e+00 6.086957e-01 1.739130e-01
39489: 1.744681e+00 1.489362e+00 5.957447e-01 1.702128e-01
39489: 1.750000e+00 1.479167e+00 6.041667e-01 1.666667e-01
39489: 1.755102e+00 1.469388e+00 6.122449e-01 1.632653e-01
39489: 1.740000e+00 1.480000e+00 6.200000e-01 1.600000e-01
39489: 1.725490e+00 1.470588e+00 6.470588e-01 1.568627e-01
39489: 1.711538e+00 1.461538e+00 6.730769e-01 1.538462e-01
39489: 1.735849e+00 1.452830e+00 6.603774e-01 1.509434e-01
39489: 1.722222e+00 1.462963e+00 6.481481e-01 1.666667e-01
39489: 1.709091e+00 1.472727e+00 6.545455e-01 1.636364e-01
39489: 1.696429e+00 1.482143e+00 6.607143e-01 1.607143e-01
39489: 1.719298e+00 1.473684e+00 6.491228e-01 1.578947e-01
39489: 1.741379e+00 1.465517e+00 6.379310e-01 1.551724e-01
39489: 1.745763e+00 1.457627e+00 6.440678e-01 1.525424e-01
