Forked 39347
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 39347)
39347: Started!
39347: Number of players: 4, position: 0, number of turns: 1000
39347: Random seed: 594354698
Strategy 0: first ans is 0
Forked 39348
Starting to reopen 0 and 1
Calling execv `tournament0/pzakorko.py` (pid 39348)
Strategy 1: first ans is 0
Forked 39349
Starting to reopen 0 and 1
Calling execv `tournament0/fedro.py` (pid 39349)
Strategy 2: first ans is 0
Forked 39373
Starting to reopen 0 and 1
Calling execv `tournament0/the_best_strategy.py` (pid 39373)
Strategy 3: first ans is 0
39347: 4.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
39347: 3.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00
39347: 2.666667e+00 1.333333e+00 0.000000e+00 0.000000e+00
39347: 2.500000e+00 1.500000e+00 0.000000e+00 0.000000e+00
39347: 2.400000e+00 1.400000e+00 2.000000e-01 0.000000e+00
39347: 2.333333e+00 1.333333e+00 3.333333e-01 0.000000e+00
39347: 2.285714e+00 1.285714e+00 4.285714e-01 0.000000e+00
39347: 2.250000e+00 1.375000e+00 3.750000e-01 0.000000e+00
39347: 2.222222e+00 1.333333e+00 4.444444e-01 0.000000e+00
39347: 2.200000e+00 1.300000e+00 5.000000e-01 0.000000e+00
39347: 2.181818e+00 1.272727e+00 5.454545e-01 0.000000e+00
39347: 2.166667e+00 1.250000e+00 5.833333e-01 0.000000e+00
39347: 2.153846e+00 1.230769e+00 6.153846e-01 0.000000e+00
39347: 2.214286e+00 1.214286e+00 5.714286e-01 0.000000e+00
39347: 2.266667e+00 1.200000e+00 5.333333e-01 0.000000e+00
39347: 2.312500e+00 1.187500e+00 5.000000e-01 0.000000e+00
39347: 2.352941e+00 1.176471e+00 4.705882e-01 0.000000e+00
39347: 2.333333e+00 1.222222e+00 4.444444e-01 0.000000e+00
39347: 2.315789e+00 1.210526e+00 4.736842e-01 0.000000e+00
39347: 2.350000e+00 1.200000e+00 4.500000e-01 0.000000e+00
39347: 2.333333e+00 1.190476e+00 4.761905e-01 0.000000e+00
39347: 2.363636e+00 1.181818e+00 4.545455e-01 0.000000e+00
39347: 2.391304e+00 1.173913e+00 4.347826e-01 0.000000e+00
39347: 2.416667e+00 1.166667e+00 4.166667e-01 0.000000e+00
39347: 2.400000e+00 1.200000e+00 4.000000e-01 0.000000e+00
39347: 2.384615e+00 1.192308e+00 4.230769e-01 0.000000e+00
39347: 2.407407e+00 1.185185e+00 4.074074e-01 0.000000e+00
39347: 2.392857e+00 1.178571e+00 4.285714e-01 0.000000e+00
39347: 2.379310e+00 1.172414e+00 4.482759e-01 0.000000e+00
39347: 2.366667e+00 1.200000e+00 4.333333e-01 0.000000e+00
39347: 2.354839e+00 1.193548e+00 4.516129e-01 0.000000e+00
39347: 2.343750e+00 1.218750e+00 4.375000e-01 0.000000e+00
39347: 2.363636e+00 1.212121e+00 4.242424e-01 0.000000e+00
39347: 2.382353e+00 1.205882e+00 4.117647e-01 0.000000e+00
39347: 2.371429e+00 1.200000e+00 4.285714e-01 0.000000e+00
39347: 2.388889e+00 1.194444e+00 4.166667e-01 0.000000e+00
39347: 2.405405e+00 1.189189e+00 4.054054e-01 0.000000e+00
39347: 2.421053e+00 1.184211e+00 3.947368e-01 0.000000e+00
39347: 2.435897e+00 1.179487e+00 3.846154e-01 0.000000e+00
39347: 2.450000e+00 1.175000e+00 3.750000e-01 0.000000e+00
39347: 2.439024e+00 1.170732e+00 3.902439e-01 0.000000e+00
39347: 2.452381e+00 1.166667e+00 3.809524e-01 0.000000e+00
39347: 2.441860e+00 1.162791e+00 3.953488e-01 0.000000e+00
39347: 2.454545e+00 1.159091e+00 3.863636e-01 0.000000e+00
39347: 2.466667e+00 1.155556e+00 3.777778e-01 0.000000e+00
39347: 2.456522e+00 1.152174e+00 3.913043e-01 0.000000e+00
39347: 2.446809e+00 1.148936e+00 4.042553e-01 0.000000e+00
39347: 2.437500e+00 1.145833e+00 4.166667e-01 0.000000e+00
39347: 2.448980e+00 1.142857e+00 4.081633e-01 0.000000e+00
39347: 2.440000e+00 1.160000e+00 4.000000e-01 0.000000e+00
39347: 2.450980e+00 1.156863e+00 3.921569e-01 0.000000e+00
39347: 2.442308e+00 1.153846e+00 4.038462e-01 0.000000e+00
39347: 2.452830e+00 1.150943e+00 3.962264e-01 0.000000e+00
39347: 2.444444e+00 1.148148e+00 4.074074e-01 0.000000e+00
39347: 2.436364e+00 1.163636e+00 4.000000e-01 0.000000e+00
39347: 2.428571e+00 1.178571e+00 3.928571e-01 0.000000e+00
39347: 2.438596e+00 1.175439e+00 3.859649e-01 0.000000e+00
39347: 2.431034e+00 1.172414e+00 3.965517e-01 0.000000e+00
39347: 2.423729e+00 1.169492e+00 4.067797e-01 0.000000e+00
39347: 2.433333e+00 1.166667e+00 4.000000e-01 0.000000e+00
39347: 2.442623e+00 1.163934e+00 3.934426e-01 0.000000e+00
39347: 2.451613e+00 1.161290e+00 3.870968e-01 0.000000e+00
39347: 2.444444e+00 1.174603e+00 3.809524e-01 0.000000e+00
39347: 2.437500e+00 1.187500e+00 3.750000e-01 0.000000e+00
39347: 2.430769e+00 1.200000e+00 3.692308e-01 0.000000e+00
39347: 2.439394e+00 1.196970e+00 3.636364e-01 0.000000e+00
