Forked 42411
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 42411)
42411: Started!
42411: Number of players: 3, position: 0, number of turns: 1000
42411: Random seed: 3752744336
42411: 1.572289e+00 1.054217e+00 3.734940e-01
42411: 1.568862e+00 1.059880e+00 3.712575e-01
42411: 1.577381e+00 1.053571e+00 3.690476e-01
42411: 1.573964e+00 1.059172e+00 3.668639e-01
42411: 1.576471e+00 1.058824e+00 3.647059e-01
42411: 1.567251e+00 1.064327e+00 3.684211e-01
42411: 1.569767e+00 1.058140e+00 3.720930e-01
42411: 1.572254e+00 1.057803e+00 3.699422e-01
42411: 1.563218e+00 1.063218e+00 3.735632e-01
42411: 1.571429e+00 1.057143e+00 3.714286e-01
42411: 1.562500e+00 1.062500e+00 3.750000e-01
42411: 1.564972e+00 1.056497e+00 3.785311e-01
42411: 1.561798e+00 1.056180e+00 3.820225e-01
42411: 1.569832e+00 1.050279e+00 3.798883e-01
42411: 1.566667e+00 1.050000e+00 3.833333e-01
42411: 1.569061e+00 1.044199e+00 3.867403e-01
42411: 1.565934e+00 1.049451e+00 3.846154e-01
42411: 1.568306e+00 1.043716e+00 3.879781e-01
42411: 1.565217e+00 1.043478e+00 3.913043e-01
42411: 1.567568e+00 1.043243e+00 3.891892e-01
42411: 1.564516e+00 1.043011e+00 3.924731e-01
42411: 1.566845e+00 1.037433e+00 3.957219e-01
42411: 1.563830e+00 1.037234e+00 3.989362e-01
42411: 1.571429e+00 1.031746e+00 3.968254e-01
42411: 1.563158e+00 1.036842e+00 4.000000e-01
42411: 1.565445e+00 1.036649e+00 3.979058e-01
42411: 1.562500e+00 1.036458e+00 4.010417e-01
42411: 1.569948e+00 1.031088e+00 3.989637e-01
42411: 1.567010e+00 1.030928e+00 4.020619e-01
42411: 1.574359e+00 1.025641e+00 4.000000e-01
42411: 1.566327e+00 1.030612e+00 4.030612e-01
42411: 1.568528e+00 1.025381e+00 4.060914e-01
42411: 1.565657e+00 1.030303e+00 4.040404e-01
42411: 1.567839e+00 1.030151e+00 4.020101e-01
42411: 1.565000e+00 1.030000e+00 4.050000e-01
42411: 1.567164e+00 1.024876e+00 4.079602e-01
42411: 1.569307e+00 1.024752e+00 4.059406e-01
42411: 1.571429e+00 1.024631e+00 4.039409e-01
42411: 1.563725e+00 1.034314e+00 4.019608e-01
42411: 1.565854e+00 1.034146e+00 4.000000e-01
42411: 1.563107e+00 1.038835e+00 3.980583e-01
42411: 1.565217e+00 1.033816e+00 4.009662e-01
42411: 1.562500e+00 1.038462e+00 3.990385e-01
42411: 1.564593e+00 1.038278e+00 3.971292e-01
42411: 1.561905e+00 1.038095e+00 4.000000e-01
42411: 1.563981e+00 1.037915e+00 3.981043e-01
42411: 1.566038e+00 1.037736e+00 3.962264e-01
42411: 1.563380e+00 1.042254e+00 3.943662e-01
42411: 1.570093e+00 1.037383e+00 3.925234e-01
42411: 1.567442e+00 1.041860e+00 3.906977e-01
42411: 1.574074e+00 1.037037e+00 3.888889e-01
42411: 1.571429e+00 1.041475e+00 3.870968e-01
42411: 1.573394e+00 1.041284e+00 3.853211e-01
42411: 1.570776e+00 1.045662e+00 3.835616e-01
42411: 1.572727e+00 1.045455e+00 3.818182e-01
42411: 1.565611e+00 1.049774e+00 3.846154e-01
42411: 1.572072e+00 1.045045e+00 3.828829e-01
42411: 1.569507e+00 1.049327e+00 3.811659e-01
42411: 1.571429e+00 1.044643e+00 3.839286e-01
42411: 1.568889e+00 1.048889e+00 3.822222e-01
42411: 1.570796e+00 1.044248e+00 3.849558e-01
42411: 1.563877e+00 1.048458e+00 3.876652e-01
42411: 1.565789e+00 1.043860e+00 3.903509e-01
42411: 1.563319e+00 1.048035e+00 3.886463e-01
42411: 1.569565e+00 1.043478e+00 3.869565e-01
42411: 1.571429e+00 1.043290e+00 3.852814e-01
42411: 1.568966e+00 1.047414e+00 3.836207e-01
42411: 1.570815e+00 1.047210e+00 3.819742e-01
42411: 1.568376e+00 1.051282e+00 3.803419e-01
42411: 1.570213e+00 1.046809e+00 3.829787e-01
42411: 1.567797e+00 1.050847e+00 3.813559e-01
42411: 1.573840e+00 1.046414e+00 3.797468e-01
42411: 1.567227e+00 1.054622e+00 3.781513e-01
42411: 1.569038e+00 1.050209e+00 3.807531e-01
42411: 1.566667e+00 1.050000e+00 3.833333e-01
42411: 1.568465e+00 1.045643e+00 3.858921e-01
42411: 1.570248e+00 1.045455e+00 3.842975e-01
42411: 1.563786e+00 1.049383e+00 3.868313e-01
42411: 1.565574e+00 1.045082e+00 3.893443e-01
42411: 1.567347e+00 1.044898e+00 3.877551e-01
42411: 1.565041e+00 1.044715e+00 3.902439e-01
42411: 1.566802e+00 1.040486e+00 3.927126e-01
42411: 1.568548e+00 1.040323e+00 3.911290e-01
42411: 1.570281e+00 1.040161e+00 3.895582e-01
42411: 1.564000e+00 1.044000e+00 3.920000e-01
42411: 1.565737e+00 1.043825e+00 3.904382e-01
42411: 1.563492e+00 1.043651e+00 3.928571e-01
42411: 1.565217e+00 1.039526e+00 3.952569e-01
42411: 1.562992e+00 1.039370e+00 3.976378e-01
42411: 1.568627e+00 1.035294e+00 3.960784e-01
42411: 1.566406e+00 1.035156e+00 3.984375e-01
42411: 1.568093e+00 1.035019e+00 3.968872e-01
42411: 1.565891e+00 1.034884e+00 3.992248e-01
42411: 1.571429e+00 1.030888e+00 3.976834e-01
42411: 1.565385e+00 1.034615e+00 4.000000e-01
42411: 1.567050e+00 1.030651e+00 4.022989e-01
42411: 1.564885e+00 1.034351e+00 4.007634e-01
42411: 1.566540e+00 1.034221e+00 3.992395e-01
42411: 1.568182e+00 1.034091e+00 3.977273e-01
42411: 1.566038e+00 1.037736e+00 3.962264e-01
42411: 1.567669e+00 1.033835e+00 3.984962e-01
42411: 1.565543e+00 1.033708e+00 4.007491e-01
42411: 1.567164e+00 1.029851e+00 4.029851e-01
42411: 1.565056e+00 1.029740e+00 4.052045e-01
42411: 1.566667e+00 1.025926e+00 4.074074e-01
42411: 1.568266e+00 1.025830e+00 4.059041e-01
42411: 1.566176e+00 1.025735e+00 4.080882e-01
42411: 1.571429e+00 1.021978e+00 4.065934e-01
42411: 1.565693e+00 1.029197e+00 4.051095e-01
42411: 1.567273e+00 1.029091e+00 4.036364e-01
42411: 1.568841e+00 1.028986e+00 4.021739e-01
42411: 1.570397e+00 1.028881e+00 4.007220e-01
42411: 1.564748e+00 1.032374e+00 4.028777e-01
42411: 1.569892e+00 1.028674e+00 4.014337e-01
42411: 1.571429e+00 1.028571e+00 4.000000e-01
42411: 1.565836e+00 1.032028e+00 4.021352e-01
42411: 1.567376e+00 1.031915e+00 4.007092e-01
42411: 1.568905e+00 1.031802e+00 3.992933e-01
42411: 1.570423e+00 1.031690e+00 3.978873e-01
42411: 1.568421e+00 1.035088e+00 3.964912e-01
42411: 1.569930e+00 1.031469e+00 3.986014e-01
42411: 1.571429e+00 1.031359e+00 3.972125e-01
42411: 1.565972e+00 1.038194e+00 3.958333e-01
42411: 1.567474e+00 1.034602e+00 3.979239e-01
42411: 1.565517e+00 1.037931e+00 3.965517e-01
42411: 1.567010e+00 1.034364e+00 3.986254e-01
42411: 1.565068e+00 1.034247e+00 4.006849e-01
42411: 1.569966e+00 1.030717e+00 3.993174e-01
42411: 1.571429e+00 1.030612e+00 3.979592e-01
42411: 1.566102e+00 1.037288e+00 3.966102e-01
42411: 1.570946e+00 1.033784e+00 3.952703e-01
42411: 1.569024e+00 1.037037e+00 3.939394e-01
42411: 1.570470e+00 1.033557e+00 3.959732e-01
42411: 1.565217e+00 1.036789e+00 3.979933e-01
42411: 1.566667e+00 1.033333e+00 4.000000e-01
42411: 1.564784e+00 1.033223e+00 4.019934e-01
42411: 1.566225e+00 1.033113e+00 4.006623e-01
42411: 1.564356e+00 1.033003e+00 4.026403e-01
42411: 1.565789e+00 1.029605e+00 4.046053e-01
42411: 1.567213e+00 1.029508e+00 4.032787e-01
42411: 1.565359e+00 1.032680e+00 4.019608e-01
42411: 1.570033e+00 1.029316e+00 4.006515e-01
42411: 1.564935e+00 1.032468e+00 4.025974e-01
42411: 1.569579e+00 1.029126e+00 4.012945e-01
42411: 1.570968e+00 1.029032e+00 4.000000e-01
42411: 1.565916e+00 1.032154e+00 4.019293e-01
42411: 1.567308e+00 1.032051e+00 4.006410e-01
42411: 1.565495e+00 1.031949e+00 4.025559e-01
42411: 1.570064e+00 1.028662e+00 4.012739e-01
42411: 1.565079e+00 1.031746e+00 4.031746e-01
42411: 1.566456e+00 1.028481e+00 4.050633e-01
42411: 1.564669e+00 1.031546e+00 4.037855e-01
42411: 1.569182e+00 1.028302e+00 4.025157e-01
42411: 1.567398e+00 1.031348e+00 4.012539e-01
42411: 1.571875e+00 1.028125e+00 4.000000e-01
42411: 1.566978e+00 1.031153e+00 4.018692e-01
42411: 1.568323e+00 1.031056e+00 4.006211e-01
42411: 1.566563e+00 1.030960e+00 4.024768e-01
42411: 1.570988e+00 1.027778e+00 4.012346e-01
42411: 1.566154e+00 1.030769e+00 4.030769e-01
42411: 1.567485e+00 1.027607e+00 4.049080e-01
42411: 1.568807e+00 1.027523e+00 4.036697e-01
42411: 1.567073e+00 1.030488e+00 4.024390e-01
42411: 1.568389e+00 1.027356e+00 4.042553e-01
42411: 1.566667e+00 1.027273e+00 4.060606e-01
42411: 1.567976e+00 1.024169e+00 4.078550e-01
42411: 1.569277e+00 1.024096e+00 4.066265e-01
42411: 1.567568e+00 1.024024e+00 4.084084e-01
42411: 1.571856e+00 1.020958e+00 4.071856e-01
42411: 1.570149e+00 1.023881e+00 4.059701e-01
42411: 1.568452e+00 1.026786e+00 4.047619e-01
42411: 1.572700e+00 1.023739e+00 4.035608e-01
42411: 1.568047e+00 1.026627e+00 4.053254e-01
42411: 1.569322e+00 1.023599e+00 4.070796e-01
42411: 1.567647e+00 1.023529e+00 4.088235e-01
42411: 1.571848e+00 1.020528e+00 4.076246e-01
42411: 1.567251e+00 1.023392e+00 4.093567e-01
42411: 1.571429e+00 1.020408e+00 4.081633e-01
42411: 1.566860e+00 1.023256e+00 4.098837e-01
42411: 1.571014e+00 1.020290e+00 4.086957e-01
42411: 1.569364e+00 1.023121e+00 4.075145e-01
42411: 1.570605e+00 1.020173e+00 4.092219e-01
42411: 1.566092e+00 1.022989e+00 4.109195e-01
42411: 1.567335e+00 1.020057e+00 4.126074e-01
42411: 1.565714e+00 1.022857e+00 4.114286e-01
42411: 1.566952e+00 1.022792e+00 4.102564e-01
42411: 1.565341e+00 1.022727e+00 4.119318e-01
42411: 1.566572e+00 1.019830e+00 4.135977e-01
42411: 1.564972e+00 1.019774e+00 4.152542e-01
42411: 1.569014e+00 1.016901e+00 4.140845e-01
42411: 1.567416e+00 1.016854e+00 4.157303e-01
42411: 1.568627e+00 1.016807e+00 4.145658e-01
42411: 1.567039e+00 1.016760e+00 4.162011e-01
42411: 1.568245e+00 1.016713e+00 4.150418e-01
42411: 1.569444e+00 1.016667e+00 4.138889e-01
42411: 1.567867e+00 1.016620e+00 4.155125e-01
42411: 1.569061e+00 1.013812e+00 4.171271e-01
42411: 1.570248e+00 1.013774e+00 4.159780e-01
42411: 1.568681e+00 1.016484e+00 4.148352e-01
42411: 1.572603e+00 1.013699e+00 4.136986e-01
42411: 1.571038e+00 1.016393e+00 4.125683e-01
42411: 1.569482e+00 1.019074e+00 4.114441e-01
42411: 1.573370e+00 1.016304e+00 4.103261e-01
42411: 1.569106e+00 1.018970e+00 4.119241e-01
42411: 1.570270e+00 1.016216e+00 4.135135e-01
42411: 1.566038e+00 1.021563e+00 4.123989e-01
42411: 1.569892e+00 1.018817e+00 4.112903e-01
42411: 1.568365e+00 1.018767e+00 4.128686e-01
42411: 1.569519e+00 1.016043e+00 4.144385e-01
42411: 1.568000e+00 1.018667e+00 4.133333e-01
42411: 1.569149e+00 1.015957e+00 4.148936e-01
42411: 1.567639e+00 1.015915e+00 4.164456e-01
42411: 1.571429e+00 1.013228e+00 4.153439e-01
42411: 1.569921e+00 1.015831e+00 4.142480e-01
42411: 1.571053e+00 1.013158e+00 4.157895e-01
42411: 1.569554e+00 1.015748e+00 4.146982e-01
42411: 1.570681e+00 1.015707e+00 4.136126e-01
42411: 1.566580e+00 1.018277e+00 4.151436e-01
42411: 1.567708e+00 1.018229e+00 4.140625e-01
42411: 1.568831e+00 1.018182e+00 4.129870e-01
42411: 1.569948e+00 1.018135e+00 4.119171e-01
42411: 1.568475e+00 1.018088e+00 4.134367e-01
42411: 1.572165e+00 1.015464e+00 4.123711e-01
42411: 1.568123e+00 1.017995e+00 4.138817e-01
42411: 1.569231e+00 1.015385e+00 4.153846e-01
42411: 1.567775e+00 1.015345e+00 4.168798e-01
42411: 1.571429e+00 1.012755e+00 4.158163e-01
42411: 1.567430e+00 1.017812e+00 4.147583e-01
42411: 1.568528e+00 1.017766e+00 4.137056e-01
42411: 1.569620e+00 1.017722e+00 4.126582e-01
42411: 1.568182e+00 1.020202e+00 4.116162e-01
42411: 1.569270e+00 1.017632e+00 4.130982e-01
42411: 1.570352e+00 1.017588e+00 4.120603e-01
42411: 1.566416e+00 1.020050e+00 4.135338e-01
42411: 1.570000e+00 1.017500e+00 4.125000e-01
42411: 1.566085e+00 1.019950e+00 4.139651e-01
42411: 1.567164e+00 1.019900e+00 4.129353e-01
42411: 1.565757e+00 1.019851e+00 4.143921e-01
42411: 1.566832e+00 1.017327e+00 4.158416e-01
42411: 1.565432e+00 1.017284e+00 4.172840e-01
42411: 1.566502e+00 1.014778e+00 4.187192e-01
42411: 1.567568e+00 1.014742e+00 4.176904e-01
42411: 1.568627e+00 1.014706e+00 4.166667e-01
42411: 1.567237e+00 1.017115e+00 4.156479e-01
42411: 1.568293e+00 1.017073e+00 4.146341e-01
42411: 1.566910e+00 1.017032e+00 4.160584e-01
42411: 1.570388e+00 1.014563e+00 4.150485e-01
42411: 1.566586e+00 1.019370e+00 4.140436e-01
42411: 1.567633e+00 1.016908e+00 4.154589e-01
42411: 1.568675e+00 1.016867e+00 4.144578e-01
42411: 1.567308e+00 1.016827e+00 4.158654e-01
42411: 1.568345e+00 1.016787e+00 4.148681e-01
42411: 1.566986e+00 1.019139e+00 4.138756e-01
42411: 1.568019e+00 1.019093e+00 4.128878e-01
42411: 1.569048e+00 1.019048e+00 4.119048e-01
42411: 1.570071e+00 1.019002e+00 4.109264e-01
42411: 1.568720e+00 1.021327e+00 4.099526e-01
42411: 1.569740e+00 1.018913e+00 4.113475e-01
42411: 1.570755e+00 1.018868e+00 4.103774e-01
42411: 1.569412e+00 1.021176e+00 4.094118e-01
42411: 1.572770e+00 1.018779e+00 4.084507e-01
42411: 1.569087e+00 1.021077e+00 4.098361e-01
42411: 1.572430e+00 1.018692e+00 4.088785e-01
42411: 1.571096e+00 1.020979e+00 4.079254e-01
42411: 1.572093e+00 1.020930e+00 4.069767e-01
42411: 1.568445e+00 1.023202e+00 4.083527e-01
42411: 1.571759e+00 1.020833e+00 4.074074e-01
42411: 1.568129e+00 1.025404e+00 4.064665e-01
42411: 1.571429e+00 1.023041e+00 4.055300e-01
42411: 1.570115e+00 1.025287e+00 4.045977e-01
42411: 1.571101e+00 1.025229e+00 4.036697e-01
42411: 1.567506e+00 1.029748e+00 4.027460e-01
42411: 1.568493e+00 1.027397e+00 4.041096e-01
42411: 1.567198e+00 1.027335e+00 4.054670e-01
42411: 1.568182e+00 1.025000e+00 4.068182e-01
42411: 1.569161e+00 1.024943e+00 4.058957e-01
42411: 1.570136e+00 1.024887e+00 4.049774e-01
42411: 1.566591e+00 1.029345e+00 4.040632e-01
42411: 1.567568e+00 1.029279e+00 4.031532e-01
42411: 1.566292e+00 1.029213e+00 4.044944e-01
42411: 1.569507e+00 1.026906e+00 4.035874e-01
42411: 1.570470e+00 1.026846e+00 4.026846e-01
42411: 1.569196e+00 1.029018e+00 4.017857e-01
42411: 1.570156e+00 1.026726e+00 4.031180e-01
42411: 1.568889e+00 1.028889e+00 4.022222e-01
42411: 1.572062e+00 1.026608e+00 4.013304e-01
42411: 1.570796e+00 1.028761e+00 4.004425e-01
42411: 1.569536e+00 1.030905e+00 3.995585e-01
42411: 1.572687e+00 1.028634e+00 3.986784e-01
42411: 1.571429e+00 1.030769e+00 3.978022e-01
42411: 1.572368e+00 1.030702e+00 3.969298e-01
42411: 1.568928e+00 1.032823e+00 3.982495e-01
42411: 1.569869e+00 1.030568e+00 3.995633e-01
42411: 1.568627e+00 1.032680e+00 3.986928e-01
42411: 1.569565e+00 1.030435e+00 4.000000e-01
42411: 1.570499e+00 1.030369e+00 3.991323e-01
42411: 1.569264e+00 1.032468e+00 3.982684e-01
42411: 1.570194e+00 1.032397e+00 3.974082e-01
42411: 1.566810e+00 1.034483e+00 3.987069e-01
42411: 1.569892e+00 1.032258e+00 3.978495e-01
42411: 1.568670e+00 1.034335e+00 3.969957e-01
42411: 1.571734e+00 1.032120e+00 3.961456e-01
42411: 1.570513e+00 1.034188e+00 3.952991e-01
42411: 1.569296e+00 1.034115e+00 3.965885e-01
42411: 1.570213e+00 1.034043e+00 3.957447e-01
42411: 1.566879e+00 1.036093e+00 3.970276e-01
42411: 1.567797e+00 1.033898e+00 3.983051e-01
42411: 1.566596e+00 1.033827e+00 3.995772e-01
42411: 1.567511e+00 1.031646e+00 4.008439e-01
42411: 1.568421e+00 1.031579e+00 4.000000e-01
42411: 1.567227e+00 1.031513e+00 4.012605e-01
42411: 1.568134e+00 1.031447e+00 4.004193e-01
42411: 1.566946e+00 1.031381e+00 4.016736e-01
42411: 1.567850e+00 1.029228e+00 4.029228e-01
42411: 1.568750e+00 1.029167e+00 4.020833e-01
42411: 1.569647e+00 1.029106e+00 4.012474e-01
42411: 1.568465e+00 1.029046e+00 4.024896e-01
42411: 1.569358e+00 1.026915e+00 4.037267e-01
42411: 1.570248e+00 1.026860e+00 4.028926e-01
42411: 1.569072e+00 1.028866e+00 4.020619e-01
42411: 1.569959e+00 1.026749e+00 4.032922e-01
42411: 1.568789e+00 1.026694e+00 4.045175e-01
42411: 1.569672e+00 1.026639e+00 4.036885e-01
