Forked 39966
Starting to reopen 0 and 1
Calling execv `tournament0/lounres.py` (pid 39966)
Strategy 0: first ans is 1
Forked 39967
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 39967)
39967: Started!
39967: Number of players: 4, position: 1, number of turns: 1000
39967: Random seed: 679109007
Strategy 1: first ans is 0
Forked 39968
Starting to reopen 0 and 1
Calling execv `tournament0/elexunix.py` (pid 39968)
Strategy 2: first ans is 1
Forked 39992
Starting to reopen 0 and 1
Calling execv `tournament0/fedro.py` (pid 39992)
Strategy 3: first ans is 0
39967: 2.000000e+00 2.000000e+00 0.000000e+00 0.000000e+00
39967: 1.500000e+00 1.500000e+00 1.000000e+00 0.000000e+00
39967: 2.333333e+00 1.000000e+00 6.666667e-01 0.000000e+00
39967: 2.000000e+00 1.250000e+00 5.000000e-01 2.500000e-01
39967: 2.000000e+00 1.400000e+00 4.000000e-01 2.000000e-01
39967: 2.000000e+00 1.333333e+00 5.000000e-01 1.666667e-01
39967: 2.000000e+00 1.428571e+00 4.285714e-01 1.428571e-01
39967: 1.875000e+00 1.375000e+00 5.000000e-01 2.500000e-01
39967: 1.888889e+00 1.333333e+00 5.555556e-01 2.222222e-01
39967: 1.800000e+00 1.500000e+00 5.000000e-01 2.000000e-01
39967: 1.909091e+00 1.454545e+00 4.545455e-01 1.818182e-01
39967: 1.833333e+00 1.500000e+00 5.000000e-01 1.666667e-01
39967: 1.846154e+00 1.461538e+00 5.384615e-01 1.538462e-01
39967: 1.785714e+00 1.571429e+00 5.000000e-01 1.428571e-01
39967: 1.800000e+00 1.533333e+00 5.333333e-01 1.333333e-01
39967: 1.750000e+00 1.562500e+00 5.000000e-01 1.875000e-01
39967: 1.764706e+00 1.588235e+00 4.705882e-01 1.764706e-01
39967: 1.777778e+00 1.500000e+00 5.555556e-01 1.666667e-01
39967: 1.736842e+00 1.526316e+00 5.263158e-01 2.105263e-01
39967: 1.750000e+00 1.500000e+00 5.000000e-01 2.500000e-01
39967: 1.714286e+00 1.571429e+00 4.761905e-01 2.380952e-01
39967: 1.727273e+00 1.500000e+00 5.454545e-01 2.272727e-01
39967: 1.695652e+00 1.521739e+00 5.652174e-01 2.173913e-01
39967: 1.750000e+00 1.500000e+00 5.416667e-01 2.083333e-01
39967: 1.720000e+00 1.520000e+00 5.600000e-01 2.000000e-01
39967: 1.730769e+00 1.538462e+00 5.384615e-01 1.923077e-01
39967: 1.703704e+00 1.518519e+00 5.555556e-01 2.222222e-01
39967: 1.750000e+00 1.500000e+00 5.357143e-01 2.142857e-01
39967: 1.724138e+00 1.517241e+00 5.517241e-01 2.068966e-01
39967: 1.733333e+00 1.500000e+00 5.333333e-01 2.333333e-01
39967: 1.741935e+00 1.516129e+00 5.161290e-01 2.258065e-01
39967: 1.718750e+00 1.531250e+00 5.312500e-01 2.187500e-01
39967: 1.757576e+00 1.515152e+00 5.151515e-01 2.121212e-01
39967: 1.735294e+00 1.558824e+00 5.000000e-01 2.058824e-01
39967: 1.742857e+00 1.542857e+00 5.142857e-01 2.000000e-01
39967: 1.750000e+00 1.555556e+00 5.000000e-01 1.944444e-01
39967: 1.729730e+00 1.567568e+00 5.135135e-01 1.891892e-01
39967: 1.763158e+00 1.552632e+00 5.000000e-01 1.842105e-01
39967: 1.743590e+00 1.564103e+00 5.128205e-01 1.794872e-01
39967: 1.750000e+00 1.575000e+00 5.000000e-01 1.750000e-01
39967: 1.756098e+00 1.536585e+00 5.365854e-01 1.707317e-01
39967: 1.738095e+00 1.547619e+00 5.238095e-01 1.904762e-01
