Forked 39459
Starting to reopen 0 and 1
Calling execv `tournament0/lounres.py` (pid 39459)
39461: 1.827586e+00 1.517241e+00 6.551724e-01 0.000000e+00
39461: 1.800000e+00 1.533333e+00 6.666667e-01 0.000000e+00
39461: 1.806452e+00 1.516129e+00 6.774194e-01 0.000000e+00
39461: 1.812500e+00 1.531250e+00 6.562500e-01 0.000000e+00
39461: 1.787879e+00 1.515152e+00 6.969697e-01 0.000000e+00
39461: 1.764706e+00 1.529412e+00 7.058824e-01 0.000000e+00
39461: 1.771429e+00 1.514286e+00 7.142857e-01 0.000000e+00
39461: 1.777778e+00 1.527778e+00 6.944444e-01 0.000000e+00
39461: 1.756757e+00 1.540541e+00 7.027027e-01 0.000000e+00
39461: 1.763158e+00 1.526316e+00 7.105263e-01 0.000000e+00
39461: 1.743590e+00 1.564103e+00 6.923077e-01 0.000000e+00
39461: 1.775000e+00 1.550000e+00 6.750000e-01 0.000000e+00
39461: 1.756098e+00 1.585366e+00 6.585366e-01 0.000000e+00
39461: 1.785714e+00 1.547619e+00 6.666667e-01 0.000000e+00
39461: 1.790698e+00 1.558140e+00 6.511628e-01 0.000000e+00
39461: 1.772727e+00 1.545455e+00 6.818182e-01 0.000000e+00
39461: 1.777778e+00 1.555556e+00 6.666667e-01 0.000000e+00
39461: 1.760870e+00 1.565217e+00 6.739130e-01 0.000000e+00
39461: 1.765957e+00 1.553191e+00 6.808511e-01 0.000000e+00
39461: 1.729167e+00 1.583333e+00 6.875000e-01 0.000000e+00
39461: 1.734694e+00 1.551020e+00 7.142857e-01 0.000000e+00
39461: 1.740000e+00 1.560000e+00 7.000000e-01 0.000000e+00
39461: 1.745098e+00 1.549020e+00 7.058824e-01 0.000000e+00
39461: 1.730769e+00 1.557692e+00 7.115385e-01 0.000000e+00
39461: 1.754717e+00 1.547170e+00 6.981132e-01 0.000000e+00
39461: 1.722222e+00 1.574074e+00 7.037037e-01 0.000000e+00
39461: 1.745455e+00 1.545455e+00 7.090909e-01 0.000000e+00
39461: 1.714286e+00 1.571429e+00 7.142857e-01 0.000000e+00
39461: 1.701754e+00 1.561404e+00 7.368421e-01 0.000000e+00
39461: 1.724138e+00 1.551724e+00 7.241379e-01 0.000000e+00
39461: 1.728814e+00 1.559322e+00 7.118644e-01 0.000000e+00
39461: 1.733333e+00 1.550000e+00 7.166667e-01 0.000000e+00
39461: 1.737705e+00 1.557377e+00 7.049180e-01 0.000000e+00
39461: 1.741935e+00 1.548387e+00 7.096774e-01 0.000000e+00
39461: 1.730159e+00 1.571429e+00 6.984127e-01 0.000000e+00
39461: 1.718750e+00 1.562500e+00 7.187500e-01 0.000000e+00
39461: 1.723077e+00 1.569231e+00 7.076923e-01 0.000000e+00
39461: 1.727273e+00 1.560606e+00 7.121212e-01 0.000000e+00
39461: 1.731343e+00 1.567164e+00 7.014925e-01 0.000000e+00
39461: 1.735294e+00 1.558824e+00 7.058824e-01 0.000000e+00
39461: 1.724638e+00 1.565217e+00 7.101449e-01 0.000000e+00
39461: 1.728571e+00 1.557143e+00 7.142857e-01 0.000000e+00
39461: 1.718310e+00 1.563380e+00 7.183099e-01 0.000000e+00
39461: 1.722222e+00 1.569444e+00 7.083333e-01 0.000000e+00
39461: 1.712329e+00 1.561644e+00 7.260274e-01 0.000000e+00
39461: 1.716216e+00 1.567568e+00 7.162162e-01 0.000000e+00
39461: 1.720000e+00 1.560000e+00 7.200000e-01 0.000000e+00
39461: 1.710526e+00 1.565789e+00 7.236842e-01 0.000000e+00
39461: 1.727273e+00 1.558442e+00 7.142857e-01 0.000000e+00
39461: 1.730769e+00 1.564103e+00 7.051282e-01 0.000000e+00
39461: 1.734177e+00 1.556962e+00 7.088608e-01 0.000000e+00
39461: 1.737500e+00 1.562500e+00 7.000000e-01 0.000000e+00
39461: 1.740741e+00 1.555556e+00 7.037037e-01 0.000000e+00
39461: 1.731707e+00 1.560976e+00 7.073171e-01 0.000000e+00
39461: 1.746988e+00 1.554217e+00 6.987952e-01 0.000000e+00
39461: 1.750000e+00 1.559524e+00 6.904762e-01 0.000000e+00
39461: 1.741176e+00 1.564706e+00 6.941176e-01 0.000000e+00
39461: 1.744186e+00 1.569767e+00 6.860465e-01 0.000000e+00
39461: 1.747126e+00 1.563218e+00 6.896552e-01 0.000000e+00
39461: 1.750000e+00 1.568182e+00 6.818182e-01 0.000000e+00
39461: 1.752809e+00 1.561798e+00 6.853933e-01 0.000000e+00
39461: 1.733333e+00 1.577778e+00 6.888889e-01 0.000000e+00
39461: 1.747253e+00 1.560440e+00 6.923077e-01 0.000000e+00
39461: 1.739130e+00 1.565217e+00 6.956522e-01 0.000000e+00
39461: 1.752688e+00 1.559140e+00 6.881720e-01 0.000000e+00
39461: 1.755319e+00 1.563830e+00 6.808511e-01 0.000000e+00
39461: 1.747368e+00 1.568421e+00 6.842105e-01 0.000000e+00
39461: 1.760417e+00 1.562500e+00 6.770833e-01 0.000000e+00
39461: 1.762887e+00 1.567010e+00 6.701031e-01 0.000000e+00
39461: 1.765306e+00 1.561224e+00 6.734694e-01 0.000000e+00
39461: 1.767677e+00 1.565657e+00 6.666667e-01 0.000000e+00
39461: 1.760000e+00 1.570000e+00 6.700000e-01 0.000000e+00
39461: 1.772277e+00 1.554455e+00 6.732673e-01 0.000000e+00
39461: 1.764706e+00 1.558824e+00 6.764706e-01 0.000000e+00
39461: 1.757282e+00 1.572816e+00 6.699029e-01 0.000000e+00
39461: 1.759615e+00 1.557692e+00 6.826923e-01 0.000000e+00
39461: 1.752381e+00 1.561905e+00 6.857143e-01 0.000000e+00
39461: 1.764151e+00 1.556604e+00 6.792453e-01 0.000000e+00
39461: 1.757009e+00 1.570093e+00 6.728972e-01 0.000000e+00
39461: 1.759259e+00 1.564815e+00 6.759259e-01 0.000000e+00
39461: 1.761468e+00 1.568807e+00 6.697248e-01 0.000000e+00
39461: 1.754545e+00 1.563636e+00 6.818182e-01 0.000000e+00
39461: 1.756757e+00 1.558559e+00 6.846847e-01 0.000000e+00
39461: 1.741071e+00 1.580357e+00 6.785714e-01 0.000000e+00
39461: 1.743363e+00 1.575221e+00 6.814159e-01 0.000000e+00
39461: 1.745614e+00 1.570175e+00 6.842105e-01 0.000000e+00
39461: 1.747826e+00 1.565217e+00 6.869565e-01 0.000000e+00
39461: 1.750000e+00 1.568966e+00 6.810345e-01 0.000000e+00
39461: 1.743590e+00 1.564103e+00 6.923077e-01 0.000000e+00
39461: 1.754237e+00 1.559322e+00 6.864407e-01 0.000000e+00
39461: 1.739496e+00 1.579832e+00 6.806723e-01 0.000000e+00
39461: 1.741667e+00 1.566667e+00 6.916667e-01 0.000000e+00
39461: 1.735537e+00 1.578512e+00 6.859504e-01 0.000000e+00
39461: 1.737705e+00 1.573770e+00 6.885246e-01 0.000000e+00
39461: 1.731707e+00 1.569106e+00 6.991870e-01 0.000000e+00
39461: 1.741935e+00 1.564516e+00 6.935484e-01 0.000000e+00
39461: 1.736000e+00 1.576000e+00 6.880000e-01 0.000000e+00
39461: 1.746032e+00 1.563492e+00 6.904762e-01 0.000000e+00
39461: 1.740157e+00 1.574803e+00 6.850394e-01 0.000000e+00
39461: 1.742188e+00 1.570312e+00 6.875000e-01 0.000000e+00
39461: 1.736434e+00 1.565891e+00 6.976744e-01 0.000000e+00
39461: 1.738462e+00 1.569231e+00 6.923077e-01 0.000000e+00
39461: 1.740458e+00 1.564885e+00 6.946565e-01 0.000000e+00
39461: 1.742424e+00 1.568182e+00 6.893939e-01 0.000000e+00
39461: 1.744361e+00 1.563910e+00 6.917293e-01 0.000000e+00
39461: 1.731343e+00 1.574627e+00 6.940299e-01 0.000000e+00
39461: 1.733333e+00 1.570370e+00 6.962963e-01 0.000000e+00
39461: 1.735294e+00 1.566176e+00 6.985294e-01 0.000000e+00
39461: 1.722628e+00 1.576642e+00 7.007299e-01 0.000000e+00
39461: 1.717391e+00 1.579710e+00 7.028986e-01 0.000000e+00
39461: 1.726619e+00 1.568345e+00 7.050360e-01 0.000000e+00
39461: 1.728571e+00 1.571429e+00 7.000000e-01 0.000000e+00
39461: 1.730496e+00 1.560284e+00 7.092199e-01 0.000000e+00
39461: 1.725352e+00 1.570423e+00 7.042254e-01 0.000000e+00
39461: 1.727273e+00 1.559441e+00 7.132867e-01 0.000000e+00
39461: 1.722222e+00 1.562500e+00 7.152778e-01 0.000000e+00
39461: 1.717241e+00 1.572414e+00 7.103448e-01 0.000000e+00
39461: 1.719178e+00 1.561644e+00 7.191781e-01 0.000000e+00
39461: 1.714286e+00 1.564626e+00 7.210884e-01 0.000000e+00
39461: 1.716216e+00 1.560811e+00 7.229730e-01 0.000000e+00
39461: 1.718121e+00 1.563758e+00 7.181208e-01 0.000000e+00
39461: 1.720000e+00 1.560000e+00 7.200000e-01 0.000000e+00
39461: 1.721854e+00 1.562914e+00 7.152318e-01 0.000000e+00
39461: 1.717105e+00 1.559211e+00 7.236842e-01 0.000000e+00
39461: 1.718954e+00 1.555556e+00 7.254902e-01 0.000000e+00
39461: 1.720779e+00 1.558442e+00 7.207792e-01 0.000000e+00
39461: 1.716129e+00 1.554839e+00 7.290323e-01 0.000000e+00
39461: 1.717949e+00 1.557692e+00 7.243590e-01 0.000000e+00
39461: 1.713376e+00 1.560510e+00 7.261146e-01 0.000000e+00
39461: 1.715190e+00 1.563291e+00 7.215190e-01 0.000000e+00
39461: 1.710692e+00 1.559748e+00 7.295597e-01 0.000000e+00
39461: 1.718750e+00 1.556250e+00 7.250000e-01 0.000000e+00
39461: 1.714286e+00 1.559006e+00 7.267081e-01 0.000000e+00
39461: 1.722222e+00 1.555556e+00 7.222222e-01 0.000000e+00
39461: 1.717791e+00 1.558282e+00 7.239264e-01 0.000000e+00
39461: 1.719512e+00 1.554878e+00 7.256098e-01 0.000000e+00
39461: 1.721212e+00 1.557576e+00 7.212121e-01 0.000000e+00
39461: 1.710843e+00 1.566265e+00 7.228916e-01 0.000000e+00
39461: 1.718563e+00 1.562874e+00 7.185629e-01 0.000000e+00
39461: 1.714286e+00 1.571429e+00 7.142857e-01 0.000000e+00
39461: 1.721893e+00 1.562130e+00 7.159763e-01 0.000000e+00
39461: 1.711765e+00 1.570588e+00 7.176471e-01 0.000000e+00
39461: 1.713450e+00 1.561404e+00 7.251462e-01 0.000000e+00
39461: 1.715116e+00 1.563953e+00 7.209302e-01 0.000000e+00
39461: 1.710983e+00 1.560694e+00 7.283237e-01 0.000000e+00
39461: 1.718391e+00 1.557471e+00 7.241379e-01 0.000000e+00
39461: 1.714286e+00 1.565714e+00 7.200000e-01 0.000000e+00
39461: 1.715909e+00 1.562500e+00 7.215909e-01 0.000000e+00
39461: 1.711864e+00 1.564972e+00 7.231638e-01 0.000000e+00
39461: 1.713483e+00 1.561798e+00 7.247191e-01 0.000000e+00
39461: 1.715084e+00 1.564246e+00 7.206704e-01 0.000000e+00
39461: 1.716667e+00 1.561111e+00 7.222222e-01 0.000000e+00
39461: 1.712707e+00 1.569061e+00 7.182320e-01 0.000000e+00
39461: 1.719780e+00 1.565934e+00 7.142857e-01 0.000000e+00
39461: 1.721311e+00 1.568306e+00 7.103825e-01 0.000000e+00
39461: 1.717391e+00 1.565217e+00 7.173913e-01 0.000000e+00
39461: 1.718919e+00 1.562162e+00 7.189189e-01 0.000000e+00
39461: 1.720430e+00 1.564516e+00 7.150538e-01 0.000000e+00
39461: 1.721925e+00 1.561497e+00 7.165775e-01 0.000000e+00
39461: 1.712766e+00 1.569149e+00 7.180851e-01 0.000000e+00
39461: 1.714286e+00 1.566138e+00 7.195767e-01 0.000000e+00
39461: 1.710526e+00 1.568421e+00 7.210526e-01 0.000000e+00
39461: 1.712042e+00 1.565445e+00 7.225131e-01 0.000000e+00
39461: 1.713542e+00 1.567708e+00 7.187500e-01 0.000000e+00
39461: 1.715026e+00 1.564767e+00 7.202073e-01 0.000000e+00
39461: 1.711340e+00 1.567010e+00 7.216495e-01 0.000000e+00
39461: 1.712821e+00 1.569231e+00 7.179487e-01 0.000000e+00
39461: 1.709184e+00 1.566327e+00 7.244898e-01 0.000000e+00
39461: 1.710660e+00 1.568528e+00 7.208122e-01 0.000000e+00
39461: 1.707071e+00 1.565657e+00 7.272727e-01 0.000000e+00
39461: 1.708543e+00 1.567839e+00 7.236181e-01 0.000000e+00
39461: 1.705000e+00 1.570000e+00 7.250000e-01 0.000000e+00
39461: 1.711443e+00 1.562189e+00 7.263682e-01 0.000000e+00
39461: 1.707921e+00 1.564356e+00 7.277228e-01 0.000000e+00
39461: 1.704433e+00 1.566502e+00 7.290640e-01 0.000000e+00
39461: 1.710784e+00 1.563725e+00 7.254902e-01 0.000000e+00
39461: 1.707317e+00 1.565854e+00 7.268293e-01 0.000000e+00
39461: 1.713592e+00 1.563107e+00 7.233010e-01 0.000000e+00
39461: 1.710145e+00 1.570048e+00 7.198068e-01 0.000000e+00
39461: 1.711538e+00 1.567308e+00 7.211538e-01 0.000000e+00
39461: 1.712919e+00 1.569378e+00 7.177033e-01 0.000000e+00
39461: 1.714286e+00 1.566667e+00 7.190476e-01 0.000000e+00
39461: 1.706161e+00 1.578199e+00 7.156398e-01 0.000000e+00
39461: 1.712264e+00 1.570755e+00 7.169811e-01 0.000000e+00
39461: 1.704225e+00 1.572770e+00 7.230047e-01 0.000000e+00
39461: 1.705607e+00 1.565421e+00 7.289720e-01 0.000000e+00
39461: 1.706977e+00 1.567442e+00 7.255814e-01 0.000000e+00
39461: 1.703704e+00 1.569444e+00 7.268519e-01 0.000000e+00
39461: 1.709677e+00 1.566820e+00 7.235023e-01 0.000000e+00
39461: 1.706422e+00 1.568807e+00 7.247706e-01 0.000000e+00
39461: 1.707763e+00 1.570776e+00 7.214612e-01 0.000000e+00
39461: 1.704545e+00 1.563636e+00 7.318182e-01 0.000000e+00
39461: 1.705882e+00 1.565611e+00 7.285068e-01 0.000000e+00
39461: 1.702703e+00 1.563063e+00 7.342342e-01 0.000000e+00
39461: 1.708520e+00 1.560538e+00 7.309417e-01 0.000000e+00
39461: 1.709821e+00 1.562500e+00 7.276786e-01 0.000000e+00
39461: 1.711111e+00 1.560000e+00 7.288889e-01 0.000000e+00
39461: 1.712389e+00 1.561947e+00 7.256637e-01 0.000000e+00
39461: 1.709251e+00 1.559471e+00 7.312775e-01 0.000000e+00
39461: 1.706140e+00 1.561404e+00 7.324561e-01 0.000000e+00
39461: 1.711790e+00 1.558952e+00 7.292576e-01 0.000000e+00
39461: 1.713043e+00 1.560870e+00 7.260870e-01 0.000000e+00
39461: 1.709957e+00 1.558442e+00 7.316017e-01 0.000000e+00
39461: 1.715517e+00 1.556034e+00 7.284483e-01 0.000000e+00
39461: 1.712446e+00 1.562232e+00 7.253219e-01 0.000000e+00
39461: 1.713675e+00 1.559829e+00 7.264957e-01 0.000000e+00
39461: 1.710638e+00 1.561702e+00 7.276596e-01 0.000000e+00
39461: 1.716102e+00 1.559322e+00 7.245763e-01 0.000000e+00
39461: 1.708861e+00 1.565401e+00 7.257384e-01 0.000000e+00
39461: 1.714286e+00 1.563025e+00 7.226891e-01 0.000000e+00
39461: 1.711297e+00 1.569038e+00 7.196653e-01 0.000000e+00
39461: 1.712500e+00 1.566667e+00 7.208333e-01 0.000000e+00
39461: 1.709544e+00 1.568465e+00 7.219917e-01 0.000000e+00
39461: 1.710744e+00 1.566116e+00 7.231405e-01 0.000000e+00
39461: 1.711934e+00 1.567901e+00 7.201646e-01 0.000000e+00
39461: 1.713115e+00 1.565574e+00 7.213115e-01 0.000000e+00
39461: 1.710204e+00 1.567347e+00 7.224490e-01 0.000000e+00
39461: 1.715447e+00 1.565041e+00 7.195122e-01 0.000000e+00
39461: 1.712551e+00 1.566802e+00 7.206478e-01 0.000000e+00
39461: 1.717742e+00 1.564516e+00 7.177419e-01 0.000000e+00
39461: 1.714859e+00 1.570281e+00 7.148594e-01 0.000000e+00
39461: 1.716000e+00 1.564000e+00 7.200000e-01 0.000000e+00
39461: 1.713147e+00 1.569721e+00 7.171315e-01 0.000000e+00
39461: 1.714286e+00 1.567460e+00 7.182540e-01 0.000000e+00
39461: 1.711462e+00 1.573123e+00 7.154150e-01 0.000000e+00
39461: 1.712598e+00 1.570866e+00 7.165354e-01 0.000000e+00
39461: 1.709804e+00 1.572549e+00 7.176471e-01 0.000000e+00
39461: 1.710938e+00 1.570312e+00 7.187500e-01 0.000000e+00
39461: 1.708171e+00 1.568093e+00 7.237354e-01 0.000000e+00
39461: 1.713178e+00 1.565891e+00 7.209302e-01 0.000000e+00
39461: 1.714286e+00 1.567568e+00 7.181467e-01 0.000000e+00
39461: 1.715385e+00 1.565385e+00 7.192308e-01 0.000000e+00
39461: 1.712644e+00 1.570881e+00 7.164751e-01 0.000000e+00
39461: 1.709924e+00 1.572519e+00 7.175573e-01 0.000000e+00
39461: 1.711027e+00 1.566540e+00 7.224335e-01 0.000000e+00
39461: 1.712121e+00 1.568182e+00 7.196970e-01 0.000000e+00
39461: 1.713208e+00 1.566038e+00 7.207547e-01 0.000000e+00
39461: 1.710526e+00 1.567669e+00 7.218045e-01 0.000000e+00
39461: 1.711610e+00 1.565543e+00 7.228464e-01 0.000000e+00
39461: 1.708955e+00 1.570896e+00 7.201493e-01 0.000000e+00
39461: 1.713755e+00 1.565056e+00 7.211896e-01 0.000000e+00
39461: 1.714815e+00 1.566667e+00 7.185185e-01 0.000000e+00
39461: 1.712177e+00 1.564576e+00 7.232472e-01 0.000000e+00
39461: 1.713235e+00 1.562500e+00 7.242647e-01 0.000000e+00
39461: 1.710623e+00 1.564103e+00 7.252747e-01 0.000000e+00
39461: 1.715328e+00 1.562044e+00 7.226277e-01 0.000000e+00
39461: 1.716364e+00 1.563636e+00 7.200000e-01 0.000000e+00
39461: 1.717391e+00 1.561594e+00 7.210145e-01 0.000000e+00
39461: 1.718412e+00 1.563177e+00 7.184116e-01 0.000000e+00
39461: 1.719424e+00 1.561151e+00 7.194245e-01 0.000000e+00
39461: 1.716846e+00 1.562724e+00 7.204301e-01 0.000000e+00
39461: 1.721429e+00 1.560714e+00 7.178571e-01 0.000000e+00
39461: 1.718861e+00 1.562278e+00 7.188612e-01 0.000000e+00
39461: 1.719858e+00 1.560284e+00 7.198582e-01 0.000000e+00
39461: 1.720848e+00 1.561837e+00 7.173145e-01 0.000000e+00
39461: 1.718310e+00 1.559859e+00 7.218310e-01 0.000000e+00
39461: 1.719298e+00 1.557895e+00 7.228070e-01 0.000000e+00
39461: 1.713287e+00 1.562937e+00 7.237762e-01 0.000000e+00
39461: 1.710801e+00 1.567944e+00 7.212544e-01 0.000000e+00
39461: 1.711806e+00 1.569444e+00 7.187500e-01 0.000000e+00
39461: 1.709343e+00 1.567474e+00 7.231834e-01 0.000000e+00
39461: 1.710345e+00 1.565517e+00 7.241379e-01 0.000000e+00
39461: 1.711340e+00 1.567010e+00 7.216495e-01 0.000000e+00
39461: 1.708904e+00 1.565068e+00 7.260274e-01 0.000000e+00
39461: 1.709898e+00 1.566553e+00 7.235495e-01 0.000000e+00
39461: 1.707483e+00 1.564626e+00 7.278912e-01 0.000000e+00
39461: 1.708475e+00 1.566102e+00 7.254237e-01 0.000000e+00
39461: 1.706081e+00 1.567568e+00 7.263514e-01 0.000000e+00
39461: 1.710438e+00 1.565657e+00 7.239057e-01 0.000000e+00
39461: 1.711409e+00 1.567114e+00 7.214765e-01 0.000000e+00
39461: 1.709030e+00 1.565217e+00 7.257525e-01 0.000000e+00
39461: 1.713333e+00 1.563333e+00 7.233333e-01 0.000000e+00
39461: 1.710963e+00 1.564784e+00 7.242525e-01 0.000000e+00
39461: 1.715232e+00 1.562914e+00 7.218543e-01 0.000000e+00
39461: 1.712871e+00 1.564356e+00 7.227723e-01 0.000000e+00
39461: 1.713816e+00 1.565789e+00 7.203947e-01 0.000000e+00
39461: 1.711475e+00 1.563934e+00 7.245902e-01 0.000000e+00
39461: 1.712418e+00 1.565359e+00 7.222222e-01 0.000000e+00
39461: 1.710098e+00 1.563518e+00 7.263844e-01 0.000000e+00
39461: 1.707792e+00 1.564935e+00 7.272727e-01 0.000000e+00
39461: 1.708738e+00 1.563107e+00 7.281553e-01 0.000000e+00
39461: 1.706452e+00 1.564516e+00 7.290323e-01 0.000000e+00
39461: 1.707395e+00 1.562701e+00 7.299035e-01 0.000000e+00
39461: 1.705128e+00 1.564103e+00 7.307692e-01 0.000000e+00
39461: 1.706070e+00 1.565495e+00 7.284345e-01 0.000000e+00
39461: 1.707006e+00 1.563694e+00 7.292994e-01 0.000000e+00
39461: 1.704762e+00 1.568254e+00 7.269841e-01 0.000000e+00
39461: 1.705696e+00 1.569620e+00 7.246835e-01 0.000000e+00
39461: 1.703470e+00 1.567823e+00 7.287066e-01 0.000000e+00
39461: 1.704403e+00 1.569182e+00 7.264151e-01 0.000000e+00
39461: 1.705329e+00 1.567398e+00 7.272727e-01 0.000000e+00
39461: 1.706250e+00 1.568750e+00 7.250000e-01 0.000000e+00
39461: 1.704050e+00 1.566978e+00 7.289720e-01 0.000000e+00
39461: 1.704969e+00 1.565217e+00 7.298137e-01 0.000000e+00
39461: 1.702786e+00 1.566563e+00 7.306502e-01 0.000000e+00
39461: 1.700617e+00 1.567901e+00 7.314815e-01 0.000000e+00
39461: 1.701538e+00 1.566154e+00 7.323077e-01 0.000000e+00
39461: 1.699387e+00 1.567485e+00 7.331288e-01 0.000000e+00
39461: 1.697248e+00 1.568807e+00 7.339450e-01 0.000000e+00
39461: 1.698171e+00 1.567073e+00 7.347561e-01 0.000000e+00
39461: 1.699088e+00 1.568389e+00 7.325228e-01 0.000000e+00
39461: 1.700000e+00 1.566667e+00 7.333333e-01 0.000000e+00
39461: 1.697885e+00 1.567976e+00 7.341390e-01 0.000000e+00
39461: 1.701807e+00 1.566265e+00 7.319277e-01 0.000000e+00
39461: 1.702703e+00 1.567568e+00 7.297297e-01 0.000000e+00
39461: 1.703593e+00 1.565868e+00 7.305389e-01 0.000000e+00
39461: 1.701493e+00 1.567164e+00 7.313433e-01 0.000000e+00
39461: 1.705357e+00 1.565476e+00 7.291667e-01 0.000000e+00
39461: 1.703264e+00 1.569733e+00 7.270030e-01 0.000000e+00
39461: 1.704142e+00 1.568047e+00 7.278107e-01 0.000000e+00
39461: 1.705015e+00 1.569322e+00 7.256637e-01 0.000000e+00
39461: 1.702941e+00 1.567647e+00 7.294118e-01 0.000000e+00
39461: 1.706745e+00 1.565982e+00 7.272727e-01 0.000000e+00
39461: 1.704678e+00 1.567251e+00 7.280702e-01 0.000000e+00
39461: 1.705539e+00 1.565598e+00 7.288630e-01 0.000000e+00
39461: 1.703488e+00 1.569767e+00 7.267442e-01 0.000000e+00
39461: 1.707246e+00 1.568116e+00 7.246377e-01 0.000000e+00
39461: 1.708092e+00 1.569364e+00 7.225434e-01 0.000000e+00
39461: 1.706052e+00 1.567723e+00 7.262248e-01 0.000000e+00
39461: 1.706897e+00 1.568966e+00 7.241379e-01 0.000000e+00
39461: 1.702006e+00 1.573066e+00 7.249284e-01 0.000000e+00
39461: 1.702857e+00 1.571429e+00 7.257143e-01 0.000000e+00
39461: 1.700855e+00 1.569801e+00 7.293447e-01 0.000000e+00
39461: 1.701705e+00 1.568182e+00 7.301136e-01 0.000000e+00
39461: 1.702550e+00 1.569405e+00 7.280453e-01 0.000000e+00
39461: 1.700565e+00 1.567797e+00 7.316384e-01 0.000000e+00
39461: 1.704225e+00 1.566197e+00 7.295775e-01 0.000000e+00
39461: 1.702247e+00 1.570225e+00 7.275281e-01 0.000000e+00
39461: 1.705882e+00 1.565826e+00 7.282913e-01 0.000000e+00
39461: 1.703911e+00 1.567039e+00 7.290503e-01 0.000000e+00
39461: 1.704735e+00 1.565460e+00 7.298050e-01 0.000000e+00
39461: 1.702778e+00 1.569444e+00 7.277778e-01 0.000000e+00
39461: 1.703601e+00 1.570637e+00 7.257618e-01 0.000000e+00
39461: 1.701657e+00 1.566298e+00 7.320442e-01 0.000000e+00
39461: 1.705234e+00 1.564738e+00 7.300275e-01 0.000000e+00
39461: 1.703297e+00 1.565934e+00 7.307692e-01 0.000000e+00
39461: 1.706849e+00 1.564384e+00 7.287671e-01 0.000000e+00
39461: 1.707650e+00 1.565574e+00 7.267760e-01 0.000000e+00
39461: 1.705722e+00 1.566757e+00 7.275204e-01 0.000000e+00
39461: 1.706522e+00 1.567935e+00 7.255435e-01 0.000000e+00
39461: 1.701897e+00 1.571816e+00 7.262873e-01 0.000000e+00
39461: 1.705405e+00 1.567568e+00 7.270270e-01 0.000000e+00
39461: 1.703504e+00 1.568733e+00 7.277628e-01 0.000000e+00
39461: 1.704301e+00 1.569892e+00 7.258065e-01 0.000000e+00
39461: 1.702413e+00 1.568365e+00 7.292225e-01 0.000000e+00
39461: 1.705882e+00 1.566845e+00 7.272727e-01 0.000000e+00
39461: 1.704000e+00 1.570667e+00 7.253333e-01 0.000000e+00
39461: 1.704787e+00 1.566489e+00 7.287234e-01 0.000000e+00
39461: 1.702918e+00 1.567639e+00 7.294430e-01 0.000000e+00
39461: 1.706349e+00 1.566138e+00 7.275132e-01 0.000000e+00
39461: 1.704485e+00 1.569921e+00 7.255937e-01 0.000000e+00
