Forked 39245
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 39245)
39245: Started!
39245: Number of players: 4, position: 0, number of turns: 1000
39245: Random seed: 1151850434
Strategy 0: first ans is 0
Forked 39246
Starting to reopen 0 and 1
Calling execv `tournament0/elexunix.py` (pid 39246)
Strategy 1: first ans is 0
Forked 39270
Starting to reopen 0 and 1
Calling execv `tournament0/fedro.py` (pid 39270)
Strategy 2: first ans is 0
Forked 39294
Starting to reopen 0 and 1
Calling execv `tournament0/pzakorko.py` (pid 39294)
Strategy 3: first ans is 0
39245: 4.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
39245: 3.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00
39245: 3.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00
39245: 2.500000e+00 1.000000e+00 5.000000e-01 0.000000e+00
39245: 2.400000e+00 1.000000e+00 6.000000e-01 0.000000e+00
39245: 2.166667e+00 1.000000e+00 6.666667e-01 1.666667e-01
39245: 2.142857e+00 1.000000e+00 7.142857e-01 1.428571e-01
39245: 2.125000e+00 1.125000e+00 6.250000e-01 1.250000e-01
39245: 2.111111e+00 1.111111e+00 6.666667e-01 1.111111e-01
39245: 2.000000e+00 1.100000e+00 8.000000e-01 1.000000e-01
39245: 2.000000e+00 1.181818e+00 7.272727e-01 9.090909e-02
39245: 2.000000e+00 1.166667e+00 7.500000e-01 8.333333e-02
39245: 1.923077e+00 1.230769e+00 7.692308e-01 7.692308e-02
39245: 2.000000e+00 1.214286e+00 7.142857e-01 7.142857e-02
39245: 2.000000e+00 1.266667e+00 6.666667e-01 6.666667e-02
39245: 2.000000e+00 1.250000e+00 6.875000e-01 6.250000e-02
39245: 1.941176e+00 1.352941e+00 6.470588e-01 5.882353e-02
39245: 2.000000e+00 1.333333e+00 6.111111e-01 5.555556e-02
39245: 2.000000e+00 1.315789e+00 6.315789e-01 5.263158e-02
39245: 2.000000e+00 1.300000e+00 6.500000e-01 5.000000e-02
39245: 2.000000e+00 1.285714e+00 6.190476e-01 9.523810e-02
39245: 2.000000e+00 1.272727e+00 5.909091e-01 1.363636e-01
39245: 2.000000e+00 1.304348e+00 5.652174e-01 1.304348e-01
39245: 2.041667e+00 1.291667e+00 5.416667e-01 1.250000e-01
39245: 2.000000e+00 1.280000e+00 6.000000e-01 1.200000e-01
39245: 2.000000e+00 1.269231e+00 5.769231e-01 1.538462e-01
39245: 2.037037e+00 1.259259e+00 5.555556e-01 1.481481e-01
39245: 2.071429e+00 1.250000e+00 5.357143e-01 1.428571e-01
39245: 2.068966e+00 1.241379e+00 5.517241e-01 1.379310e-01
39245: 2.066667e+00 1.233333e+00 5.666667e-01 1.333333e-01
39245: 2.096774e+00 1.225806e+00 5.483871e-01 1.290323e-01
39245: 2.093750e+00 1.218750e+00 5.312500e-01 1.562500e-01
39245: 2.090909e+00 1.242424e+00 5.151515e-01 1.515152e-01
39245: 2.088235e+00 1.264706e+00 5.000000e-01 1.470588e-01
39245: 2.085714e+00 1.257143e+00 5.142857e-01 1.428571e-01
39245: 2.111111e+00 1.250000e+00 5.000000e-01 1.388889e-01
39245: 2.081081e+00 1.270270e+00 4.864865e-01 1.621622e-01
39245: 2.105263e+00 1.263158e+00 4.736842e-01 1.578947e-01
39245: 2.102564e+00 1.282051e+00 4.615385e-01 1.538462e-01
39245: 2.100000e+00 1.275000e+00 4.750000e-01 1.500000e-01
39245: 2.097561e+00 1.292683e+00 4.634146e-01 1.463415e-01
