Forked 42766
Starting to reopen 0 and 1
Calling execv `tournament0/elexunix.py` (pid 42766)
Strategy 0: first ans is 1
Forked 42790
Starting to reopen 0 and 1
Calling execv `tournament0/the_best_strategy.py` (pid 42790)
Strategy 1: first ans is 0
Forked 42791
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 42791)
42791: Started!
42791: Number of players: 3, position: 2, number of turns: 1000
42791: Random seed: 562555261
42791: 1.558824e+00 1.245098e+00 1.960784e-01
42791: 1.563107e+00 1.233010e+00 2.038835e-01
42791: 1.567308e+00 1.230769e+00 2.019231e-01
42791: 1.571429e+00 1.228571e+00 2.000000e-01
42791: 1.566038e+00 1.235849e+00 1.981132e-01
42791: 1.570093e+00 1.233645e+00 1.962617e-01
42791: 1.564815e+00 1.240741e+00 1.944444e-01
42791: 1.559633e+00 1.247706e+00 1.926606e-01
42791: 1.572727e+00 1.236364e+00 1.909091e-01
42791: 1.567568e+00 1.234234e+00 1.981982e-01
42791: 1.571429e+00 1.232143e+00 1.964286e-01
42791: 1.566372e+00 1.230088e+00 2.035398e-01
42791: 1.561404e+00 1.228070e+00 2.105263e-01
42791: 1.573913e+00 1.217391e+00 2.086957e-01
42791: 1.568966e+00 1.224138e+00 2.068966e-01
42791: 1.572650e+00 1.222222e+00 2.051282e-01
42791: 1.576271e+00 1.220339e+00 2.033898e-01
42791: 1.563025e+00 1.235294e+00 2.016807e-01
42791: 1.575000e+00 1.225000e+00 2.000000e-01
42791: 1.570248e+00 1.231405e+00 1.983471e-01
42791: 1.573770e+00 1.229508e+00 1.967213e-01
42791: 1.577236e+00 1.227642e+00 1.951220e-01
42791: 1.580645e+00 1.225806e+00 1.935484e-01
42791: 1.584000e+00 1.224000e+00 1.920000e-01
42791: 1.579365e+00 1.222222e+00 1.984127e-01
42791: 1.574803e+00 1.220472e+00 2.047244e-01
42791: 1.570312e+00 1.218750e+00 2.109375e-01
42791: 1.565891e+00 1.224806e+00 2.093023e-01
42791: 1.561538e+00 1.223077e+00 2.153846e-01
42791: 1.564885e+00 1.221374e+00 2.137405e-01
42791: 1.568182e+00 1.212121e+00 2.196970e-01
42791: 1.571429e+00 1.203008e+00 2.255639e-01
42791: 1.567164e+00 1.208955e+00 2.238806e-01
42791: 1.562963e+00 1.207407e+00 2.296296e-01
42791: 1.573529e+00 1.198529e+00 2.279412e-01
42791: 1.569343e+00 1.204380e+00 2.262774e-01
42791: 1.572464e+00 1.202899e+00 2.246377e-01
42791: 1.568345e+00 1.201439e+00 2.302158e-01
42791: 1.578571e+00 1.192857e+00 2.285714e-01
42791: 1.574468e+00 1.198582e+00 2.269504e-01
42791: 1.570423e+00 1.204225e+00 2.253521e-01
42791: 1.566434e+00 1.202797e+00 2.307692e-01
42791: 1.569444e+00 1.201389e+00 2.291667e-01
42791: 1.572414e+00 1.200000e+00 2.275862e-01
42791: 1.575342e+00 1.198630e+00 2.260274e-01
42791: 1.564626e+00 1.210884e+00 2.244898e-01
42791: 1.574324e+00 1.202703e+00 2.229730e-01
42791: 1.577181e+00 1.201342e+00 2.214765e-01
42791: 1.573333e+00 1.206667e+00 2.200000e-01
42791: 1.576159e+00 1.205298e+00 2.185430e-01
42791: 1.572368e+00 1.210526e+00 2.171053e-01
42791: 1.568627e+00 1.209150e+00 2.222222e-01
42791: 1.577922e+00 1.201299e+00 2.207792e-01
42791: 1.580645e+00 1.200000e+00 2.193548e-01
42791: 1.576923e+00 1.198718e+00 2.243590e-01
42791: 1.579618e+00 1.197452e+00 2.229299e-01
42791: 1.582278e+00 1.196203e+00 2.215190e-01
42791: 1.578616e+00 1.201258e+00 2.201258e-01
42791: 1.568750e+00 1.206250e+00 2.250000e-01
42791: 1.571429e+00 1.204969e+00 2.236025e-01
42791: 1.574074e+00 1.203704e+00 2.222222e-01
42791: 1.570552e+00 1.208589e+00 2.208589e-01
42791: 1.567073e+00 1.207317e+00 2.256098e-01
42791: 1.569697e+00 1.200000e+00 2.303030e-01
42791: 1.572289e+00 1.192771e+00 2.349398e-01
42791: 1.574850e+00 1.191617e+00 2.335329e-01
42791: 1.577381e+00 1.190476e+00 2.321429e-01
42791: 1.579882e+00 1.189349e+00 2.307692e-01
42791: 1.576471e+00 1.188235e+00 2.352941e-01
42791: 1.578947e+00 1.187135e+00 2.339181e-01
42791: 1.575581e+00 1.191860e+00 2.325581e-01
42791: 1.572254e+00 1.190751e+00 2.369942e-01
42791: 1.574713e+00 1.189655e+00 2.356322e-01
42791: 1.577143e+00 1.188571e+00 2.342857e-01
42791: 1.573864e+00 1.193182e+00 2.329545e-01
42791: 1.576271e+00 1.192090e+00 2.316384e-01
42791: 1.573034e+00 1.191011e+00 2.359551e-01
42791: 1.564246e+00 1.201117e+00 2.346369e-01
42791: 1.561111e+00 1.205556e+00 2.333333e-01
42791: 1.569061e+00 1.198895e+00 2.320442e-01
42791: 1.571429e+00 1.197802e+00 2.307692e-01
42791: 1.568306e+00 1.196721e+00 2.349727e-01
42791: 1.565217e+00 1.201087e+00 2.336957e-01
42791: 1.567568e+00 1.200000e+00 2.324324e-01
42791: 1.569892e+00 1.198925e+00 2.311828e-01
42791: 1.572193e+00 1.197861e+00 2.299465e-01
42791: 1.574468e+00 1.196809e+00 2.287234e-01
42791: 1.571429e+00 1.195767e+00 2.328042e-01
42791: 1.568421e+00 1.194737e+00 2.368421e-01
42791: 1.570681e+00 1.193717e+00 2.356021e-01
42791: 1.567708e+00 1.197917e+00 2.343750e-01
42791: 1.569948e+00 1.191710e+00 2.383420e-01
42791: 1.572165e+00 1.190722e+00 2.371134e-01
42791: 1.569231e+00 1.194872e+00 2.358974e-01
42791: 1.576531e+00 1.188776e+00 2.346939e-01
42791: 1.578680e+00 1.187817e+00 2.335025e-01
42791: 1.570707e+00 1.196970e+00 2.323232e-01
42791: 1.572864e+00 1.195980e+00 2.311558e-01
42791: 1.570000e+00 1.200000e+00 2.300000e-01
42791: 1.572139e+00 1.199005e+00 2.288557e-01
42791: 1.564356e+00 1.207921e+00 2.277228e-01
42791: 1.566502e+00 1.201970e+00 2.315271e-01
42791: 1.573529e+00 1.196078e+00 2.303922e-01
42791: 1.570732e+00 1.195122e+00 2.341463e-01
42791: 1.567961e+00 1.194175e+00 2.378641e-01
42791: 1.574879e+00 1.188406e+00 2.367150e-01
42791: 1.572115e+00 1.192308e+00 2.355769e-01
42791: 1.564593e+00 1.200957e+00 2.344498e-01
42791: 1.571429e+00 1.195238e+00 2.333333e-01
42791: 1.573460e+00 1.194313e+00 2.322275e-01
42791: 1.570755e+00 1.198113e+00 2.311321e-01
42791: 1.568075e+00 1.197183e+00 2.347418e-01
42791: 1.565421e+00 1.196262e+00 2.383178e-01
42791: 1.567442e+00 1.195349e+00 2.372093e-01
42791: 1.564815e+00 1.194444e+00 2.407407e-01
42791: 1.566820e+00 1.188940e+00 2.442396e-01
42791: 1.573394e+00 1.183486e+00 2.431193e-01
42791: 1.575342e+00 1.182648e+00 2.420091e-01
42791: 1.577273e+00 1.181818e+00 2.409091e-01
42791: 1.574661e+00 1.185520e+00 2.398190e-01
42791: 1.572072e+00 1.189189e+00 2.387387e-01
42791: 1.569507e+00 1.192825e+00 2.376682e-01
42791: 1.571429e+00 1.191964e+00 2.366071e-01
42791: 1.573333e+00 1.191111e+00 2.355556e-01
42791: 1.575221e+00 1.190265e+00 2.345133e-01
42791: 1.577093e+00 1.189427e+00 2.334802e-01
42791: 1.574561e+00 1.188596e+00 2.368421e-01
42791: 1.576419e+00 1.187773e+00 2.358079e-01
42791: 1.573913e+00 1.191304e+00 2.347826e-01
42791: 1.571429e+00 1.190476e+00 2.380952e-01
42791: 1.573276e+00 1.189655e+00 2.370690e-01
42791: 1.570815e+00 1.193133e+00 2.360515e-01
42791: 1.568376e+00 1.192308e+00 2.393162e-01
42791: 1.570213e+00 1.191489e+00 2.382979e-01
42791: 1.572034e+00 1.190678e+00 2.372881e-01
42791: 1.569620e+00 1.194093e+00 2.362869e-01
42791: 1.571429e+00 1.189076e+00 2.394958e-01
42791: 1.573222e+00 1.188285e+00 2.384937e-01
42791: 1.566667e+00 1.191667e+00 2.416667e-01
42791: 1.568465e+00 1.190871e+00 2.406639e-01
42791: 1.574380e+00 1.185950e+00 2.396694e-01
42791: 1.572016e+00 1.185185e+00 2.427984e-01
42791: 1.565574e+00 1.192623e+00 2.418033e-01
42791: 1.563265e+00 1.191837e+00 2.448980e-01
42791: 1.565041e+00 1.191057e+00 2.439024e-01
42791: 1.570850e+00 1.186235e+00 2.429150e-01
42791: 1.564516e+00 1.189516e+00 2.459677e-01
42791: 1.570281e+00 1.184739e+00 2.449799e-01
42791: 1.568000e+00 1.184000e+00 2.480000e-01
42791: 1.573705e+00 1.179283e+00 2.470120e-01
42791: 1.571429e+00 1.182540e+00 2.460317e-01
42791: 1.573123e+00 1.181818e+00 2.450593e-01
42791: 1.570866e+00 1.181102e+00 2.480315e-01
42791: 1.568627e+00 1.180392e+00 2.509804e-01
42791: 1.566406e+00 1.183594e+00 2.500000e-01
42791: 1.571984e+00 1.178988e+00 2.490272e-01
42791: 1.573643e+00 1.178295e+00 2.480620e-01
42791: 1.575290e+00 1.177606e+00 2.471042e-01
42791: 1.573077e+00 1.176923e+00 2.500000e-01
42791: 1.570881e+00 1.180077e+00 2.490421e-01
42791: 1.564885e+00 1.183206e+00 2.519084e-01
42791: 1.566540e+00 1.178707e+00 2.547529e-01
42791: 1.568182e+00 1.178030e+00 2.537879e-01
42791: 1.569811e+00 1.177358e+00 2.528302e-01
42791: 1.571429e+00 1.172932e+00 2.556391e-01
42791: 1.573034e+00 1.172285e+00 2.546816e-01
42791: 1.574627e+00 1.171642e+00 2.537313e-01
42791: 1.572491e+00 1.171004e+00 2.565056e-01
42791: 1.570370e+00 1.174074e+00 2.555556e-01
42791: 1.571956e+00 1.173432e+00 2.546125e-01
42791: 1.569853e+00 1.176471e+00 2.536765e-01
42791: 1.571429e+00 1.175824e+00 2.527473e-01
42791: 1.572993e+00 1.175182e+00 2.518248e-01
42791: 1.574545e+00 1.174545e+00 2.509091e-01
42791: 1.576087e+00 1.173913e+00 2.500000e-01
42791: 1.570397e+00 1.180505e+00 2.490975e-01
42791: 1.568345e+00 1.183453e+00 2.482014e-01
42791: 1.569892e+00 1.182796e+00 2.473118e-01
42791: 1.567857e+00 1.185714e+00 2.464286e-01
42791: 1.569395e+00 1.185053e+00 2.455516e-01
42791: 1.574468e+00 1.180851e+00 2.446809e-01
42791: 1.568905e+00 1.183746e+00 2.473498e-01
42791: 1.570423e+00 1.183099e+00 2.464789e-01
42791: 1.568421e+00 1.185965e+00 2.456140e-01
42791: 1.569930e+00 1.185315e+00 2.447552e-01
42791: 1.567944e+00 1.188153e+00 2.439024e-01
42791: 1.572917e+00 1.184028e+00 2.430556e-01
42791: 1.574394e+00 1.183391e+00 2.422145e-01
42791: 1.575862e+00 1.182759e+00 2.413793e-01
42791: 1.570447e+00 1.189003e+00 2.405498e-01
42791: 1.568493e+00 1.188356e+00 2.431507e-01
42791: 1.569966e+00 1.187713e+00 2.423208e-01
42791: 1.568027e+00 1.190476e+00 2.414966e-01
42791: 1.566102e+00 1.193220e+00 2.406780e-01
42791: 1.567568e+00 1.192568e+00 2.398649e-01
42791: 1.569024e+00 1.191919e+00 2.390572e-01
42791: 1.570470e+00 1.191275e+00 2.382550e-01
42791: 1.568562e+00 1.193980e+00 2.374582e-01
42791: 1.570000e+00 1.193333e+00 2.366667e-01
42791: 1.568106e+00 1.192691e+00 2.392027e-01
42791: 1.572848e+00 1.188742e+00 2.384106e-01
42791: 1.570957e+00 1.191419e+00 2.376238e-01
42791: 1.565789e+00 1.194079e+00 2.401316e-01
42791: 1.567213e+00 1.193443e+00 2.393443e-01
42791: 1.571895e+00 1.189542e+00 2.385621e-01
42791: 1.573290e+00 1.188925e+00 2.377850e-01
42791: 1.571429e+00 1.191558e+00 2.370130e-01
42791: 1.572816e+00 1.190939e+00 2.362460e-01
42791: 1.570968e+00 1.190323e+00 2.387097e-01
42791: 1.572347e+00 1.189711e+00 2.379421e-01
42791: 1.573718e+00 1.189103e+00 2.371795e-01
42791: 1.571885e+00 1.191693e+00 2.364217e-01
42791: 1.573248e+00 1.191083e+00 2.356688e-01
42791: 1.571429e+00 1.193651e+00 2.349206e-01
42791: 1.569620e+00 1.193038e+00 2.373418e-01
42791: 1.570978e+00 1.192429e+00 2.365931e-01
42791: 1.572327e+00 1.191824e+00 2.358491e-01
42791: 1.573668e+00 1.191223e+00 2.351097e-01
42791: 1.571875e+00 1.193750e+00 2.343750e-01
42791: 1.566978e+00 1.196262e+00 2.367601e-01
42791: 1.565217e+00 1.198758e+00 2.360248e-01
42791: 1.569659e+00 1.195046e+00 2.352941e-01
42791: 1.574074e+00 1.191358e+00 2.345679e-01
42791: 1.575385e+00 1.190769e+00 2.338462e-01
42791: 1.576687e+00 1.190184e+00 2.331288e-01
42791: 1.574924e+00 1.192661e+00 2.324159e-01
42791: 1.573171e+00 1.195122e+00 2.317073e-01
42791: 1.574468e+00 1.194529e+00 2.310030e-01
42791: 1.572727e+00 1.193939e+00 2.333333e-01
42791: 1.574018e+00 1.193353e+00 2.326284e-01
42791: 1.572289e+00 1.195783e+00 2.319277e-01
42791: 1.570571e+00 1.195195e+00 2.342342e-01
42791: 1.565868e+00 1.200599e+00 2.335329e-01
42791: 1.567164e+00 1.200000e+00 2.328358e-01
42791: 1.565476e+00 1.199405e+00 2.351190e-01
42791: 1.566766e+00 1.195846e+00 2.373887e-01
42791: 1.568047e+00 1.192308e+00 2.396450e-01
42791: 1.572271e+00 1.188791e+00 2.389381e-01
42791: 1.567647e+00 1.194118e+00 2.382353e-01
42791: 1.568915e+00 1.193548e+00 2.375367e-01
42791: 1.570175e+00 1.190058e+00 2.397661e-01
42791: 1.568513e+00 1.192420e+00 2.390671e-01
42791: 1.569767e+00 1.191860e+00 2.383721e-01
42791: 1.573913e+00 1.188406e+00 2.376812e-01
42791: 1.572254e+00 1.190751e+00 2.369942e-01
42791: 1.570605e+00 1.193084e+00 2.363112e-01
42791: 1.566092e+00 1.198276e+00 2.356322e-01
42791: 1.567335e+00 1.197708e+00 2.349570e-01
42791: 1.568571e+00 1.197143e+00 2.342857e-01
42791: 1.569801e+00 1.193732e+00 2.364672e-01
42791: 1.571023e+00 1.193182e+00 2.357955e-01
42791: 1.569405e+00 1.192635e+00 2.379603e-01
42791: 1.570621e+00 1.192090e+00 2.372881e-01
42791: 1.571831e+00 1.191549e+00 2.366197e-01
42791: 1.573034e+00 1.191011e+00 2.359551e-01
42791: 1.571429e+00 1.193277e+00 2.352941e-01
42791: 1.569832e+00 1.195531e+00 2.346369e-01
42791: 1.568245e+00 1.197772e+00 2.339833e-01
42791: 1.572222e+00 1.194444e+00 2.333333e-01
42791: 1.573407e+00 1.193906e+00 2.326870e-01
42791: 1.569061e+00 1.196133e+00 2.348066e-01
42791: 1.573003e+00 1.192837e+00 2.341598e-01
42791: 1.571429e+00 1.195055e+00 2.335165e-01
42791: 1.569863e+00 1.197260e+00 2.328767e-01
42791: 1.573770e+00 1.193989e+00 2.322404e-01
42791: 1.572207e+00 1.193460e+00 2.343324e-01
42791: 1.573370e+00 1.192935e+00 2.336957e-01
42791: 1.571816e+00 1.192412e+00 2.357724e-01
42791: 1.570270e+00 1.194595e+00 2.351351e-01
42791: 1.568733e+00 1.196765e+00 2.345013e-01
42791: 1.569892e+00 1.196237e+00 2.338710e-01
42791: 1.571046e+00 1.193029e+00 2.359249e-01
42791: 1.572193e+00 1.192513e+00 2.352941e-01
42791: 1.573333e+00 1.192000e+00 2.346667e-01
42791: 1.571809e+00 1.191489e+00 2.367021e-01
42791: 1.570292e+00 1.190981e+00 2.387268e-01
42791: 1.566138e+00 1.195767e+00 2.380952e-01
42791: 1.564644e+00 1.197889e+00 2.374670e-01
42791: 1.565789e+00 1.197368e+00 2.368421e-01
42791: 1.566929e+00 1.196850e+00 2.362205e-01
42791: 1.570681e+00 1.193717e+00 2.356021e-01
42791: 1.569191e+00 1.195822e+00 2.349869e-01
42791: 1.570312e+00 1.195312e+00 2.343750e-01
42791: 1.568831e+00 1.194805e+00 2.363636e-01
42791: 1.567358e+00 1.194301e+00 2.383420e-01
42791: 1.568475e+00 1.193798e+00 2.377261e-01
42791: 1.567010e+00 1.193299e+00 2.396907e-01
42791: 1.568123e+00 1.192802e+00 2.390746e-01
42791: 1.569231e+00 1.192308e+00 2.384615e-01
42791: 1.570332e+00 1.191816e+00 2.378517e-01
42791: 1.568878e+00 1.191327e+00 2.397959e-01
42791: 1.569975e+00 1.190840e+00 2.391858e-01
42791: 1.571066e+00 1.190355e+00 2.385787e-01
42791: 1.569620e+00 1.189873e+00 2.405063e-01
42791: 1.568182e+00 1.189394e+00 2.424242e-01
42791: 1.566751e+00 1.191436e+00 2.418136e-01
42791: 1.567839e+00 1.190955e+00 2.412060e-01
42791: 1.568922e+00 1.190476e+00 2.406015e-01
42791: 1.570000e+00 1.190000e+00 2.400000e-01
42791: 1.566085e+00 1.194514e+00 2.394015e-01
42791: 1.569652e+00 1.191542e+00 2.388060e-01
42791: 1.568238e+00 1.191067e+00 2.406948e-01
42791: 1.569307e+00 1.190594e+00 2.400990e-01
42791: 1.570370e+00 1.190123e+00 2.395062e-01
42791: 1.566502e+00 1.192118e+00 2.413793e-01
42791: 1.570025e+00 1.189189e+00 2.407862e-01
42791: 1.571078e+00 1.188725e+00 2.401961e-01
42791: 1.572127e+00 1.188264e+00 2.396088e-01
42791: 1.573171e+00 1.187805e+00 2.390244e-01
42791: 1.574209e+00 1.187348e+00 2.384428e-01
42791: 1.572816e+00 1.189320e+00 2.378641e-01
42791: 1.571429e+00 1.188862e+00 2.397094e-01
42791: 1.570048e+00 1.190821e+00 2.391304e-01
42791: 1.568675e+00 1.192771e+00 2.385542e-01
42791: 1.569712e+00 1.192308e+00 2.379808e-01
42791: 1.573141e+00 1.189448e+00 2.374101e-01
42791: 1.569378e+00 1.191388e+00 2.392344e-01
42791: 1.570406e+00 1.190931e+00 2.386635e-01
42791: 1.571429e+00 1.190476e+00 2.380952e-01
42791: 1.570071e+00 1.192399e+00 2.375297e-01
42791: 1.571090e+00 1.191943e+00 2.369668e-01
42791: 1.567376e+00 1.193853e+00 2.387707e-01
42791: 1.568396e+00 1.191038e+00 2.405660e-01
42791: 1.569412e+00 1.190588e+00 2.400000e-01
42791: 1.570423e+00 1.190141e+00 2.394366e-01
42791: 1.569087e+00 1.192037e+00 2.388759e-01
42791: 1.572430e+00 1.189252e+00 2.383178e-01
42791: 1.573427e+00 1.188811e+00 2.377622e-01
42791: 1.572093e+00 1.190698e+00 2.372093e-01
42791: 1.573086e+00 1.190255e+00 2.366589e-01
42791: 1.569444e+00 1.192130e+00 2.384259e-01
42791: 1.568129e+00 1.193995e+00 2.378753e-01
42791: 1.569124e+00 1.193548e+00 2.373272e-01
42791: 1.570115e+00 1.193103e+00 2.367816e-01
42791: 1.571101e+00 1.192661e+00 2.362385e-01
42791: 1.567506e+00 1.196796e+00 2.356979e-01
42791: 1.570776e+00 1.194064e+00 2.351598e-01
42791: 1.569476e+00 1.195900e+00 2.346241e-01
42791: 1.568182e+00 1.197727e+00 2.340909e-01
42791: 1.571429e+00 1.195011e+00 2.335601e-01
42791: 1.572398e+00 1.194570e+00 2.330317e-01
42791: 1.573363e+00 1.194131e+00 2.325056e-01
42791: 1.574324e+00 1.193694e+00 2.319820e-01
42791: 1.573034e+00 1.193258e+00 2.337079e-01
42791: 1.571749e+00 1.195067e+00 2.331839e-01
42791: 1.572707e+00 1.194631e+00 2.326622e-01
42791: 1.571429e+00 1.194196e+00 2.343750e-01
42791: 1.570156e+00 1.195991e+00 2.338530e-01
42791: 1.568889e+00 1.197778e+00 2.333333e-01
42791: 1.572062e+00 1.195122e+00 2.328160e-01
42791: 1.570796e+00 1.194690e+00 2.345133e-01
42791: 1.567329e+00 1.198675e+00 2.339956e-01
42791: 1.568282e+00 1.198238e+00 2.334802e-01
42791: 1.571429e+00 1.195604e+00 2.329670e-01
42791: 1.570175e+00 1.197368e+00 2.324561e-01
42791: 1.568928e+00 1.199125e+00 2.319475e-01
42791: 1.572052e+00 1.196507e+00 2.314410e-01
42791: 1.570806e+00 1.198257e+00 2.309368e-01
42791: 1.569565e+00 1.200000e+00 2.304348e-01
42791: 1.570499e+00 1.197397e+00 2.321041e-01
42791: 1.571429e+00 1.196970e+00 2.316017e-01
42791: 1.570194e+00 1.198704e+00 2.311015e-01
42791: 1.568966e+00 1.200431e+00 2.306034e-01
42791: 1.569892e+00 1.200000e+00 2.301075e-01
42791: 1.568670e+00 1.199571e+00 2.317597e-01
42791: 1.569593e+00 1.197002e+00 2.334047e-01
42791: 1.572650e+00 1.194444e+00 2.329060e-01
42791: 1.569296e+00 1.198294e+00 2.324094e-01
42791: 1.568085e+00 1.197872e+00 2.340426e-01
42791: 1.571125e+00 1.195329e+00 2.335456e-01
42791: 1.572034e+00 1.194915e+00 2.330508e-01
42791: 1.568710e+00 1.196617e+00 2.346723e-01
42791: 1.571730e+00 1.194093e+00 2.341772e-01
42791: 1.568421e+00 1.197895e+00 2.336842e-01
42791: 1.569328e+00 1.197479e+00 2.331933e-01
42791: 1.570231e+00 1.194969e+00 2.348008e-01
42791: 1.566946e+00 1.198745e+00 2.343096e-01
42791: 1.569937e+00 1.196242e+00 2.338205e-01
42791: 1.568750e+00 1.197917e+00 2.333333e-01
42791: 1.569647e+00 1.197505e+00 2.328482e-01
42791: 1.572614e+00 1.195021e+00 2.323651e-01
42791: 1.569358e+00 1.198758e+00 2.318841e-01
42791: 1.568182e+00 1.200413e+00 2.314050e-01
