Forked 38743
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 38743)
38743: Started!
38743: Number of players: 4, position: 0, number of turns: 1000
38743: Random seed: 247451388
Strategy 0: first ans is 1
Forked 38744
Starting to reopen 0 and 1
Calling execv `tournament0/elexunix.py` (pid 38744)
Strategy 1: first ans is 3
Forked 38768
Starting to reopen 0 and 1
Calling execv `tournament0/the_best_strategy.py` (pid 38768)
Strategy 2: first ans is 0
Forked 38769
Starting to reopen 0 and 1
Calling execv `tournament0/lounres.py` (pid 38769)
Strategy 3: first ans is 1
38743: 1.000000e+00 2.000000e+00 0.000000e+00 1.000000e+00
38743: 2.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00
38743: 1.666667e+00 1.666667e+00 0.000000e+00 6.666667e-01
38743: 2.000000e+00 1.250000e+00 2.500000e-01 5.000000e-01
38743: 1.800000e+00 1.400000e+00 4.000000e-01 4.000000e-01
38743: 2.000000e+00 1.333333e+00 3.333333e-01 3.333333e-01
38743: 2.000000e+00 1.428571e+00 2.857143e-01 2.857143e-01
38743: 1.875000e+00 1.500000e+00 3.750000e-01 2.500000e-01
38743: 1.888889e+00 1.555556e+00 3.333333e-01 2.222222e-01
38743: 1.800000e+00 1.500000e+00 4.000000e-01 3.000000e-01
38743: 1.818182e+00 1.454545e+00 4.545455e-01 2.727273e-01
38743: 1.750000e+00 1.500000e+00 5.000000e-01 2.500000e-01
38743: 1.769231e+00 1.461538e+00 4.615385e-01 3.076923e-01
38743: 1.714286e+00 1.500000e+00 5.000000e-01 2.857143e-01
38743: 1.800000e+00 1.466667e+00 4.666667e-01 2.666667e-01
38743: 1.750000e+00 1.500000e+00 5.000000e-01 2.500000e-01
38743: 1.764706e+00 1.470588e+00 4.705882e-01 2.941176e-01
38743: 1.666667e+00 1.611111e+00 4.444444e-01 2.777778e-01
38743: 1.684211e+00 1.526316e+00 5.263158e-01 2.631579e-01
38743: 1.700000e+00 1.550000e+00 5.000000e-01 2.500000e-01
38743: 1.714286e+00 1.523810e+00 5.238095e-01 2.380952e-01
38743: 1.681818e+00 1.590909e+00 5.000000e-01 2.272727e-01
38743: 1.739130e+00 1.521739e+00 5.217391e-01 2.173913e-01
38743: 1.708333e+00 1.541667e+00 5.000000e-01 2.500000e-01
38743: 1.720000e+00 1.520000e+00 5.200000e-01 2.400000e-01
38743: 1.692308e+00 1.576923e+00 5.000000e-01 2.307692e-01
38743: 1.703704e+00 1.518519e+00 5.555556e-01 2.222222e-01
38743: 1.678571e+00 1.571429e+00 5.357143e-01 2.142857e-01
38743: 1.724138e+00 1.517241e+00 5.517241e-01 2.068966e-01
38743: 1.700000e+00 1.533333e+00 5.333333e-01 2.333333e-01
38743: 1.741935e+00 1.516129e+00 5.161290e-01 2.258065e-01
38743: 1.750000e+00 1.531250e+00 5.000000e-01 2.187500e-01
38743: 1.757576e+00 1.515152e+00 5.151515e-01 2.121212e-01
38743: 1.735294e+00 1.558824e+00 5.000000e-01 2.058824e-01
38743: 1.742857e+00 1.542857e+00 5.142857e-01 2.000000e-01
38743: 1.694444e+00 1.583333e+00 5.000000e-01 2.222222e-01
38743: 1.729730e+00 1.540541e+00 5.135135e-01 2.162162e-01
38743: 1.736842e+00 1.552632e+00 5.000000e-01 2.105263e-01
38743: 1.692308e+00 1.564103e+00 5.384615e-01 2.051282e-01
38743: 1.675000e+00 1.575000e+00 5.250000e-01 2.250000e-01
38743: 1.658537e+00 1.560976e+00 5.609756e-01 2.195122e-01
38743: 1.642857e+00 1.571429e+00 5.714286e-01 2.142857e-01
38743: 1.674419e+00 1.534884e+00 5.813953e-01 2.093023e-01
38743: 1.659091e+00 1.568182e+00 5.681818e-01 2.045455e-01
38743: 1.688889e+00 1.555556e+00 5.555556e-01 2.000000e-01
38743: 1.673913e+00 1.586957e+00 5.434783e-01 1.956522e-01
38743: 1.680851e+00 1.574468e+00 5.531915e-01 1.914894e-01
38743: 1.687500e+00 1.562500e+00 5.625000e-01 1.875000e-01
38743: 1.673469e+00 1.591837e+00 5.510204e-01 1.836735e-01
38743: 1.680000e+00 1.560000e+00 5.800000e-01 1.800000e-01
38743: 1.666667e+00 1.588235e+00 5.686275e-01 1.764706e-01
38743: 1.653846e+00 1.576923e+00 5.769231e-01 1.923077e-01
38743: 1.660377e+00 1.566038e+00 5.849057e-01 1.886792e-01
38743: 1.648148e+00 1.592593e+00 5.740741e-01 1.851852e-01
38743: 1.654545e+00 1.581818e+00 5.818182e-01 1.818182e-01
38743: 1.660714e+00 1.571429e+00 5.892857e-01 1.785714e-01
38743: 1.649123e+00 1.578947e+00 5.964912e-01 1.754386e-01
38743: 1.655172e+00 1.551724e+00 6.034483e-01 1.896552e-01
38743: 1.661017e+00 1.559322e+00 5.932203e-01 1.864407e-01
38743: 1.633333e+00 1.566667e+00 6.000000e-01 2.000000e-01
38743: 1.655738e+00 1.557377e+00 5.901639e-01 1.967213e-01
38743: 1.645161e+00 1.564516e+00 5.806452e-01 2.096774e-01
38743: 1.650794e+00 1.555556e+00 5.873016e-01 2.063492e-01
38743: 1.640625e+00 1.562500e+00 5.781250e-01 2.187500e-01
38743: 1.646154e+00 1.553846e+00 5.846154e-01 2.153846e-01
38743: 1.621212e+00 1.575758e+00 5.757576e-01 2.272727e-01
38743: 1.641791e+00 1.552239e+00 5.820896e-01 2.238806e-01
38743: 1.632353e+00 1.573529e+00 5.735294e-01 2.205882e-01
38743: 1.637681e+00 1.565217e+00 5.797101e-01 2.173913e-01
