Forked 38799
Starting to reopen 0 and 1
Calling execv `tournament0/pzakorko.py` (pid 38799)
Strategy 0: first ans is 0
Forked 38800
Starting to reopen 0 and 1
Calling execv `tournament0/the_best_strategy.py` (pid 38800)
Strategy 1: first ans is 0
Forked 38801
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 38801)
38801: Started!
38801: Number of players: 4, position: 2, number of turns: 1000
38801: Random seed: 1481372778
Strategy 2: first ans is 0
Forked 38802
Starting to reopen 0 and 1
Calling execv `tournament0/elexunix.py` (pid 38802)
Strategy 3: first ans is 0
38801: 4.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
38801: 2.500000e+00 5.000000e-01 1.000000e+00 0.000000e+00
38801: 2.000000e+00 6.666667e-01 1.333333e+00 0.000000e+00
38801: 1.750000e+00 7.500000e-01 1.500000e+00 0.000000e+00
38801: 1.800000e+00 8.000000e-01 1.400000e+00 0.000000e+00
38801: 1.666667e+00 1.000000e+00 1.333333e+00 0.000000e+00
38801: 1.571429e+00 1.000000e+00 1.285714e+00 1.428571e-01
38801: 1.500000e+00 1.250000e+00 1.125000e+00 1.250000e-01
38801: 1.555556e+00 1.111111e+00 1.222222e+00 1.111111e-01
38801: 1.800000e+00 1.000000e+00 1.100000e+00 1.000000e-01
38801: 1.727273e+00 1.090909e+00 1.090909e+00 9.090909e-02
38801: 1.833333e+00 1.083333e+00 1.000000e+00 8.333333e-02
38801: 1.846154e+00 1.076923e+00 1.000000e+00 7.692308e-02
38801: 1.857143e+00 1.071429e+00 9.285714e-01 1.428571e-01
38801: 1.800000e+00 1.133333e+00 9.333333e-01 1.333333e-01
38801: 1.750000e+00 1.125000e+00 1.000000e+00 1.250000e-01
38801: 1.764706e+00 1.117647e+00 9.411765e-01 1.764706e-01
38801: 1.722222e+00 1.222222e+00 8.888889e-01 1.666667e-01
38801: 1.736842e+00 1.210526e+00 8.421053e-01 2.105263e-01
38801: 1.700000e+00 1.250000e+00 8.000000e-01 2.500000e-01
38801: 1.714286e+00 1.238095e+00 8.095238e-01 2.380952e-01
38801: 1.681818e+00 1.272727e+00 8.181818e-01 2.272727e-01
38801: 1.652174e+00 1.347826e+00 7.826087e-01 2.173913e-01
38801: 1.666667e+00 1.333333e+00 7.916667e-01 2.083333e-01
38801: 1.640000e+00 1.360000e+00 8.000000e-01 2.000000e-01
38801: 1.653846e+00 1.384615e+00 7.692308e-01 1.923077e-01
38801: 1.666667e+00 1.407407e+00 7.407407e-01 1.851852e-01
38801: 1.642857e+00 1.392857e+00 7.857143e-01 1.785714e-01
38801: 1.655172e+00 1.379310e+00 7.931034e-01 1.724138e-01
38801: 1.666667e+00 1.400000e+00 7.666667e-01 1.666667e-01
38801: 1.677419e+00 1.387097e+00 7.741935e-01 1.612903e-01
38801: 1.625000e+00 1.437500e+00 7.812500e-01 1.562500e-01
38801: 1.606061e+00 1.454545e+00 7.878788e-01 1.515152e-01
38801: 1.617647e+00 1.441176e+00 7.941176e-01 1.470588e-01
38801: 1.600000e+00 1.485714e+00 7.714286e-01 1.428571e-01
38801: 1.583333e+00 1.472222e+00 8.055556e-01 1.388889e-01
38801: 1.540541e+00 1.513514e+00 8.108108e-01 1.351351e-01
38801: 1.552632e+00 1.500000e+00 8.157895e-01 1.315789e-01
38801: 1.589744e+00 1.461538e+00 8.205128e-01 1.282051e-01
38801: 1.575000e+00 1.475000e+00 8.000000e-01 1.500000e-01
38801: 1.560976e+00 1.487805e+00 7.804878e-01 1.707317e-01
38801: 1.595238e+00 1.452381e+00 7.857143e-01 1.666667e-01
38801: 1.627907e+00 1.441860e+00 7.674419e-01 1.627907e-01
38801: 1.613636e+00 1.431818e+00 7.954545e-01 1.590909e-01
38801: 1.622222e+00 1.422222e+00 8.000000e-01 1.555556e-01
38801: 1.630435e+00 1.434783e+00 7.826087e-01 1.521739e-01
38801: 1.659574e+00 1.425532e+00 7.659574e-01 1.489362e-01
38801: 1.645833e+00 1.437500e+00 7.708333e-01 1.458333e-01
38801: 1.632653e+00 1.448980e+00 7.551020e-01 1.632653e-01
38801: 1.620000e+00 1.440000e+00 7.800000e-01 1.600000e-01
38801: 1.588235e+00 1.470588e+00 7.843137e-01 1.568627e-01
38801: 1.576923e+00 1.461538e+00 8.076923e-01 1.538462e-01
38801: 1.584906e+00 1.452830e+00 8.113208e-01 1.509434e-01
38801: 1.611111e+00 1.444444e+00 7.962963e-01 1.481481e-01
38801: 1.600000e+00 1.454545e+00 8.000000e-01 1.454545e-01
38801: 1.607143e+00 1.464286e+00 7.857143e-01 1.428571e-01
38801: 1.596491e+00 1.491228e+00 7.719298e-01 1.403509e-01
38801: 1.603448e+00 1.500000e+00 7.586207e-01 1.379310e-01
38801: 1.593220e+00 1.491525e+00 7.796610e-01 1.355932e-01
38801: 1.583333e+00 1.483333e+00 7.833333e-01 1.500000e-01
38801: 1.590164e+00 1.475410e+00 7.868852e-01 1.475410e-01
38801: 1.580645e+00 1.467742e+00 7.903226e-01 1.612903e-01
38801: 1.587302e+00 1.476190e+00 7.777778e-01 1.587302e-01
38801: 1.593750e+00 1.468750e+00 7.812500e-01 1.562500e-01
38801: 1.584615e+00 1.461538e+00 8.000000e-01 1.538462e-01
38801: 1.590909e+00 1.454545e+00 8.030303e-01 1.515152e-01
38801: 1.611940e+00 1.447761e+00 7.910448e-01 1.492537e-01
38801: 1.617647e+00 1.455882e+00 7.794118e-01 1.470588e-01
38801: 1.608696e+00 1.449275e+00 7.971014e-01 1.449275e-01
38801: 1.600000e+00 1.471429e+00 7.857143e-01 1.428571e-01
38801: 1.619718e+00 1.464789e+00 7.746479e-01 1.408451e-01
38801: 1.611111e+00 1.458333e+00 7.916667e-01 1.388889e-01
38801: 1.616438e+00 1.465753e+00 7.808219e-01 1.369863e-01
38801: 1.621622e+00 1.459459e+00 7.837838e-01 1.351351e-01
38801: 1.640000e+00 1.453333e+00 7.733333e-01 1.333333e-01
38801: 1.644737e+00 1.447368e+00 7.763158e-01 1.315789e-01
38801: 1.636364e+00 1.467532e+00 7.662338e-01 1.298701e-01
38801: 1.641026e+00 1.461538e+00 7.564103e-01 1.410256e-01
38801: 1.632911e+00 1.455696e+00 7.721519e-01 1.392405e-01
38801: 1.637500e+00 1.462500e+00 7.625000e-01 1.375000e-01
38801: 1.641975e+00 1.469136e+00 7.530864e-01 1.358025e-01
38801: 1.634146e+00 1.463415e+00 7.560976e-01 1.463415e-01
38801: 1.650602e+00 1.457831e+00 7.469880e-01 1.445783e-01
38801: 1.654762e+00 1.464286e+00 7.380952e-01 1.428571e-01
38801: 1.658824e+00 1.470588e+00 7.294118e-01 1.411765e-01
38801: 1.662791e+00 1.476744e+00 7.209302e-01 1.395349e-01
38801: 1.678161e+00 1.471264e+00 7.126437e-01 1.379310e-01
38801: 1.681818e+00 1.465909e+00 7.159091e-01 1.363636e-01
38801: 1.696629e+00 1.460674e+00 7.078652e-01 1.348315e-01
38801: 1.700000e+00 1.466667e+00 7.000000e-01 1.333333e-01
38801: 1.703297e+00 1.461538e+00 7.032967e-01 1.318681e-01
38801: 1.706522e+00 1.467391e+00 6.956522e-01 1.304348e-01
38801: 1.709677e+00 1.473118e+00 6.881720e-01 1.290323e-01
38801: 1.723404e+00 1.468085e+00 6.808511e-01 1.276596e-01
38801: 1.726316e+00 1.473684e+00 6.736842e-01 1.263158e-01
38801: 1.729167e+00 1.479167e+00 6.666667e-01 1.250000e-01
38801: 1.742268e+00 1.474227e+00 6.597938e-01 1.237113e-01
38801: 1.744898e+00 1.469388e+00 6.632653e-01 1.224490e-01
38801: 1.737374e+00 1.484848e+00 6.565657e-01 1.212121e-01
38801: 1.730000e+00 1.500000e+00 6.500000e-01 1.200000e-01
38801: 1.732673e+00 1.504950e+00 6.435644e-01 1.188119e-01
38801: 1.745098e+00 1.500000e+00 6.372549e-01 1.176471e-01
38801: 1.737864e+00 1.504854e+00 6.310680e-01 1.262136e-01
38801: 1.740385e+00 1.500000e+00 6.346154e-01 1.250000e-01
38801: 1.752381e+00 1.495238e+00 6.285714e-01 1.238095e-01
38801: 1.745283e+00 1.490566e+00 6.415094e-01 1.226415e-01
38801: 1.738318e+00 1.495327e+00 6.355140e-01 1.308411e-01
38801: 1.731481e+00 1.509259e+00 6.296296e-01 1.296296e-01
