Forked 38371
Starting to reopen 0 and 1
Calling execv `tournament0/fedro.py` (pid 38371)
Strategy 0: first ans is 0
Forked 38395
Starting to reopen 0 and 1
Calling execv `tournament0/elexunix.py` (pid 38395)
Strategy 1: first ans is 2
Forked 38419
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 38419)
38419: Started!
38419: Number of players: 4, position: 2, number of turns: 1000
38419: Random seed: 3377745490
Strategy 2: first ans is 1
Forked 38420
Starting to reopen 0 and 1
Calling execv `tournament0/the_best_strategy.py` (pid 38420)
Strategy 3: first ans is 0
38419: 2.000000e+00 1.000000e+00 1.000000e+00 0.000000e+00
38419: 2.000000e+00 1.500000e+00 5.000000e-01 0.000000e+00
38419: 2.000000e+00 1.666667e+00 3.333333e-01 0.000000e+00
38419: 2.000000e+00 1.500000e+00 5.000000e-01 0.000000e+00
38419: 2.000000e+00 1.400000e+00 6.000000e-01 0.000000e+00
38419: 2.000000e+00 1.500000e+00 5.000000e-01 0.000000e+00
38419: 2.000000e+00 1.428571e+00 4.285714e-01 1.428571e-01
38419: 2.125000e+00 1.375000e+00 3.750000e-01 1.250000e-01
38419: 2.111111e+00 1.333333e+00 4.444444e-01 1.111111e-01
38419: 2.200000e+00 1.300000e+00 4.000000e-01 1.000000e-01
38419: 2.272727e+00 1.272727e+00 3.636364e-01 9.090909e-02
38419: 2.250000e+00 1.333333e+00 3.333333e-01 8.333333e-02
38419: 2.230769e+00 1.307692e+00 3.076923e-01 1.538462e-01
38419: 2.285714e+00 1.285714e+00 2.857143e-01 1.428571e-01
38419: 2.266667e+00 1.333333e+00 2.666667e-01 1.333333e-01
38419: 2.250000e+00 1.375000e+00 2.500000e-01 1.250000e-01
38419: 2.235294e+00 1.352941e+00 2.941176e-01 1.176471e-01
38419: 2.277778e+00 1.333333e+00 2.777778e-01 1.111111e-01
38419: 2.315789e+00 1.315789e+00 2.631579e-01 1.052632e-01
38419: 2.350000e+00 1.300000e+00 2.500000e-01 1.000000e-01
38419: 2.333333e+00 1.285714e+00 2.857143e-01 9.523810e-02
38419: 2.318182e+00 1.318182e+00 2.727273e-01 9.090909e-02
38419: 2.304348e+00 1.304348e+00 3.043478e-01 8.695652e-02
38419: 2.291667e+00 1.291667e+00 3.333333e-01 8.333333e-02
38419: 2.320000e+00 1.280000e+00 3.200000e-01 8.000000e-02
38419: 2.307692e+00 1.307692e+00 3.076923e-01 7.692308e-02
38419: 2.296296e+00 1.296296e+00 3.333333e-01 7.407407e-02
38419: 2.321429e+00 1.285714e+00 3.214286e-01 7.142857e-02
38419: 2.310345e+00 1.275862e+00 3.103448e-01 1.034483e-01
38419: 2.300000e+00 1.300000e+00 3.000000e-01 1.000000e-01
38419: 2.322581e+00 1.290323e+00 2.903226e-01 9.677419e-02
38419: 2.312500e+00 1.281250e+00 3.125000e-01 9.375000e-02
38419: 2.333333e+00 1.272727e+00 3.030303e-01 9.090909e-02
38419: 2.352941e+00 1.264706e+00 2.941176e-01 8.823529e-02
38419: 2.342857e+00 1.257143e+00 3.142857e-01 8.571429e-02
38419: 2.361111e+00 1.250000e+00 3.055556e-01 8.333333e-02
38419: 2.351351e+00 1.243243e+00 3.243243e-01 8.108108e-02
38419: 2.368421e+00 1.236842e+00 3.157895e-01 7.894737e-02
38419: 2.384615e+00 1.230769e+00 3.076923e-01 7.692308e-02
38419: 2.400000e+00 1.225000e+00 3.000000e-01 7.500000e-02
38419: 2.414634e+00 1.219512e+00 2.926829e-01 7.317073e-02
38419: 2.428571e+00 1.214286e+00 2.857143e-01 7.142857e-02
38419: 2.418605e+00 1.232558e+00 2.790698e-01 6.976744e-02
38419: 2.409091e+00 1.250000e+00 2.727273e-01 6.818182e-02
38419: 2.400000e+00 1.266667e+00 2.666667e-01 6.666667e-02
38419: 2.391304e+00 1.260870e+00 2.826087e-01 6.521739e-02
38419: 2.404255e+00 1.255319e+00 2.765957e-01 6.382979e-02
38419: 2.416667e+00 1.250000e+00 2.708333e-01 6.250000e-02
38419: 2.408163e+00 1.244898e+00 2.857143e-01 6.122449e-02
38419: 2.400000e+00 1.260000e+00 2.800000e-01 6.000000e-02
38419: 2.392157e+00 1.254902e+00 2.941176e-01 5.882353e-02
38419: 2.403846e+00 1.250000e+00 2.884615e-01 5.769231e-02
38419: 2.396226e+00 1.264151e+00 2.830189e-01 5.660377e-02
38419: 2.388889e+00 1.277778e+00 2.777778e-01 5.555556e-02
38419: 2.381818e+00 1.272727e+00 2.909091e-01 5.454545e-02
38419: 2.375000e+00 1.285714e+00 2.857143e-01 5.357143e-02
38419: 2.385965e+00 1.280702e+00 2.807018e-01 5.263158e-02
38419: 2.379310e+00 1.275862e+00 2.758621e-01 6.896552e-02
38419: 2.389831e+00 1.271186e+00 2.711864e-01 6.779661e-02
38419: 2.383333e+00 1.266667e+00 2.833333e-01 6.666667e-02
38419: 2.393443e+00 1.262295e+00 2.786885e-01 6.557377e-02
38419: 2.403226e+00 1.258065e+00 2.741935e-01 6.451613e-02
38419: 2.396825e+00 1.269841e+00 2.698413e-01 6.349206e-02
38419: 2.390625e+00 1.281250e+00 2.656250e-01 6.250000e-02
38419: 2.384615e+00 1.276923e+00 2.615385e-01 7.692308e-02
38419: 2.378788e+00 1.272727e+00 2.727273e-01 7.575758e-02
38419: 2.373134e+00 1.283582e+00 2.686567e-01 7.462687e-02
38419: 2.382353e+00 1.279412e+00 2.647059e-01 7.352941e-02
38419: 2.391304e+00 1.275362e+00 2.608696e-01 7.246377e-02
38419: 2.400000e+00 1.271429e+00 2.571429e-01 7.142857e-02
38419: 2.394366e+00 1.267606e+00 2.676056e-01 7.042254e-02
38419: 2.388889e+00 1.277778e+00 2.638889e-01 6.944444e-02
38419: 2.383562e+00 1.273973e+00 2.602740e-01 8.219178e-02
38419: 2.378378e+00 1.270270e+00 2.567568e-01 9.459459e-02
38419: 2.373333e+00 1.266667e+00 2.533333e-01 1.066667e-01
38419: 2.368421e+00 1.263158e+00 2.500000e-01 1.184211e-01
38419: 2.376623e+00 1.259740e+00 2.467532e-01 1.168831e-01
38419: 2.371795e+00 1.256410e+00 2.564103e-01 1.153846e-01
38419: 2.367089e+00 1.265823e+00 2.531646e-01 1.139241e-01
38419: 2.362500e+00 1.275000e+00 2.500000e-01 1.125000e-01
38419: 2.358025e+00 1.283951e+00 2.469136e-01 1.111111e-01
38419: 2.353659e+00 1.292683e+00 2.439024e-01 1.097561e-01
38419: 2.349398e+00 1.289157e+00 2.409639e-01 1.204819e-01
38419: 2.345238e+00 1.297619e+00 2.380952e-01 1.190476e-01
38419: 2.341176e+00 1.294118e+00 2.352941e-01 1.294118e-01
38419: 2.337209e+00 1.290698e+00 2.441860e-01 1.279070e-01
38419: 2.333333e+00 1.298851e+00 2.413793e-01 1.264368e-01
38419: 2.329545e+00 1.295455e+00 2.500000e-01 1.250000e-01
38419: 2.325843e+00 1.292135e+00 2.471910e-01 1.348315e-01
38419: 2.333333e+00 1.288889e+00 2.444444e-01 1.333333e-01
38419: 2.340659e+00 1.285714e+00 2.417582e-01 1.318681e-01
38419: 2.336957e+00 1.282609e+00 2.391304e-01 1.413043e-01
38419: 2.333333e+00 1.290323e+00 2.365591e-01 1.397849e-01
38419: 2.329787e+00 1.287234e+00 2.446809e-01 1.382979e-01
38419: 2.326316e+00 1.284211e+00 2.526316e-01 1.368421e-01
38419: 2.322917e+00 1.291667e+00 2.500000e-01 1.354167e-01
38419: 2.329897e+00 1.288660e+00 2.474227e-01 1.340206e-01
38419: 2.326531e+00 1.285714e+00 2.448980e-01 1.428571e-01
38419: 2.323232e+00 1.292929e+00 2.424242e-01 1.414141e-01
38419: 2.330000e+00 1.290000e+00 2.400000e-01 1.400000e-01
38419: 2.336634e+00 1.287129e+00 2.376238e-01 1.386139e-01
38419: 2.333333e+00 1.294118e+00 2.352941e-01 1.372549e-01
38419: 2.330097e+00 1.300971e+00 2.330097e-01 1.359223e-01
38419: 2.336538e+00 1.298077e+00 2.307692e-01 1.346154e-01
38419: 2.342857e+00 1.295238e+00 2.285714e-01 1.333333e-01
38419: 2.349057e+00 1.292453e+00 2.264151e-01 1.320755e-01
38419: 2.345794e+00 1.289720e+00 2.336449e-01 1.308411e-01
38419: 2.342593e+00 1.287037e+00 2.314815e-01 1.388889e-01
38419: 2.339450e+00 1.293578e+00 2.293578e-01 1.376147e-01
38419: 2.336364e+00 1.300000e+00 2.272727e-01 1.363636e-01
38419: 2.333333e+00 1.297297e+00 2.342342e-01 1.351351e-01
38419: 2.330357e+00 1.303571e+00 2.321429e-01 1.339286e-01
38419: 2.327434e+00 1.309735e+00 2.300885e-01 1.327434e-01
38419: 2.324561e+00 1.307018e+00 2.368421e-01 1.315789e-01
38419: 2.330435e+00 1.304348e+00 2.347826e-01 1.304348e-01
38419: 2.327586e+00 1.310345e+00 2.327586e-01 1.293103e-01
38419: 2.324786e+00 1.307692e+00 2.393162e-01 1.282051e-01
38419: 2.322034e+00 1.305085e+00 2.457627e-01 1.271186e-01
38419: 2.327731e+00 1.302521e+00 2.436975e-01 1.260504e-01
38419: 2.325000e+00 1.308333e+00 2.416667e-01 1.250000e-01
38419: 2.330579e+00 1.305785e+00 2.396694e-01 1.239669e-01
38419: 2.327869e+00 1.303279e+00 2.459016e-01 1.229508e-01
38419: 2.325203e+00 1.300813e+00 2.520325e-01 1.219512e-01
38419: 2.322581e+00 1.306452e+00 2.500000e-01 1.209677e-01
38419: 2.320000e+00 1.312000e+00 2.480000e-01 1.200000e-01
38419: 2.317460e+00 1.317460e+00 2.460317e-01 1.190476e-01
38419: 2.322835e+00 1.314961e+00 2.440945e-01 1.181102e-01
38419: 2.320312e+00 1.312500e+00 2.500000e-01 1.171875e-01
38419: 2.325581e+00 1.310078e+00 2.480620e-01 1.162791e-01
38419: 2.323077e+00 1.307692e+00 2.461538e-01 1.230769e-01
38419: 2.320611e+00 1.305344e+00 2.519084e-01 1.221374e-01
38419: 2.318182e+00 1.303030e+00 2.500000e-01 1.287879e-01
38419: 2.315789e+00 1.300752e+00 2.556391e-01 1.278195e-01
38419: 2.313433e+00 1.305970e+00 2.537313e-01 1.268657e-01
38419: 2.318519e+00 1.303704e+00 2.518519e-01 1.259259e-01
38419: 2.323529e+00 1.301471e+00 2.500000e-01 1.250000e-01
38419: 2.321168e+00 1.299270e+00 2.554745e-01 1.240876e-01
38419: 2.326087e+00 1.297101e+00 2.536232e-01 1.231884e-01
38419: 2.323741e+00 1.294964e+00 2.589928e-01 1.223022e-01
38419: 2.321429e+00 1.300000e+00 2.571429e-01 1.214286e-01
38419: 2.319149e+00 1.297872e+00 2.553191e-01 1.276596e-01
38419: 2.316901e+00 1.295775e+00 2.605634e-01 1.267606e-01
38419: 2.314685e+00 1.300699e+00 2.587413e-01 1.258741e-01
38419: 2.312500e+00 1.298611e+00 2.638889e-01 1.250000e-01
38419: 2.310345e+00 1.296552e+00 2.620690e-01 1.310345e-01
38419: 2.308219e+00 1.294521e+00 2.602740e-01 1.369863e-01
38419: 2.312925e+00 1.292517e+00 2.585034e-01 1.360544e-01
38419: 2.310811e+00 1.290541e+00 2.635135e-01 1.351351e-01
38419: 2.308725e+00 1.295302e+00 2.617450e-01 1.342282e-01
38419: 2.313333e+00 1.293333e+00 2.600000e-01 1.333333e-01
38419: 2.311258e+00 1.291391e+00 2.649007e-01 1.324503e-01
38419: 2.309211e+00 1.289474e+00 2.631579e-01 1.381579e-01
38419: 2.307190e+00 1.287582e+00 2.614379e-01 1.437908e-01
38419: 2.311688e+00 1.285714e+00 2.597403e-01 1.428571e-01
38419: 2.316129e+00 1.283871e+00 2.580645e-01 1.419355e-01
38419: 2.320513e+00 1.282051e+00 2.564103e-01 1.410256e-01
38419: 2.324841e+00 1.280255e+00 2.547771e-01 1.401274e-01
38419: 2.322785e+00 1.284810e+00 2.531646e-01 1.392405e-01
38419: 2.320755e+00 1.283019e+00 2.578616e-01 1.383648e-01
38419: 2.318750e+00 1.281250e+00 2.625000e-01 1.375000e-01
38419: 2.322981e+00 1.279503e+00 2.608696e-01 1.366460e-01
38419: 2.327160e+00 1.277778e+00 2.592593e-01 1.358025e-01
38419: 2.325153e+00 1.276074e+00 2.638037e-01 1.349693e-01
38419: 2.329268e+00 1.274390e+00 2.621951e-01 1.341463e-01
38419: 2.333333e+00 1.272727e+00 2.606061e-01 1.333333e-01
38419: 2.337349e+00 1.271084e+00 2.590361e-01 1.325301e-01
38419: 2.341317e+00 1.269461e+00 2.574850e-01 1.317365e-01
38419: 2.339286e+00 1.267857e+00 2.619048e-01 1.309524e-01
38419: 2.337278e+00 1.272189e+00 2.603550e-01 1.301775e-01
38419: 2.335294e+00 1.276471e+00 2.588235e-01 1.294118e-01
38419: 2.327485e+00 1.280702e+00 2.631579e-01 1.286550e-01
38419: 2.325581e+00 1.284884e+00 2.616279e-01 1.279070e-01
38419: 2.329480e+00 1.283237e+00 2.601156e-01 1.271676e-01
38419: 2.321839e+00 1.287356e+00 2.643678e-01 1.264368e-01
38419: 2.325714e+00 1.285714e+00 2.628571e-01 1.257143e-01
38419: 2.318182e+00 1.289773e+00 2.613636e-01 1.306818e-01
38419: 2.322034e+00 1.288136e+00 2.598870e-01 1.299435e-01
38419: 2.325843e+00 1.286517e+00 2.584270e-01 1.292135e-01
38419: 2.318436e+00 1.290503e+00 2.625698e-01 1.284916e-01
38419: 2.316667e+00 1.294444e+00 2.611111e-01 1.277778e-01
38419: 2.320442e+00 1.292818e+00 2.596685e-01 1.270718e-01
38419: 2.313187e+00 1.302198e+00 2.582418e-01 1.263736e-01
38419: 2.311475e+00 1.300546e+00 2.622951e-01 1.256831e-01
38419: 2.304348e+00 1.304348e+00 2.663043e-01 1.250000e-01
38419: 2.302703e+00 1.308108e+00 2.648649e-01 1.243243e-01
38419: 2.301075e+00 1.311828e+00 2.634409e-01 1.236559e-01
38419: 2.294118e+00 1.315508e+00 2.620321e-01 1.283422e-01
38419: 2.297872e+00 1.313830e+00 2.606383e-01 1.276596e-01
38419: 2.296296e+00 1.317460e+00 2.592593e-01 1.269841e-01
38419: 2.294737e+00 1.315789e+00 2.578947e-01 1.315789e-01
38419: 2.293194e+00 1.314136e+00 2.565445e-01 1.361257e-01
38419: 2.296875e+00 1.312500e+00 2.552083e-01 1.354167e-01
38419: 2.300518e+00 1.310881e+00 2.538860e-01 1.347150e-01
38419: 2.298969e+00 1.309278e+00 2.525773e-01 1.391753e-01
38419: 2.297436e+00 1.307692e+00 2.564103e-01 1.384615e-01
38419: 2.295918e+00 1.306122e+00 2.602041e-01 1.377551e-01
38419: 2.294416e+00 1.304569e+00 2.588832e-01 1.421320e-01
38419: 2.287879e+00 1.308081e+00 2.626263e-01 1.414141e-01
38419: 2.286432e+00 1.306533e+00 2.613065e-01 1.457286e-01
38419: 2.280000e+00 1.310000e+00 2.650000e-01 1.450000e-01
38419: 2.283582e+00 1.308458e+00 2.636816e-01 1.442786e-01
38419: 2.287129e+00 1.306931e+00 2.623762e-01 1.435644e-01
38419: 2.290640e+00 1.305419e+00 2.610837e-01 1.428571e-01
38419: 2.289216e+00 1.303922e+00 2.598039e-01 1.470588e-01
38419: 2.287805e+00 1.307317e+00 2.585366e-01 1.463415e-01
38419: 2.286408e+00 1.305825e+00 2.621359e-01 1.456311e-01
38419: 2.285024e+00 1.304348e+00 2.657005e-01 1.449275e-01
38419: 2.283654e+00 1.302885e+00 2.692308e-01 1.442308e-01
38419: 2.287081e+00 1.301435e+00 2.679426e-01 1.435407e-01
38419: 2.285714e+00 1.300000e+00 2.714286e-01 1.428571e-01
38419: 2.289100e+00 1.298578e+00 2.701422e-01 1.421801e-01
38419: 2.292453e+00 1.297170e+00 2.688679e-01 1.415094e-01
38419: 2.295775e+00 1.295775e+00 2.676056e-01 1.408451e-01
38419: 2.299065e+00 1.294393e+00 2.663551e-01 1.401869e-01
38419: 2.297674e+00 1.297674e+00 2.651163e-01 1.395349e-01
38419: 2.296296e+00 1.296296e+00 2.685185e-01 1.388889e-01
38419: 2.299539e+00 1.294931e+00 2.672811e-01 1.382488e-01
38419: 2.298165e+00 1.293578e+00 2.706422e-01 1.376147e-01
38419: 2.296804e+00 1.292237e+00 2.739726e-01 1.369863e-01
38419: 2.300000e+00 1.290909e+00 2.727273e-01 1.363636e-01
38419: 2.298643e+00 1.294118e+00 2.714932e-01 1.357466e-01
38419: 2.297297e+00 1.292793e+00 2.702703e-01 1.396396e-01
