Forked 43349
Starting to reopen 0 and 1
Calling execv `tournament0/pzakorko.py` (pid 43349)
Strategy 0: first ans is 0
Forked 43350
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 43350)
43350: Started!
43350: Number of players: 3, position: 1, number of turns: 1000
43350: Random seed: 4112392783
43350: 1.500000e+00 9.000000e-01 6.000000e-01
43350: 1.483871e+00 9.354839e-01 5.806452e-01
43350: 1.500000e+00 9.375000e-01 5.625000e-01
43350: 1.545455e+00 9.090909e-01 5.454545e-01
43350: 1.588235e+00 8.823529e-01 5.294118e-01
43350: 1.542857e+00 9.142857e-01 5.428571e-01
43350: 1.555556e+00 9.166667e-01 5.277778e-01
43350: 1.540541e+00 9.189189e-01 5.405405e-01
43350: 1.526316e+00 8.947368e-01 5.789474e-01
43350: 1.564103e+00 8.717949e-01 5.641026e-01
43350: 1.575000e+00 8.750000e-01 5.500000e-01
43350: 1.560976e+00 9.024390e-01 5.365854e-01
43350: 1.571429e+00 8.809524e-01 5.476190e-01
43350: 1.581395e+00 8.837209e-01 5.348837e-01
43350: 1.545455e+00 8.863636e-01 5.681818e-01
43350: 1.555556e+00 8.666667e-01 5.777778e-01
43350: 1.565217e+00 8.478261e-01 5.869565e-01
43350: 1.553191e+00 8.510638e-01 5.957447e-01
43350: 1.541667e+00 8.541667e-01 6.041667e-01
43350: 1.530612e+00 8.571429e-01 6.122449e-01
43350: 1.540000e+00 8.400000e-01 6.200000e-01
43350: 1.529412e+00 8.627451e-01 6.078431e-01
43350: 1.557692e+00 8.461538e-01 5.961538e-01
43350: 1.547170e+00 8.490566e-01 6.037736e-01
43350: 1.537037e+00 8.333333e-01 6.296296e-01
43350: 1.527273e+00 8.181818e-01 6.545455e-01
43350: 1.517857e+00 8.392857e-01 6.428571e-01
43350: 1.526316e+00 8.421053e-01 6.315789e-01
43350: 1.534483e+00 8.275862e-01 6.379310e-01
43350: 1.525424e+00 8.135593e-01 6.610169e-01
43350: 1.516667e+00 8.000000e-01 6.833333e-01
43350: 1.508197e+00 8.032787e-01 6.885246e-01
43350: 1.516129e+00 8.064516e-01 6.774194e-01
43350: 1.523810e+00 7.936508e-01 6.825397e-01
43350: 1.515625e+00 7.968750e-01 6.875000e-01
43350: 1.538462e+00 7.846154e-01 6.769231e-01
43350: 1.545455e+00 7.878788e-01 6.666667e-01
43350: 1.537313e+00 7.910448e-01 6.716418e-01
43350: 1.544118e+00 7.941176e-01 6.617647e-01
43350: 1.536232e+00 7.971014e-01 6.666667e-01
43350: 1.528571e+00 8.000000e-01 6.714286e-01
43350: 1.521127e+00 8.028169e-01 6.760563e-01
43350: 1.527778e+00 8.055556e-01 6.666667e-01
43350: 1.534247e+00 8.082192e-01 6.575342e-01
43350: 1.527027e+00 8.243243e-01 6.486486e-01
43350: 1.546667e+00 8.133333e-01 6.400000e-01
43350: 1.552632e+00 8.157895e-01 6.315789e-01
43350: 1.558442e+00 8.181818e-01 6.233766e-01
43350: 1.564103e+00 8.205128e-01 6.153846e-01
43350: 1.569620e+00 8.101266e-01 6.202532e-01
43350: 1.575000e+00 8.125000e-01 6.125000e-01
43350: 1.567901e+00 8.271605e-01 6.049383e-01
43350: 1.573171e+00 8.170732e-01 6.097561e-01
43350: 1.554217e+00 8.313253e-01 6.144578e-01
43350: 1.547619e+00 8.333333e-01 6.190476e-01
43350: 1.552941e+00 8.235294e-01 6.235294e-01
43350: 1.569767e+00 8.139535e-01 6.162791e-01
43350: 1.574713e+00 8.160920e-01 6.091954e-01
43350: 1.568182e+00 8.181818e-01 6.136364e-01
43350: 1.584270e+00 8.089888e-01 6.067416e-01
43350: 1.577778e+00 8.111111e-01 6.111111e-01
43350: 1.571429e+00 8.131868e-01 6.153846e-01
43350: 1.576087e+00 8.152174e-01 6.086957e-01
43350: 1.559140e+00 8.172043e-01 6.236559e-01
43350: 1.563830e+00 8.191489e-01 6.170213e-01
43350: 1.557895e+00 8.210526e-01 6.210526e-01
43350: 1.552083e+00 8.333333e-01 6.145833e-01
43350: 1.546392e+00 8.350515e-01 6.185567e-01
43350: 1.540816e+00 8.367347e-01 6.224490e-01
43350: 1.545455e+00 8.282828e-01 6.262626e-01
43350: 1.540000e+00 8.400000e-01 6.200000e-01
43350: 1.544554e+00 8.316832e-01 6.237624e-01
43350: 1.549020e+00 8.235294e-01 6.274510e-01
43350: 1.563107e+00 8.155340e-01 6.213592e-01
43350: 1.576923e+00 8.076923e-01 6.153846e-01
43350: 1.561905e+00 8.190476e-01 6.190476e-01
43350: 1.556604e+00 8.301887e-01 6.132075e-01
43350: 1.551402e+00 8.224299e-01 6.261682e-01
43350: 1.546296e+00 8.240741e-01 6.296296e-01
43350: 1.541284e+00 8.256881e-01 6.330275e-01
43350: 1.536364e+00 8.272727e-01 6.363636e-01
43350: 1.540541e+00 8.198198e-01 6.396396e-01
43350: 1.535714e+00 8.214286e-01 6.428571e-01
43350: 1.530973e+00 8.230088e-01 6.460177e-01
43350: 1.543860e+00 8.157895e-01 6.403509e-01
43350: 1.547826e+00 8.086957e-01 6.434783e-01
43350: 1.551724e+00 8.103448e-01 6.379310e-01
43350: 1.555556e+00 8.119658e-01 6.324786e-01
43350: 1.559322e+00 8.050847e-01 6.355932e-01
43350: 1.554622e+00 8.067227e-01 6.386555e-01
43350: 1.550000e+00 8.083333e-01 6.416667e-01
43350: 1.553719e+00 8.099174e-01 6.363636e-01
43350: 1.549180e+00 8.114754e-01 6.393443e-01
43350: 1.552846e+00 8.048780e-01 6.422764e-01
43350: 1.548387e+00 8.064516e-01 6.451613e-01
43350: 1.544000e+00 8.000000e-01 6.560000e-01
43350: 1.547619e+00 8.015873e-01 6.507937e-01
43350: 1.551181e+00 8.031496e-01 6.456693e-01
43350: 1.554688e+00 7.968750e-01 6.484375e-01
43350: 1.550388e+00 7.984496e-01 6.511628e-01
43350: 1.553846e+00 8.000000e-01 6.461538e-01
43350: 1.549618e+00 8.091603e-01 6.412214e-01
43350: 1.553030e+00 8.106061e-01 6.363636e-01
43350: 1.548872e+00 8.045113e-01 6.466165e-01
43350: 1.544776e+00 8.134328e-01 6.417910e-01
43350: 1.548148e+00 8.148148e-01 6.370370e-01
43350: 1.558824e+00 8.088235e-01 6.323529e-01
43350: 1.562044e+00 8.102190e-01 6.277372e-01
43350: 1.557971e+00 8.043478e-01 6.376812e-01
43350: 1.561151e+00 8.057554e-01 6.330935e-01
43350: 1.564286e+00 8.000000e-01 6.357143e-01
43350: 1.560284e+00 7.943262e-01 6.453901e-01
43350: 1.563380e+00 7.957746e-01 6.408451e-01
43350: 1.559441e+00 8.041958e-01 6.363636e-01
43350: 1.569444e+00 7.986111e-01 6.319444e-01
43350: 1.572414e+00 7.931034e-01 6.344828e-01
43350: 1.568493e+00 8.013699e-01 6.301370e-01
43350: 1.564626e+00 8.027211e-01 6.326531e-01
43350: 1.574324e+00 7.972973e-01 6.283784e-01
43350: 1.570470e+00 8.053691e-01 6.241611e-01
43350: 1.566667e+00 8.066667e-01 6.266667e-01
43350: 1.569536e+00 8.013245e-01 6.291391e-01
43350: 1.565789e+00 8.026316e-01 6.315789e-01
43350: 1.568627e+00 7.973856e-01 6.339869e-01
43350: 1.564935e+00 7.922078e-01 6.428571e-01
43350: 1.574194e+00 7.870968e-01 6.387097e-01
43350: 1.576923e+00 7.884615e-01 6.346154e-01
43350: 1.566879e+00 8.025478e-01 6.305732e-01
43350: 1.569620e+00 7.974684e-01 6.329114e-01
43350: 1.578616e+00 7.924528e-01 6.289308e-01
43350: 1.575000e+00 8.000000e-01 6.250000e-01
43350: 1.565217e+00 8.074534e-01 6.273292e-01
43350: 1.561728e+00 8.086420e-01 6.296296e-01
43350: 1.564417e+00 8.098160e-01 6.257669e-01
43350: 1.567073e+00 8.109756e-01 6.219512e-01
43350: 1.569697e+00 8.060606e-01 6.242424e-01
43350: 1.566265e+00 8.132530e-01 6.204819e-01
43350: 1.562874e+00 8.143713e-01 6.227545e-01
43350: 1.565476e+00 8.154762e-01 6.190476e-01
43350: 1.573964e+00 8.106509e-01 6.153846e-01
43350: 1.576471e+00 8.117647e-01 6.117647e-01
43350: 1.567251e+00 8.128655e-01 6.198830e-01
43350: 1.563953e+00 8.197674e-01 6.162791e-01
43350: 1.566474e+00 8.150289e-01 6.184971e-01
43350: 1.563218e+00 8.218391e-01 6.149425e-01
43350: 1.565714e+00 8.228571e-01 6.114286e-01
43350: 1.562500e+00 8.181818e-01 6.193182e-01
43350: 1.564972e+00 8.192090e-01 6.158192e-01
43350: 1.561798e+00 8.258427e-01 6.123596e-01
43350: 1.558659e+00 8.212291e-01 6.201117e-01
43350: 1.555556e+00 8.166667e-01 6.277778e-01
43350: 1.552486e+00 8.121547e-01 6.353591e-01
43350: 1.549451e+00 8.076923e-01 6.428571e-01
43350: 1.546448e+00 8.087432e-01 6.448087e-01
43350: 1.548913e+00 8.097826e-01 6.413043e-01
43350: 1.551351e+00 8.054054e-01 6.432432e-01
43350: 1.553763e+00 8.010753e-01 6.451613e-01
43350: 1.556150e+00 8.021390e-01 6.417112e-01
43350: 1.553191e+00 8.031915e-01 6.436170e-01
43350: 1.550265e+00 8.042328e-01 6.455026e-01
43350: 1.557895e+00 8.000000e-01 6.421053e-01
43350: 1.560209e+00 8.010471e-01 6.387435e-01
43350: 1.562500e+00 7.968750e-01 6.406250e-01
43350: 1.564767e+00 7.927461e-01 6.424870e-01
43350: 1.567010e+00 7.938144e-01 6.391753e-01
43350: 1.564103e+00 7.948718e-01 6.410256e-01
43350: 1.561224e+00 7.959184e-01 6.428571e-01
43350: 1.558376e+00 7.969543e-01 6.446701e-01
43350: 1.560606e+00 7.929293e-01 6.464646e-01
43350: 1.562814e+00 7.889447e-01 6.482412e-01
43350: 1.565000e+00 7.900000e-01 6.450000e-01
43350: 1.567164e+00 7.860697e-01 6.467662e-01
43350: 1.569307e+00 7.821782e-01 6.485149e-01
43350: 1.576355e+00 7.783251e-01 6.453202e-01
43350: 1.568627e+00 7.843137e-01 6.470588e-01
43350: 1.570732e+00 7.804878e-01 6.487805e-01
43350: 1.567961e+00 7.815534e-01 6.504854e-01
43350: 1.565217e+00 7.826087e-01 6.521739e-01
43350: 1.567308e+00 7.788462e-01 6.538462e-01
43350: 1.569378e+00 7.751196e-01 6.555024e-01
43350: 1.571429e+00 7.714286e-01 6.571429e-01
43350: 1.563981e+00 7.725118e-01 6.635071e-01
43350: 1.566038e+00 7.688679e-01 6.650943e-01
43350: 1.572770e+00 7.652582e-01 6.619718e-01
43350: 1.570093e+00 7.710280e-01 6.588785e-01
43350: 1.567442e+00 7.720930e-01 6.604651e-01
43350: 1.569444e+00 7.685185e-01 6.620370e-01
43350: 1.566820e+00 7.649770e-01 6.682028e-01
43350: 1.564220e+00 7.706422e-01 6.651376e-01
43350: 1.566210e+00 7.716895e-01 6.621005e-01
43350: 1.563636e+00 7.681818e-01 6.681818e-01
43350: 1.570136e+00 7.647059e-01 6.651584e-01
43350: 1.563063e+00 7.657658e-01 6.711712e-01
43350: 1.569507e+00 7.623318e-01 6.681614e-01
43350: 1.571429e+00 7.633929e-01 6.651786e-01
43350: 1.564444e+00 7.644444e-01 6.711111e-01
43350: 1.566372e+00 7.654867e-01 6.681416e-01
43350: 1.568282e+00 7.665198e-01 6.651982e-01
43350: 1.570175e+00 7.631579e-01 6.666667e-01
43350: 1.567686e+00 7.641921e-01 6.681223e-01
43350: 1.569565e+00 7.608696e-01 6.695652e-01
43350: 1.567100e+00 7.662338e-01 6.666667e-01
43350: 1.573276e+00 7.629310e-01 6.637931e-01
43350: 1.566524e+00 7.682403e-01 6.652361e-01
43350: 1.568376e+00 7.692308e-01 6.623932e-01
43350: 1.570213e+00 7.702128e-01 6.595745e-01
43350: 1.567797e+00 7.711864e-01 6.610169e-01
43350: 1.565401e+00 7.763713e-01 6.582278e-01
43350: 1.567227e+00 7.731092e-01 6.596639e-01
43350: 1.564854e+00 7.740586e-01 6.610879e-01
43350: 1.562500e+00 7.750000e-01 6.625000e-01
43350: 1.564315e+00 7.759336e-01 6.597510e-01
43350: 1.561983e+00 7.809917e-01 6.570248e-01
43350: 1.567901e+00 7.777778e-01 6.543210e-01
43350: 1.569672e+00 7.745902e-01 6.557377e-01
43350: 1.571429e+00 7.755102e-01 6.530612e-01
43350: 1.573171e+00 7.764228e-01 6.504065e-01
43350: 1.574899e+00 7.773279e-01 6.477733e-01
43350: 1.572581e+00 7.822581e-01 6.451613e-01
43350: 1.566265e+00 7.831325e-01 6.506024e-01
43350: 1.572000e+00 7.800000e-01 6.480000e-01
43350: 1.573705e+00 7.808765e-01 6.454183e-01
43350: 1.571429e+00 7.857143e-01 6.428571e-01
43350: 1.565217e+00 7.905138e-01 6.442688e-01
43350: 1.570866e+00 7.874016e-01 6.417323e-01
43350: 1.564706e+00 7.921569e-01 6.431373e-01
43350: 1.566406e+00 7.890625e-01 6.445312e-01
43350: 1.564202e+00 7.859922e-01 6.498054e-01
43350: 1.565891e+00 7.829457e-01 6.511628e-01
43350: 1.571429e+00 7.799228e-01 6.486486e-01
43350: 1.569231e+00 7.807692e-01 6.500000e-01
43350: 1.567050e+00 7.854406e-01 6.475096e-01
43350: 1.568702e+00 7.862595e-01 6.450382e-01
43350: 1.574144e+00 7.832700e-01 6.425856e-01
43350: 1.571970e+00 7.840909e-01 6.439394e-01
43350: 1.566038e+00 7.924528e-01 6.415094e-01
43350: 1.567669e+00 7.894737e-01 6.428571e-01
43350: 1.565543e+00 7.902622e-01 6.441948e-01
43350: 1.567164e+00 7.873134e-01 6.455224e-01
43350: 1.568773e+00 7.843866e-01 6.468401e-01
43350: 1.566667e+00 7.851852e-01 6.481481e-01
43350: 1.568266e+00 7.859779e-01 6.457565e-01
43350: 1.569853e+00 7.830882e-01 6.470588e-01
43350: 1.571429e+00 7.802198e-01 6.483516e-01
43350: 1.565693e+00 7.846715e-01 6.496350e-01
43350: 1.570909e+00 7.818182e-01 6.472727e-01
43350: 1.565217e+00 7.826087e-01 6.521739e-01
43350: 1.570397e+00 7.797834e-01 6.498195e-01
43350: 1.564748e+00 7.841727e-01 6.510791e-01
43350: 1.566308e+00 7.849462e-01 6.487455e-01
43350: 1.567857e+00 7.821429e-01 6.500000e-01
43350: 1.569395e+00 7.829181e-01 6.476868e-01
43350: 1.570922e+00 7.801418e-01 6.489362e-01
43350: 1.568905e+00 7.809187e-01 6.501767e-01
43350: 1.570423e+00 7.781690e-01 6.514085e-01
43350: 1.564912e+00 7.824561e-01 6.526316e-01
43350: 1.562937e+00 7.797203e-01 6.573427e-01
43350: 1.560976e+00 7.770035e-01 6.620209e-01
43350: 1.562500e+00 7.743056e-01 6.631944e-01
43350: 1.560554e+00 7.750865e-01 6.643599e-01
43350: 1.562069e+00 7.758621e-01 6.620690e-01
43350: 1.563574e+00 7.731959e-01 6.632302e-01
43350: 1.561644e+00 7.705479e-01 6.678082e-01
43350: 1.559727e+00 7.679181e-01 6.723549e-01
43350: 1.561224e+00 7.653061e-01 6.734694e-01
43350: 1.559322e+00 7.661017e-01 6.745763e-01
43350: 1.557432e+00 7.702703e-01 6.722973e-01
43350: 1.558923e+00 7.710438e-01 6.700337e-01
43350: 1.557047e+00 7.751678e-01 6.677852e-01
43350: 1.558528e+00 7.725753e-01 6.688963e-01
43350: 1.560000e+00 7.733333e-01 6.666667e-01
43350: 1.561462e+00 7.740864e-01 6.644518e-01
43350: 1.566225e+00 7.715232e-01 6.622517e-01
43350: 1.564356e+00 7.755776e-01 6.600660e-01
43350: 1.565789e+00 7.730263e-01 6.611842e-01
43350: 1.567213e+00 7.737705e-01 6.590164e-01
43350: 1.568627e+00 7.745098e-01 6.568627e-01
43350: 1.570033e+00 7.719870e-01 6.579805e-01
43350: 1.568182e+00 7.727273e-01 6.590909e-01
43350: 1.569579e+00 7.702265e-01 6.601942e-01
43350: 1.574194e+00 7.677419e-01 6.580645e-01
43350: 1.572347e+00 7.684887e-01 6.591640e-01
43350: 1.570513e+00 7.692308e-01 6.602564e-01
43350: 1.568690e+00 7.699681e-01 6.613419e-01
43350: 1.566879e+00 7.738854e-01 6.592357e-01
43350: 1.568254e+00 7.714286e-01 6.603175e-01
43350: 1.569620e+00 7.689873e-01 6.613924e-01
43350: 1.570978e+00 7.665615e-01 6.624606e-01
43350: 1.569182e+00 7.704403e-01 6.603774e-01
43350: 1.570533e+00 7.711599e-01 6.583072e-01
43350: 1.565625e+00 7.781250e-01 6.562500e-01
43350: 1.563863e+00 7.819315e-01 6.542056e-01
43350: 1.568323e+00 7.795031e-01 6.521739e-01
43350: 1.569659e+00 7.801858e-01 6.501548e-01
43350: 1.567901e+00 7.808642e-01 6.512346e-01
43350: 1.569231e+00 7.784615e-01 6.523077e-01
43350: 1.570552e+00 7.791411e-01 6.503067e-01
43350: 1.565749e+00 7.828746e-01 6.513761e-01
43350: 1.564024e+00 7.804878e-01 6.554878e-01
43350: 1.562310e+00 7.781155e-01 6.595745e-01
43350: 1.566667e+00 7.757576e-01 6.575758e-01
43350: 1.567976e+00 7.734139e-01 6.586103e-01
43350: 1.566265e+00 7.710843e-01 6.626506e-01
43350: 1.567568e+00 7.687688e-01 6.636637e-01
43350: 1.571856e+00 7.664671e-01 6.616766e-01
43350: 1.567164e+00 7.731343e-01 6.597015e-01
43350: 1.568452e+00 7.738095e-01 6.577381e-01
43350: 1.569733e+00 7.744807e-01 6.557864e-01
43350: 1.571006e+00 7.721893e-01 6.568047e-01
43350: 1.569322e+00 7.728614e-01 6.578171e-01
43350: 1.573529e+00 7.705882e-01 6.558824e-01
43350: 1.571848e+00 7.741935e-01 6.539589e-01
43350: 1.573099e+00 7.748538e-01 6.520468e-01
43350: 1.571429e+00 7.755102e-01 6.530612e-01
43350: 1.572674e+00 7.761628e-01 6.511628e-01
43350: 1.571014e+00 7.797101e-01 6.492754e-01
43350: 1.569364e+00 7.803468e-01 6.502890e-01
43350: 1.567723e+00 7.809798e-01 6.512968e-01
43350: 1.568966e+00 7.787356e-01 6.522989e-01
43350: 1.573066e+00 7.765043e-01 6.504298e-01
43350: 1.571429e+00 7.771429e-01 6.514286e-01
43350: 1.566952e+00 7.806268e-01 6.524217e-01
43350: 1.571023e+00 7.784091e-01 6.505682e-01
43350: 1.569405e+00 7.790368e-01 6.515581e-01
43350: 1.567797e+00 7.824859e-01 6.497175e-01
43350: 1.566197e+00 7.830986e-01 6.507042e-01
43350: 1.567416e+00 7.837079e-01 6.488764e-01
43350: 1.565826e+00 7.843137e-01 6.498599e-01
43350: 1.564246e+00 7.821229e-01 6.536313e-01
43350: 1.565460e+00 7.799443e-01 6.545961e-01
43350: 1.563889e+00 7.833333e-01 6.527778e-01
43350: 1.562327e+00 7.867036e-01 6.509695e-01
43350: 1.563536e+00 7.872928e-01 6.491713e-01
43350: 1.561983e+00 7.851240e-01 6.528926e-01
43350: 1.563187e+00 7.857143e-01 6.510989e-01
43350: 1.564384e+00 7.835616e-01 6.520548e-01
43350: 1.568306e+00 7.814208e-01 6.502732e-01
43350: 1.572207e+00 7.792916e-01 6.485014e-01
43350: 1.567935e+00 7.826087e-01 6.494565e-01
43350: 1.566396e+00 7.804878e-01 6.531165e-01
43350: 1.564865e+00 7.810811e-01 6.540541e-01
43350: 1.563342e+00 7.789757e-01 6.576819e-01
43350: 1.561828e+00 7.795699e-01 6.586022e-01
43350: 1.560322e+00 7.828418e-01 6.568365e-01
43350: 1.564171e+00 7.807487e-01 6.550802e-01
43350: 1.565333e+00 7.786667e-01 6.560000e-01
43350: 1.566489e+00 7.765957e-01 6.569149e-01
43350: 1.570292e+00 7.745358e-01 6.551724e-01
43350: 1.568783e+00 7.751323e-01 6.560847e-01
43350: 1.572559e+00 7.730871e-01 6.543536e-01
43350: 1.568421e+00 7.789474e-01 6.526316e-01
43350: 1.569554e+00 7.795276e-01 6.509186e-01
43350: 1.568063e+00 7.801047e-01 6.518325e-01
43350: 1.569191e+00 7.780679e-01 6.527415e-01
43350: 1.572917e+00 7.760417e-01 6.510417e-01
43350: 1.568831e+00 7.818182e-01 6.493506e-01
43350: 1.567358e+00 7.823834e-01 6.502591e-01
43350: 1.568475e+00 7.829457e-01 6.485788e-01
43350: 1.572165e+00 7.809278e-01 6.469072e-01
43350: 1.570694e+00 7.840617e-01 6.452442e-01
43350: 1.571795e+00 7.846154e-01 6.435897e-01
43350: 1.567775e+00 7.877238e-01 6.445013e-01
43350: 1.566327e+00 7.857143e-01 6.479592e-01
43350: 1.564885e+00 7.862595e-01 6.488550e-01
43350: 1.568528e+00 7.842640e-01 6.472081e-01
43350: 1.569620e+00 7.848101e-01 6.455696e-01
43350: 1.570707e+00 7.828283e-01 6.464646e-01
43350: 1.569270e+00 7.833753e-01 6.473552e-01
43350: 1.570352e+00 7.839196e-01 6.457286e-01
43350: 1.566416e+00 7.844612e-01 6.491228e-01
43350: 1.565000e+00 7.850000e-01 6.500000e-01
43350: 1.563591e+00 7.830424e-01 6.533666e-01
43350: 1.562189e+00 7.835821e-01 6.542289e-01
43350: 1.563275e+00 7.841191e-01 6.526055e-01
43350: 1.561881e+00 7.821782e-01 6.559406e-01
43350: 1.562963e+00 7.802469e-01 6.567901e-01
43350: 1.566502e+00 7.783251e-01 6.551724e-01
43350: 1.570025e+00 7.764128e-01 6.535627e-01
43350: 1.568627e+00 7.769608e-01 6.544118e-01
43350: 1.569682e+00 7.750611e-01 6.552567e-01
43350: 1.570732e+00 7.731707e-01 6.560976e-01
43350: 1.569343e+00 7.737226e-01 6.569343e-01
43350: 1.570388e+00 7.718447e-01 6.577670e-01
43350: 1.569007e+00 7.748184e-01 6.561743e-01
43350: 1.570048e+00 7.729469e-01 6.570048e-01
43350: 1.566265e+00 7.783133e-01 6.554217e-01
43350: 1.567308e+00 7.764423e-01 6.562500e-01
43350: 1.568345e+00 7.769784e-01 6.546763e-01
43350: 1.566986e+00 7.799043e-01 6.531100e-01
43350: 1.570406e+00 7.780430e-01 6.515513e-01
43350: 1.569048e+00 7.809524e-01 6.500000e-01
43350: 1.570071e+00 7.814727e-01 6.484561e-01
43350: 1.566351e+00 7.843602e-01 6.492891e-01
43350: 1.567376e+00 7.825059e-01 6.501182e-01
43350: 1.566038e+00 7.830189e-01 6.509434e-01
43350: 1.564706e+00 7.835294e-01 6.517647e-01
43350: 1.563380e+00 7.863850e-01 6.502347e-01
43350: 1.562061e+00 7.892272e-01 6.487119e-01
43350: 1.563084e+00 7.873832e-01 6.495327e-01
43350: 1.561772e+00 7.878788e-01 6.503497e-01
43350: 1.562791e+00 7.883721e-01 6.488372e-01
43350: 1.561485e+00 7.865429e-01 6.519722e-01
43350: 1.562500e+00 7.847222e-01 6.527778e-01
43350: 1.561201e+00 7.829099e-01 6.558891e-01
43350: 1.559908e+00 7.857143e-01 6.543779e-01
43350: 1.560920e+00 7.862069e-01 6.528736e-01
43350: 1.559633e+00 7.866972e-01 6.536697e-01
43350: 1.558352e+00 7.894737e-01 6.521739e-01
43350: 1.559361e+00 7.876712e-01 6.529680e-01
43350: 1.558087e+00 7.881549e-01 6.537585e-01
43350: 1.559091e+00 7.863636e-01 6.545455e-01
43350: 1.557823e+00 7.868481e-01 6.553288e-01
43350: 1.561086e+00 7.850679e-01 6.538462e-01
43350: 1.559819e+00 7.832957e-01 6.568849e-01
43350: 1.563063e+00 7.815315e-01 6.554054e-01
43350: 1.561798e+00 7.820225e-01 6.561798e-01
43350: 1.560538e+00 7.802691e-01 6.591928e-01
43350: 1.559284e+00 7.807606e-01 6.599553e-01
43350: 1.558036e+00 7.790179e-01 6.629464e-01
43350: 1.556793e+00 7.795100e-01 6.636971e-01
43350: 1.557778e+00 7.777778e-01 6.644444e-01
43350: 1.558758e+00 7.760532e-01 6.651885e-01
43350: 1.561947e+00 7.743363e-01 6.637168e-01
43350: 1.565121e+00 7.726269e-01 6.622517e-01
43350: 1.566079e+00 7.731278e-01 6.607930e-01
43350: 1.569231e+00 7.714286e-01 6.593407e-01
43350: 1.572368e+00 7.697368e-01 6.578947e-01
43350: 1.571116e+00 7.724289e-01 6.564551e-01
43350: 1.572052e+00 7.729258e-01 6.550218e-01
43350: 1.568627e+00 7.734205e-01 6.579521e-01
43350: 1.571739e+00 7.717391e-01 6.565217e-01
43350: 1.570499e+00 7.722343e-01 6.572668e-01
43350: 1.569264e+00 7.727273e-01 6.580087e-01
43350: 1.568035e+00 7.732181e-01 6.587473e-01
43350: 1.566810e+00 7.758621e-01 6.573276e-01
43350: 1.567742e+00 7.741935e-01 6.580645e-01
43350: 1.566524e+00 7.725322e-01 6.609442e-01
43350: 1.569593e+00 7.708779e-01 6.595289e-01
43350: 1.570513e+00 7.692308e-01 6.602564e-01
43350: 1.567164e+00 7.739872e-01 6.588486e-01
43350: 1.568085e+00 7.744681e-01 6.574468e-01
43350: 1.569002e+00 7.728238e-01 6.581741e-01
43350: 1.569915e+00 7.733051e-01 6.567797e-01
43350: 1.570825e+00 7.737844e-01 6.553911e-01
43350: 1.567511e+00 7.763713e-01 6.561181e-01
43350: 1.570526e+00 7.747368e-01 6.547368e-01
43350: 1.567227e+00 7.752101e-01 6.575630e-01
43350: 1.568134e+00 7.735849e-01 6.582809e-01
43350: 1.569038e+00 7.740586e-01 6.569038e-01
43350: 1.569937e+00 7.724426e-01 6.576200e-01
43350: 1.570833e+00 7.729167e-01 6.562500e-01
43350: 1.569647e+00 7.733888e-01 6.569647e-01
43350: 1.568465e+00 7.759336e-01 6.556017e-01
43350: 1.569358e+00 7.743271e-01 6.563147e-01
43350: 1.572314e+00 7.727273e-01 6.549587e-01
43350: 1.569072e+00 7.752577e-01 6.556701e-01
43350: 1.569959e+00 7.736626e-01 6.563786e-01
