Forked 38687
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 38687)
38687: Started!
38687: Number of players: 4, position: 0, number of turns: 1000
38687: Random seed: 3497613787
Strategy 0: first ans is 1
Forked 38688
Starting to reopen 0 and 1
Calling execv `tournament0/elexunix.py` (pid 38688)
Strategy 1: first ans is 0
Forked 38712
Starting to reopen 0 and 1
Calling execv `tournament0/the_best_strategy.py` (pid 38712)
Strategy 2: first ans is 0
Forked 38713
Starting to reopen 0 and 1
Calling execv `tournament0/pzakorko.py` (pid 38713)
Strategy 3: first ans is 0
38687: 3.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00
38687: 2.500000e+00 1.000000e+00 5.000000e-01 0.000000e+00
38687: 2.000000e+00 1.333333e+00 6.666667e-01 0.000000e+00
38687: 1.750000e+00 1.250000e+00 7.500000e-01 2.500000e-01
38687: 1.800000e+00 1.200000e+00 8.000000e-01 2.000000e-01
38687: 1.666667e+00 1.333333e+00 8.333333e-01 1.666667e-01
38687: 1.714286e+00 1.285714e+00 7.142857e-01 2.857143e-01
38687: 1.750000e+00 1.250000e+00 7.500000e-01 2.500000e-01
38687: 1.777778e+00 1.222222e+00 7.777778e-01 2.222222e-01
38687: 1.700000e+00 1.300000e+00 8.000000e-01 2.000000e-01
38687: 1.818182e+00 1.272727e+00 7.272727e-01 1.818182e-01
38687: 1.750000e+00 1.250000e+00 8.333333e-01 1.666667e-01
38687: 1.769231e+00 1.230769e+00 8.461538e-01 1.538462e-01
38687: 1.714286e+00 1.285714e+00 8.571429e-01 1.428571e-01
38687: 1.733333e+00 1.266667e+00 8.000000e-01 2.000000e-01
38687: 1.750000e+00 1.312500e+00 7.500000e-01 1.875000e-01
38687: 1.705882e+00 1.352941e+00 7.647059e-01 1.764706e-01
38687: 1.777778e+00 1.333333e+00 7.222222e-01 1.666667e-01
38687: 1.789474e+00 1.315789e+00 7.368421e-01 1.578947e-01
38687: 1.750000e+00 1.300000e+00 8.000000e-01 1.500000e-01
38687: 1.714286e+00 1.285714e+00 8.571429e-01 1.428571e-01
38687: 1.772727e+00 1.272727e+00 8.181818e-01 1.363636e-01
38687: 1.739130e+00 1.304348e+00 8.260870e-01 1.304348e-01
38687: 1.708333e+00 1.291667e+00 8.333333e-01 1.666667e-01
38687: 1.760000e+00 1.280000e+00 8.000000e-01 1.600000e-01
38687: 1.730769e+00 1.307692e+00 8.076923e-01 1.538462e-01
38687: 1.703704e+00 1.333333e+00 8.148148e-01 1.481481e-01
38687: 1.678571e+00 1.321429e+00 8.571429e-01 1.428571e-01
38687: 1.724138e+00 1.310345e+00 8.275862e-01 1.379310e-01
38687: 1.700000e+00 1.300000e+00 8.333333e-01 1.666667e-01
38687: 1.709677e+00 1.322581e+00 8.064516e-01 1.612903e-01
38687: 1.718750e+00 1.343750e+00 7.812500e-01 1.562500e-01
38687: 1.727273e+00 1.333333e+00 7.878788e-01 1.515152e-01
38687: 1.705882e+00 1.352941e+00 7.647059e-01 1.764706e-01
38687: 1.714286e+00 1.371429e+00 7.428571e-01 1.714286e-01
38687: 1.694444e+00 1.361111e+00 7.500000e-01 1.944444e-01
38687: 1.675676e+00 1.405405e+00 7.297297e-01 1.891892e-01
38687: 1.657895e+00 1.421053e+00 7.368421e-01 1.842105e-01
38687: 1.641026e+00 1.435897e+00 7.435897e-01 1.794872e-01
38687: 1.650000e+00 1.450000e+00 7.250000e-01 1.750000e-01
38687: 1.634146e+00 1.487805e+00 7.073171e-01 1.707317e-01
38687: 1.642857e+00 1.500000e+00 6.904762e-01 1.666667e-01
38687: 1.627907e+00 1.488372e+00 7.209302e-01 1.627907e-01
38687: 1.636364e+00 1.477273e+00 7.272727e-01 1.590909e-01
38687: 1.622222e+00 1.488889e+00 7.333333e-01 1.555556e-01
38687: 1.630435e+00 1.500000e+00 7.173913e-01 1.521739e-01
38687: 1.638298e+00 1.489362e+00 7.234043e-01 1.489362e-01
38687: 1.625000e+00 1.520833e+00 7.083333e-01 1.458333e-01
38687: 1.632653e+00 1.530612e+00 6.938776e-01 1.428571e-01
38687: 1.640000e+00 1.520000e+00 7.000000e-01 1.400000e-01
38687: 1.627451e+00 1.509804e+00 7.254902e-01 1.372549e-01
38687: 1.615385e+00 1.500000e+00 7.500000e-01 1.346154e-01
38687: 1.622642e+00 1.490566e+00 7.547170e-01 1.320755e-01
38687: 1.629630e+00 1.481481e+00 7.592593e-01 1.296296e-01
38687: 1.618182e+00 1.472727e+00 7.818182e-01 1.272727e-01
38687: 1.642857e+00 1.464286e+00 7.678571e-01 1.250000e-01
38687: 1.631579e+00 1.456140e+00 7.719298e-01 1.403509e-01
38687: 1.620690e+00 1.448276e+00 7.758621e-01 1.551724e-01
38687: 1.644068e+00 1.440678e+00 7.627119e-01 1.525424e-01
38687: 1.650000e+00 1.433333e+00 7.666667e-01 1.500000e-01
