Forked 38203
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 38203)
38203: Started!
38203: Number of players: 4, position: 0, number of turns: 1000
38203: Random seed: 4099155415
Strategy 0: first ans is 0
Forked 38204
Starting to reopen 0 and 1
Calling execv `tournament0/pzakorko.py` (pid 38204)
Strategy 1: first ans is 0
Forked 38205
Starting to reopen 0 and 1
Calling execv `tournament0/the_best_strategy.py` (pid 38205)
Strategy 2: first ans is 0
Forked 38206
Starting to reopen 0 and 1
Calling execv `tournament0/lounres.py` (pid 38206)
Strategy 3: first ans is 1
38203: 3.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00
38203: 2.000000e+00 1.500000e+00 5.000000e-01 0.000000e+00
38203: 2.000000e+00 1.333333e+00 6.666667e-01 0.000000e+00
38203: 1.750000e+00 1.500000e+00 7.500000e-01 0.000000e+00
38203: 1.800000e+00 1.400000e+00 8.000000e-01 0.000000e+00
38203: 1.833333e+00 1.500000e+00 6.666667e-01 0.000000e+00
38203: 1.714286e+00 1.428571e+00 8.571429e-01 0.000000e+00
38203: 1.750000e+00 1.375000e+00 8.750000e-01 0.000000e+00
38203: 1.777778e+00 1.444444e+00 7.777778e-01 0.000000e+00
38203: 1.700000e+00 1.400000e+00 9.000000e-01 0.000000e+00
38203: 1.727273e+00 1.363636e+00 9.090909e-01 0.000000e+00
38203: 1.750000e+00 1.416667e+00 8.333333e-01 0.000000e+00
38203: 1.692308e+00 1.384615e+00 9.230769e-01 0.000000e+00
38203: 1.785714e+00 1.357143e+00 8.571429e-01 0.000000e+00
38203: 1.733333e+00 1.466667e+00 8.000000e-01 0.000000e+00
38203: 1.812500e+00 1.437500e+00 7.500000e-01 0.000000e+00
38203: 1.823529e+00 1.470588e+00 7.058824e-01 0.000000e+00
38203: 1.777778e+00 1.444444e+00 7.777778e-01 0.000000e+00
38203: 1.789474e+00 1.421053e+00 7.894737e-01 0.000000e+00
38203: 1.800000e+00 1.450000e+00 7.500000e-01 0.000000e+00
38203: 1.809524e+00 1.428571e+00 7.619048e-01 0.000000e+00
38203: 1.772727e+00 1.454545e+00 7.727273e-01 0.000000e+00
38203: 1.826087e+00 1.434783e+00 7.391304e-01 0.000000e+00
38203: 1.833333e+00 1.458333e+00 7.083333e-01 0.000000e+00
38203: 1.800000e+00 1.440000e+00 7.600000e-01 0.000000e+00
38203: 1.846154e+00 1.423077e+00 7.307692e-01 0.000000e+00
38203: 1.814815e+00 1.444444e+00 7.407407e-01 0.000000e+00
38203: 1.821429e+00 1.464286e+00 7.142857e-01 0.000000e+00
38203: 1.827586e+00 1.448276e+00 7.241379e-01 0.000000e+00
38203: 1.833333e+00 1.466667e+00 7.000000e-01 0.000000e+00
38203: 1.838710e+00 1.451613e+00 7.096774e-01 0.000000e+00
38203: 1.812500e+00 1.468750e+00 7.187500e-01 0.000000e+00
38203: 1.848485e+00 1.454545e+00 6.969697e-01 0.000000e+00
38203: 1.823529e+00 1.500000e+00 6.764706e-01 0.000000e+00
38203: 1.857143e+00 1.485714e+00 6.571429e-01 0.000000e+00
38203: 1.833333e+00 1.500000e+00 6.666667e-01 0.000000e+00
38203: 1.837838e+00 1.513514e+00 6.486486e-01 0.000000e+00
38203: 1.815789e+00 1.500000e+00 6.842105e-01 0.000000e+00
38203: 1.820513e+00 1.487179e+00 6.923077e-01 0.000000e+00
38203: 1.825000e+00 1.500000e+00 6.750000e-01 0.000000e+00
38203: 1.804878e+00 1.512195e+00 6.829268e-01 0.000000e+00
38203: 1.833333e+00 1.500000e+00 6.666667e-01 0.000000e+00
38203: 1.813953e+00 1.511628e+00 6.744186e-01 0.000000e+00
38203: 1.840909e+00 1.500000e+00 6.590909e-01 0.000000e+00
38203: 1.844444e+00 1.511111e+00 6.444444e-01 0.000000e+00
38203: 1.826087e+00 1.500000e+00 6.739130e-01 0.000000e+00
