Forked 43557
Starting to reopen 0 and 1
Calling execv `tournament0/lounres.py` (pid 43557)
Strategy 0: first ans is 1
Forked 43558
Starting to reopen 0 and 1
Calling execv `tournament0/pzakorko.py` (pid 43558)
Strategy 1: first ans is 0
Forked 43559
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 43559)
43559: Started!
43559: Number of players: 3, position: 2, number of turns: 1000
43559: Random seed: 573723795
43559: 1.571429e+00 1.000000e+00 4.285714e-01
43559: 1.586207e+00 1.000000e+00 4.137931e-01
43559: 1.533333e+00 1.066667e+00 4.000000e-01
43559: 1.548387e+00 1.032258e+00 4.193548e-01
43559: 1.531250e+00 1.062500e+00 4.062500e-01
43559: 1.545455e+00 1.030303e+00 4.242424e-01
43559: 1.529412e+00 1.029412e+00 4.411765e-01
43559: 1.542857e+00 1.000000e+00 4.571429e-01
43559: 1.555556e+00 1.000000e+00 4.444444e-01
43559: 1.567568e+00 1.000000e+00 4.324324e-01
43559: 1.552632e+00 1.000000e+00 4.473684e-01
43559: 1.589744e+00 9.743590e-01 4.358974e-01
43559: 1.550000e+00 1.000000e+00 4.500000e-01
43559: 1.585366e+00 9.756098e-01 4.390244e-01
43559: 1.547619e+00 1.000000e+00 4.523810e-01
43559: 1.581395e+00 9.767442e-01 4.418605e-01
43559: 1.545455e+00 1.022727e+00 4.318182e-01
43559: 1.555556e+00 1.000000e+00 4.444444e-01
43559: 1.543478e+00 1.021739e+00 4.347826e-01
43559: 1.553191e+00 1.000000e+00 4.468085e-01
43559: 1.541667e+00 1.020833e+00 4.375000e-01
43559: 1.551020e+00 1.020408e+00 4.285714e-01
43559: 1.540000e+00 1.020000e+00 4.400000e-01
43559: 1.568627e+00 1.000000e+00 4.313725e-01
43559: 1.557692e+00 1.000000e+00 4.423077e-01
43559: 1.584906e+00 9.811321e-01 4.339623e-01
43559: 1.555556e+00 1.018519e+00 4.259259e-01
43559: 1.581818e+00 1.000000e+00 4.181818e-01
43559: 1.553571e+00 1.035714e+00 4.107143e-01
43559: 1.561404e+00 1.035088e+00 4.035088e-01
43559: 1.551724e+00 1.034483e+00 4.137931e-01
43559: 1.576271e+00 1.016949e+00 4.067797e-01
43559: 1.550000e+00 1.033333e+00 4.166667e-01
43559: 1.557377e+00 1.032787e+00 4.098361e-01
43559: 1.548387e+00 1.032258e+00 4.193548e-01
43559: 1.555556e+00 1.031746e+00 4.126984e-01
43559: 1.562500e+00 1.031250e+00 4.062500e-01
43559: 1.569231e+00 1.030769e+00 4.000000e-01
43559: 1.560606e+00 1.045455e+00 3.939394e-01
43559: 1.582090e+00 1.029851e+00 3.880597e-01
43559: 1.558824e+00 1.044118e+00 3.970588e-01
43559: 1.565217e+00 1.028986e+00 4.057971e-01
43559: 1.571429e+00 1.028571e+00 4.000000e-01
43559: 1.549296e+00 1.042254e+00 4.084507e-01
43559: 1.569444e+00 1.027778e+00 4.027778e-01
43559: 1.575342e+00 1.027397e+00 3.972603e-01
43559: 1.554054e+00 1.054054e+00 3.918919e-01
43559: 1.573333e+00 1.040000e+00 3.866667e-01
43559: 1.552632e+00 1.052632e+00 3.947368e-01
43559: 1.558442e+00 1.051948e+00 3.896104e-01
43559: 1.551282e+00 1.051282e+00 3.974359e-01
43559: 1.556962e+00 1.050633e+00 3.924051e-01
43559: 1.562500e+00 1.050000e+00 3.875000e-01
43559: 1.567901e+00 1.049383e+00 3.827160e-01
43559: 1.560976e+00 1.048780e+00 3.902439e-01
43559: 1.566265e+00 1.036145e+00 3.975904e-01
43559: 1.571429e+00 1.035714e+00 3.928571e-01
43559: 1.564706e+00 1.047059e+00 3.882353e-01
43559: 1.581395e+00 1.034884e+00 3.837209e-01
43559: 1.574713e+00 1.045977e+00 3.793103e-01
43559: 1.568182e+00 1.045455e+00 3.863636e-01
43559: 1.573034e+00 1.033708e+00 3.932584e-01
43559: 1.555556e+00 1.055556e+00 3.888889e-01
43559: 1.560440e+00 1.054945e+00 3.846154e-01
43559: 1.554348e+00 1.054348e+00 3.913043e-01
43559: 1.569892e+00 1.043011e+00 3.870968e-01
43559: 1.563830e+00 1.042553e+00 3.936170e-01
43559: 1.568421e+00 1.042105e+00 3.894737e-01
43559: 1.572917e+00 1.041667e+00 3.854167e-01
43559: 1.556701e+00 1.051546e+00 3.917526e-01
43559: 1.561224e+00 1.040816e+00 3.979592e-01
43559: 1.565657e+00 1.040404e+00 3.939394e-01
43559: 1.560000e+00 1.050000e+00 3.900000e-01
43559: 1.564356e+00 1.039604e+00 3.960396e-01
43559: 1.568627e+00 1.039216e+00 3.921569e-01
43559: 1.563107e+00 1.038835e+00 3.980583e-01
43559: 1.576923e+00 1.028846e+00 3.942308e-01
43559: 1.561905e+00 1.038095e+00 4.000000e-01
43559: 1.575472e+00 1.028302e+00 3.962264e-01
43559: 1.570093e+00 1.037383e+00 3.925234e-01
43559: 1.574074e+00 1.037037e+00 3.888889e-01
43559: 1.568807e+00 1.045872e+00 3.853211e-01
43559: 1.581818e+00 1.036364e+00 3.818182e-01
43559: 1.567568e+00 1.054054e+00 3.783784e-01
43559: 1.580357e+00 1.044643e+00 3.750000e-01
43559: 1.566372e+00 1.053097e+00 3.805310e-01
43559: 1.570175e+00 1.052632e+00 3.771930e-01
43559: 1.556522e+00 1.060870e+00 3.826087e-01
43559: 1.560345e+00 1.051724e+00 3.879310e-01
43559: 1.555556e+00 1.051282e+00 3.931624e-01
43559: 1.559322e+00 1.042373e+00 3.983051e-01
43559: 1.563025e+00 1.042017e+00 3.949580e-01
43559: 1.566667e+00 1.041667e+00 3.916667e-01
43559: 1.570248e+00 1.041322e+00 3.884298e-01
43559: 1.565574e+00 1.049180e+00 3.852459e-01
43559: 1.569106e+00 1.040650e+00 3.902439e-01
43559: 1.572581e+00 1.040323e+00 3.870968e-01
43559: 1.560000e+00 1.056000e+00 3.840000e-01
43559: 1.563492e+00 1.055556e+00 3.809524e-01
43559: 1.559055e+00 1.055118e+00 3.858268e-01
43559: 1.562500e+00 1.046875e+00 3.906250e-01
43559: 1.565891e+00 1.046512e+00 3.875969e-01
43559: 1.561538e+00 1.046154e+00 3.923077e-01
43559: 1.564885e+00 1.038168e+00 3.969466e-01
43559: 1.568182e+00 1.037879e+00 3.939394e-01
43559: 1.563910e+00 1.037594e+00 3.984962e-01
43559: 1.574627e+00 1.029851e+00 3.955224e-01
43559: 1.570370e+00 1.037037e+00 3.925926e-01
43559: 1.566176e+00 1.036765e+00 3.970588e-01
43559: 1.569343e+00 1.029197e+00 4.014599e-01
43559: 1.565217e+00 1.036232e+00 3.985507e-01
43559: 1.568345e+00 1.028777e+00 4.028777e-01
43559: 1.571429e+00 1.028571e+00 4.000000e-01
43559: 1.560284e+00 1.042553e+00 3.971631e-01
43559: 1.563380e+00 1.042254e+00 3.943662e-01
43559: 1.559441e+00 1.041958e+00 3.986014e-01
43559: 1.569444e+00 1.034722e+00 3.958333e-01
43559: 1.572414e+00 1.034483e+00 3.931034e-01
43559: 1.568493e+00 1.041096e+00 3.904110e-01
43559: 1.578231e+00 1.034014e+00 3.877551e-01
43559: 1.574324e+00 1.040541e+00 3.851351e-01
43559: 1.570470e+00 1.046980e+00 3.825503e-01
43559: 1.573333e+00 1.046667e+00 3.800000e-01
43559: 1.562914e+00 1.052980e+00 3.841060e-01
43559: 1.572368e+00 1.046053e+00 3.815789e-01
43559: 1.562092e+00 1.058824e+00 3.790850e-01
43559: 1.564935e+00 1.051948e+00 3.831169e-01
43559: 1.561290e+00 1.051613e+00 3.870968e-01
43559: 1.570513e+00 1.044872e+00 3.846154e-01
43559: 1.560510e+00 1.057325e+00 3.821656e-01
43559: 1.563291e+00 1.056962e+00 3.797468e-01
43559: 1.559748e+00 1.062893e+00 3.773585e-01
43559: 1.562500e+00 1.056250e+00 3.812500e-01
43559: 1.559006e+00 1.055901e+00 3.850932e-01
43559: 1.567901e+00 1.049383e+00 3.827160e-01
43559: 1.564417e+00 1.049080e+00 3.865031e-01
43559: 1.573171e+00 1.042683e+00 3.841463e-01
43559: 1.563636e+00 1.048485e+00 3.878788e-01
43559: 1.572289e+00 1.042169e+00 3.855422e-01
43559: 1.568862e+00 1.047904e+00 3.832335e-01
43559: 1.571429e+00 1.041667e+00 3.869048e-01
43559: 1.562130e+00 1.053254e+00 3.846154e-01
43559: 1.564706e+00 1.047059e+00 3.882353e-01
43559: 1.561404e+00 1.052632e+00 3.859649e-01
43559: 1.569767e+00 1.046512e+00 3.837209e-01
43559: 1.572254e+00 1.046243e+00 3.815029e-01
43559: 1.568966e+00 1.051724e+00 3.793103e-01
43559: 1.577143e+00 1.045714e+00 3.771429e-01
43559: 1.573864e+00 1.051136e+00 3.750000e-01
43559: 1.570621e+00 1.050847e+00 3.785311e-01
43559: 1.567416e+00 1.050562e+00 3.820225e-01
43559: 1.569832e+00 1.044693e+00 3.854749e-01
43559: 1.566667e+00 1.044444e+00 3.888889e-01
43559: 1.569061e+00 1.038674e+00 3.922652e-01
43559: 1.571429e+00 1.038462e+00 3.901099e-01
43559: 1.562842e+00 1.043716e+00 3.934426e-01
43559: 1.570652e+00 1.038043e+00 3.913043e-01
43559: 1.567568e+00 1.043243e+00 3.891892e-01
43559: 1.569892e+00 1.043011e+00 3.870968e-01
43559: 1.566845e+00 1.042781e+00 3.903743e-01
43559: 1.569149e+00 1.037234e+00 3.936170e-01
43559: 1.566138e+00 1.037037e+00 3.968254e-01
43559: 1.573684e+00 1.031579e+00 3.947368e-01
43559: 1.570681e+00 1.036649e+00 3.926702e-01
43559: 1.567708e+00 1.041667e+00 3.906250e-01
43559: 1.575130e+00 1.036269e+00 3.886010e-01
43559: 1.572165e+00 1.041237e+00 3.865979e-01
43559: 1.569231e+00 1.041026e+00 3.897436e-01
43559: 1.576531e+00 1.035714e+00 3.877551e-01
43559: 1.573604e+00 1.040609e+00 3.857868e-01
43559: 1.575758e+00 1.040404e+00 3.838384e-01
43559: 1.572864e+00 1.045226e+00 3.819095e-01
43559: 1.570000e+00 1.050000e+00 3.800000e-01
43559: 1.567164e+00 1.049751e+00 3.830846e-01
43559: 1.574257e+00 1.044554e+00 3.811881e-01
43559: 1.571429e+00 1.049261e+00 3.793103e-01
43559: 1.568627e+00 1.049020e+00 3.823529e-01
43559: 1.570732e+00 1.048780e+00 3.804878e-01
43559: 1.567961e+00 1.053398e+00 3.786408e-01
43559: 1.570048e+00 1.053140e+00 3.768116e-01
43559: 1.567308e+00 1.057692e+00 3.750000e-01
43559: 1.569378e+00 1.052632e+00 3.779904e-01
43559: 1.566667e+00 1.052381e+00 3.809524e-01
43559: 1.573460e+00 1.047393e+00 3.791469e-01
43559: 1.570755e+00 1.051887e+00 3.773585e-01
43559: 1.568075e+00 1.051643e+00 3.802817e-01
43559: 1.574766e+00 1.046729e+00 3.785047e-01
43559: 1.567442e+00 1.051163e+00 3.813953e-01
43559: 1.574074e+00 1.046296e+00 3.796296e-01
43559: 1.571429e+00 1.050691e+00 3.778802e-01
43559: 1.568807e+00 1.050459e+00 3.807339e-01
43559: 1.575342e+00 1.045662e+00 3.789954e-01
43559: 1.568182e+00 1.050000e+00 3.818182e-01
43559: 1.570136e+00 1.045249e+00 3.846154e-01
43559: 1.563063e+00 1.049550e+00 3.873874e-01
43559: 1.569507e+00 1.044843e+00 3.856502e-01
43559: 1.566964e+00 1.044643e+00 3.883929e-01
43559: 1.573333e+00 1.040000e+00 3.866667e-01
43559: 1.566372e+00 1.044248e+00 3.893805e-01
43559: 1.568282e+00 1.039648e+00 3.920705e-01
43559: 1.565789e+00 1.039474e+00 3.947368e-01
43559: 1.572052e+00 1.034934e+00 3.930131e-01
43559: 1.565217e+00 1.043478e+00 3.913043e-01
43559: 1.567100e+00 1.043290e+00 3.896104e-01
43559: 1.564655e+00 1.047414e+00 3.879310e-01
43559: 1.570815e+00 1.042918e+00 3.862661e-01
43559: 1.568376e+00 1.047009e+00 3.846154e-01
43559: 1.570213e+00 1.042553e+00 3.872340e-01
43559: 1.567797e+00 1.046610e+00 3.855932e-01
43559: 1.573840e+00 1.042194e+00 3.839662e-01
43559: 1.567227e+00 1.050420e+00 3.823529e-01
43559: 1.573222e+00 1.046025e+00 3.807531e-01
43559: 1.570833e+00 1.050000e+00 3.791667e-01
43559: 1.572614e+00 1.049793e+00 3.775934e-01
43559: 1.566116e+00 1.057851e+00 3.760331e-01
43559: 1.572016e+00 1.053498e+00 3.744856e-01
43559: 1.565574e+00 1.057377e+00 3.770492e-01
43559: 1.567347e+00 1.053061e+00 3.795918e-01
43559: 1.569106e+00 1.052846e+00 3.780488e-01
43559: 1.566802e+00 1.052632e+00 3.805668e-01
43559: 1.568548e+00 1.052419e+00 3.790323e-01
43559: 1.566265e+00 1.052209e+00 3.815261e-01
43559: 1.568000e+00 1.048000e+00 3.840000e-01
43559: 1.565737e+00 1.051793e+00 3.824701e-01
43559: 1.571429e+00 1.047619e+00 3.809524e-01
43559: 1.569170e+00 1.051383e+00 3.794466e-01
43559: 1.570866e+00 1.047244e+00 3.818898e-01
43559: 1.568627e+00 1.050980e+00 3.803922e-01
43559: 1.570312e+00 1.046875e+00 3.828125e-01
43559: 1.564202e+00 1.050584e+00 3.852140e-01
43559: 1.565891e+00 1.046512e+00 3.875969e-01
43559: 1.563707e+00 1.046332e+00 3.899614e-01
43559: 1.569231e+00 1.042308e+00 3.884615e-01
43559: 1.570881e+00 1.042146e+00 3.869732e-01
43559: 1.568702e+00 1.045802e+00 3.854962e-01
43559: 1.570342e+00 1.041825e+00 3.878327e-01
43559: 1.568182e+00 1.045455e+00 3.863636e-01
43559: 1.573585e+00 1.041509e+00 3.849057e-01
43559: 1.571429e+00 1.045113e+00 3.834586e-01
43559: 1.569288e+00 1.044944e+00 3.857678e-01
43559: 1.570896e+00 1.044776e+00 3.843284e-01
43559: 1.568773e+00 1.048327e+00 3.828996e-01
43559: 1.574074e+00 1.044444e+00 3.814815e-01
43559: 1.571956e+00 1.047970e+00 3.800738e-01
43559: 1.573529e+00 1.047794e+00 3.786765e-01
43559: 1.571429e+00 1.051282e+00 3.772894e-01
43559: 1.569343e+00 1.051095e+00 3.795620e-01
43559: 1.574545e+00 1.047273e+00 3.781818e-01
43559: 1.568841e+00 1.050725e+00 3.804348e-01
43559: 1.574007e+00 1.046931e+00 3.790614e-01
43559: 1.568345e+00 1.050360e+00 3.812950e-01
43559: 1.573477e+00 1.046595e+00 3.799283e-01
43559: 1.567857e+00 1.050000e+00 3.821429e-01
43559: 1.572954e+00 1.046263e+00 3.807829e-01
43559: 1.567376e+00 1.049645e+00 3.829787e-01
43559: 1.568905e+00 1.049470e+00 3.816254e-01
43559: 1.570423e+00 1.049296e+00 3.802817e-01
43559: 1.564912e+00 1.052632e+00 3.824561e-01
43559: 1.569930e+00 1.048951e+00 3.811189e-01
43559: 1.571429e+00 1.048780e+00 3.797909e-01
43559: 1.565972e+00 1.055556e+00 3.784722e-01
43559: 1.567474e+00 1.051903e+00 3.806228e-01
43559: 1.568966e+00 1.051724e+00 3.793103e-01
43559: 1.567010e+00 1.054983e+00 3.780069e-01
43559: 1.571918e+00 1.051370e+00 3.767123e-01
43559: 1.566553e+00 1.058020e+00 3.754266e-01
43559: 1.571429e+00 1.054422e+00 3.741497e-01
43559: 1.569492e+00 1.057627e+00 3.728814e-01
43559: 1.570946e+00 1.054054e+00 3.750000e-01
43559: 1.569024e+00 1.057239e+00 3.737374e-01
43559: 1.573826e+00 1.053691e+00 3.724832e-01
43559: 1.568562e+00 1.060201e+00 3.712375e-01
43559: 1.570000e+00 1.056667e+00 3.733333e-01
43559: 1.564784e+00 1.059801e+00 3.754153e-01
43559: 1.566225e+00 1.059603e+00 3.741722e-01
43559: 1.567657e+00 1.059406e+00 3.729373e-01
43559: 1.565789e+00 1.062500e+00 3.717105e-01
43559: 1.570492e+00 1.059016e+00 3.704918e-01
43559: 1.565359e+00 1.062092e+00 3.725490e-01
43559: 1.566775e+00 1.058632e+00 3.745928e-01
43559: 1.568182e+00 1.058442e+00 3.733766e-01
43559: 1.566343e+00 1.058252e+00 3.754045e-01
43559: 1.567742e+00 1.054839e+00 3.774194e-01
43559: 1.569132e+00 1.054662e+00 3.762058e-01
43559: 1.567308e+00 1.054487e+00 3.782051e-01
43559: 1.568690e+00 1.051118e+00 3.801917e-01
43559: 1.566879e+00 1.050955e+00 3.821656e-01
43559: 1.568254e+00 1.047619e+00 3.841270e-01
43559: 1.566456e+00 1.047468e+00 3.860759e-01
43559: 1.567823e+00 1.044164e+00 3.880126e-01
43559: 1.569182e+00 1.044025e+00 3.867925e-01
43559: 1.570533e+00 1.043887e+00 3.855799e-01
43559: 1.565625e+00 1.046875e+00 3.875000e-01
43559: 1.570093e+00 1.043614e+00 3.862928e-01
43559: 1.568323e+00 1.046584e+00 3.850932e-01
43559: 1.572755e+00 1.043344e+00 3.839009e-01
43559: 1.570988e+00 1.046296e+00 3.827160e-01
43559: 1.569231e+00 1.046154e+00 3.846154e-01
43559: 1.573620e+00 1.042945e+00 3.834356e-01
43559: 1.568807e+00 1.048930e+00 3.822630e-01
43559: 1.570122e+00 1.048780e+00 3.810976e-01
43559: 1.565350e+00 1.054711e+00 3.799392e-01
43559: 1.566667e+00 1.054545e+00 3.787879e-01
43559: 1.564955e+00 1.054381e+00 3.806647e-01
43559: 1.569277e+00 1.051205e+00 3.795181e-01
43559: 1.567568e+00 1.054054e+00 3.783784e-01
43559: 1.568862e+00 1.050898e+00 3.802395e-01
43559: 1.567164e+00 1.053731e+00 3.791045e-01
43559: 1.568452e+00 1.050595e+00 3.809524e-01
43559: 1.569733e+00 1.050445e+00 3.798220e-01
43559: 1.568047e+00 1.050296e+00 3.816568e-01
43559: 1.569322e+00 1.047198e+00 3.834808e-01
43559: 1.570588e+00 1.047059e+00 3.823529e-01
43559: 1.565982e+00 1.049853e+00 3.841642e-01
43559: 1.567251e+00 1.049708e+00 3.830409e-01
43559: 1.568513e+00 1.049563e+00 3.819242e-01
43559: 1.566860e+00 1.052326e+00 3.808140e-01
43559: 1.568116e+00 1.049275e+00 3.826087e-01
43559: 1.566474e+00 1.049133e+00 3.843931e-01
43559: 1.567723e+00 1.046110e+00 3.861671e-01
43559: 1.566092e+00 1.045977e+00 3.879310e-01
43559: 1.567335e+00 1.045845e+00 3.868195e-01
43559: 1.565714e+00 1.045714e+00 3.885714e-01
43559: 1.566952e+00 1.042735e+00 3.903134e-01
43559: 1.568182e+00 1.042614e+00 3.892045e-01
43559: 1.569405e+00 1.042493e+00 3.881020e-01
43559: 1.570621e+00 1.042373e+00 3.870056e-01
43559: 1.566197e+00 1.045070e+00 3.887324e-01
43559: 1.570225e+00 1.042135e+00 3.876404e-01
43559: 1.565826e+00 1.047619e+00 3.865546e-01
43559: 1.569832e+00 1.044693e+00 3.854749e-01
43559: 1.568245e+00 1.047354e+00 3.844011e-01
43559: 1.572222e+00 1.044444e+00 3.833333e-01
43559: 1.567867e+00 1.049861e+00 3.822715e-01
43559: 1.569061e+00 1.046961e+00 3.839779e-01
43559: 1.570248e+00 1.046832e+00 3.829201e-01
43559: 1.568681e+00 1.049451e+00 3.818681e-01
43559: 1.572603e+00 1.046575e+00 3.808219e-01
43559: 1.568306e+00 1.049180e+00 3.825137e-01
43559: 1.569482e+00 1.046322e+00 3.841962e-01
43559: 1.567935e+00 1.046196e+00 3.858696e-01
43559: 1.569106e+00 1.043360e+00 3.875339e-01
43559: 1.567568e+00 1.043243e+00 3.891892e-01
43559: 1.568733e+00 1.040431e+00 3.908356e-01
43559: 1.569892e+00 1.040323e+00 3.897849e-01
43559: 1.571046e+00 1.040214e+00 3.887399e-01
43559: 1.566845e+00 1.045455e+00 3.877005e-01
43559: 1.570667e+00 1.042667e+00 3.866667e-01
43559: 1.566489e+00 1.045213e+00 3.882979e-01
43559: 1.570292e+00 1.042440e+00 3.872679e-01
43559: 1.566138e+00 1.044974e+00 3.888889e-01
43559: 1.569921e+00 1.042216e+00 3.878628e-01
43559: 1.571053e+00 1.042105e+00 3.868421e-01
43559: 1.566929e+00 1.047244e+00 3.858268e-01
43559: 1.568063e+00 1.047120e+00 3.848168e-01
43559: 1.566580e+00 1.046997e+00 3.864230e-01
43559: 1.567708e+00 1.046875e+00 3.854167e-01
43559: 1.566234e+00 1.046753e+00 3.870130e-01
43559: 1.569948e+00 1.044041e+00 3.860104e-01
43559: 1.568475e+00 1.046512e+00 3.850129e-01
43559: 1.569588e+00 1.046392e+00 3.840206e-01
43559: 1.570694e+00 1.046272e+00 3.830334e-01
43559: 1.569231e+00 1.048718e+00 3.820513e-01
43559: 1.570332e+00 1.046036e+00 3.836317e-01
43559: 1.566327e+00 1.048469e+00 3.852041e-01
43559: 1.569975e+00 1.045802e+00 3.842239e-01
43559: 1.568528e+00 1.048223e+00 3.832487e-01
43559: 1.572152e+00 1.045570e+00 3.822785e-01
43559: 1.570707e+00 1.047980e+00 3.813131e-01
43559: 1.569270e+00 1.047859e+00 3.828715e-01
43559: 1.570352e+00 1.045226e+00 3.844221e-01
43559: 1.568922e+00 1.047619e+00 3.834586e-01
43559: 1.570000e+00 1.045000e+00 3.850000e-01
43559: 1.566085e+00 1.047382e+00 3.865337e-01
43559: 1.569652e+00 1.044776e+00 3.855721e-01
43559: 1.568238e+00 1.044665e+00 3.870968e-01
43559: 1.569307e+00 1.044554e+00 3.861386e-01
43559: 1.567901e+00 1.044444e+00 3.876543e-01
43559: 1.568966e+00 1.044335e+00 3.866995e-01
43559: 1.567568e+00 1.044226e+00 3.882064e-01
43559: 1.568627e+00 1.041667e+00 3.897059e-01
43559: 1.569682e+00 1.041565e+00 3.887531e-01
43559: 1.568293e+00 1.043902e+00 3.878049e-01
43559: 1.569343e+00 1.043796e+00 3.868613e-01
43559: 1.570388e+00 1.043689e+00 3.859223e-01
43559: 1.566586e+00 1.046005e+00 3.874092e-01
43559: 1.567633e+00 1.043478e+00 3.888889e-01
43559: 1.568675e+00 1.043373e+00 3.879518e-01
43559: 1.569712e+00 1.043269e+00 3.870192e-01
43559: 1.568345e+00 1.043165e+00 3.884892e-01
43559: 1.569378e+00 1.040670e+00 3.899522e-01
43559: 1.570406e+00 1.040573e+00 3.890215e-01
43559: 1.566667e+00 1.042857e+00 3.904762e-01
43559: 1.570071e+00 1.040380e+00 3.895487e-01
43559: 1.568720e+00 1.042654e+00 3.886256e-01
43559: 1.569740e+00 1.042553e+00 3.877069e-01
43559: 1.568396e+00 1.042453e+00 3.891509e-01
43559: 1.571765e+00 1.040000e+00 3.882353e-01
43559: 1.568075e+00 1.042254e+00 3.896714e-01
43559: 1.569087e+00 1.039813e+00 3.911007e-01
43559: 1.570093e+00 1.039720e+00 3.901869e-01
43559: 1.568765e+00 1.041958e+00 3.892774e-01
43559: 1.572093e+00 1.039535e+00 3.883721e-01
43559: 1.570766e+00 1.041763e+00 3.874710e-01
43559: 1.571759e+00 1.041667e+00 3.865741e-01
43559: 1.570439e+00 1.043880e+00 3.856813e-01
43559: 1.569124e+00 1.043779e+00 3.870968e-01
43559: 1.570115e+00 1.041379e+00 3.885057e-01
43559: 1.566514e+00 1.043578e+00 3.899083e-01
43559: 1.567506e+00 1.041190e+00 3.913043e-01
43559: 1.568493e+00 1.041096e+00 3.904110e-01
43559: 1.569476e+00 1.041002e+00 3.895216e-01
43559: 1.568182e+00 1.040909e+00 3.909091e-01
43559: 1.569161e+00 1.038549e+00 3.922902e-01
43559: 1.567873e+00 1.038462e+00 3.936652e-01
43559: 1.568849e+00 1.038375e+00 3.927765e-01
43559: 1.569820e+00 1.038288e+00 3.918919e-01
43559: 1.570787e+00 1.038202e+00 3.910112e-01
43559: 1.567265e+00 1.040359e+00 3.923767e-01
43559: 1.570470e+00 1.038031e+00 3.914989e-01
43559: 1.566964e+00 1.040179e+00 3.928571e-01
43559: 1.567929e+00 1.037862e+00 3.942094e-01
43559: 1.568889e+00 1.037778e+00 3.933333e-01
43559: 1.569845e+00 1.037694e+00 3.924612e-01
43559: 1.568584e+00 1.037611e+00 3.938053e-01
43559: 1.571744e+00 1.035320e+00 3.929360e-01
43559: 1.570485e+00 1.037445e+00 3.920705e-01
43559: 1.569231e+00 1.037363e+00 3.934066e-01
43559: 1.570175e+00 1.037281e+00 3.925439e-01
43559: 1.568928e+00 1.039387e+00 3.916849e-01
43559: 1.569869e+00 1.037118e+00 3.930131e-01
43559: 1.568627e+00 1.037037e+00 3.943355e-01
43559: 1.571739e+00 1.034783e+00 3.934783e-01
43559: 1.568330e+00 1.039046e+00 3.926247e-01
43559: 1.571429e+00 1.036797e+00 3.917749e-01
43559: 1.570194e+00 1.038877e+00 3.909287e-01
43559: 1.568966e+00 1.038793e+00 3.922414e-01
43559: 1.569892e+00 1.036559e+00 3.935484e-01
43559: 1.568670e+00 1.036481e+00 3.948498e-01
43559: 1.569593e+00 1.034261e+00 3.961456e-01
43559: 1.568376e+00 1.034188e+00 3.974359e-01
43559: 1.571429e+00 1.031983e+00 3.965885e-01
43559: 1.570213e+00 1.034043e+00 3.957447e-01
43559: 1.569002e+00 1.033970e+00 3.970276e-01
43559: 1.569915e+00 1.031780e+00 3.983051e-01
43559: 1.568710e+00 1.031712e+00 3.995772e-01
43559: 1.569620e+00 1.029536e+00 4.008439e-01
43559: 1.568421e+00 1.029474e+00 4.021053e-01
43559: 1.569328e+00 1.027311e+00 4.033613e-01
43559: 1.568134e+00 1.027254e+00 4.046122e-01
43559: 1.569038e+00 1.027197e+00 4.037657e-01
43559: 1.567850e+00 1.027140e+00 4.050104e-01
43559: 1.568750e+00 1.027083e+00 4.041667e-01
43559: 1.569647e+00 1.027027e+00 4.033264e-01
43559: 1.568465e+00 1.026971e+00 4.045643e-01
43559: 1.571429e+00 1.024845e+00 4.037267e-01
43559: 1.568182e+00 1.026860e+00 4.049587e-01
